(n,d,k);LetterGematriaNumberValue;Letter;LetterPositionIndex;LetterCoordinatesD5K;WordNumber;WordCoordinatesDWTK;Found in Word in Text;LetterPositionIndex In Word;WordNumberInVerse;Found In Verse
(55132, -52, 4);5;ה;12;(1, 1, 1, 12, 12);3;(1, 1, 1, 3, 3);אלהים;3;3;בראשית ברא אלהים את השמים ואת הארץ
(55132, -52, 4);5;ה;64;(1, 1, 2, 36, 64);17;(1, 1, 2, 10, 17);אלהים;3;10;והארץ היתה תהו ובהו וחשך על פני תהום ורוח אלהים מרחפת על פני המים
(55132, -52, 4);1;א;116;(1, 1, 4, 13, 116);31;(1, 1, 4, 4, 31);האור;2;4;וירא אלהים את האור כי טוב ויבדל אלהים בין האור ובין החשך
(55132, -52, 4);8;ח;168;(1, 1, 5, 20, 168);44;(1, 1, 5, 5, 44);ולחשך;3;5;ויקרא אלהים לאור יום ולחשך קרא לילה ויהי ערב ויהי בקר יום אחד
(55132, -52, 4);40;מ;220;(1, 1, 6, 23, 220);58;(1, 1, 6, 6, 58);המים;2;6;ויאמר אלהים יהי רקיע בתוך המים ויהי מבדיל בין מים למים
(55132, -52, 4);200;ר;272;(1, 1, 7, 31, 272);71;(1, 1, 7, 8, 71);אשר;3;8;ויעש אלהים את הרקיע ויבדל בין המים אשר מתחת לרקיע ובין המים אשר מעל לרקיע ויהי כן
(55132, -52, 4);10;י;324;(1, 1, 8, 18, 324);84;(1, 1, 8, 4, 84);שמים;3;4;ויקרא אלהים לרקיע שמים ויהי ערב ויהי בקר יום שני
(55132, -52, 4);100;ק;376;(1, 1, 9, 31, 376);98;(1, 1, 9, 8, 98);מקום;2;8;ויאמר אלהים יקוו המים מתחת השמים אל מקום אחד ותראה היבשה ויהי כן
(55132, -52, 4);1;א;428;(1, 1, 10, 31, 428);110;(1, 1, 10, 7, 110);קרא;3;7;ויקרא אלהים ליבשה ארץ ולמקוה המים קרא ימים וירא אלהים כי טוב
(55132, -52, 4);90;ץ;480;(1, 1, 11, 34, 480);124;(1, 1, 11, 9, 124);עץ;2;9;ויאמר אלהים תדשא הארץ דשא עשב מזריע זרע עץ פרי עשה פרי למינו אשר זרעו בו על הארץ ויהי כן
(55132, -52, 4);7;ז;532;(1, 1, 12, 17, 532);140;(1, 1, 12, 5, 140);מזריע;2;5;ותוצא הארץ דשא עשב מזריע זרע למינהו ועץ עשה פרי אשר זרעו בו למינהו וירא אלהים כי טוב
(55132, -52, 4);10;י;584;(1, 1, 13, 2, 584);154;(1, 1, 13, 1, 154);ויהי;2;1;ויהי ערב ויהי בקר יום שלישי
