(n,d,k);LetterGematriaNumberValue;Letter;LetterPositionIndex;LetterCoordinatesD5K;WordNumber;WordCoordinatesDWTK;Found in Word in Text;LetterPositionIndex In Word;WordNumberInVerse;Found In Verse
(178509, -98, 4);80;פ;51;(1, 1, 2, 23, 51);14;(1, 1, 2, 7, 14);פני;1;7;והארץ היתה תהו ובהו וחשך על פני תהום ורוח אלהים מרחפת על פני המים
(178509, -98, 4);6;ו;149;(1, 1, 5, 1, 149);40;(1, 1, 5, 1, 40);ויקרא;1;1;ויקרא אלהים לאור יום ולחשך קרא לילה ויהי ערב ויהי בקר יום אחד
(178509, -98, 4);30;ל;247;(1, 1, 7, 6, 247);65;(1, 1, 7, 2, 65);אלהים;2;2;ויעש אלהים את הרקיע ויבדל בין המים אשר מתחת לרקיע ובין המים אשר מעל לרקיע ויהי כן
(178509, -98, 4);10;י;345;(1, 1, 8, 39, 345);90;(1, 1, 8, 10, 90);שני;3;10;ויקרא אלהים לרקיע שמים ויהי ערב ויהי בקר יום שני
(178509, -98, 4);10;י;443;(1, 1, 10, 46, 443);114;(1, 1, 10, 11, 114);כי;2;11;ויקרא אלהים ליבשה ארץ ולמקוה המים קרא ימים וירא אלהים כי טוב
(178509, -98, 4);10;י;541;(1, 1, 12, 26, 541);142;(1, 1, 12, 7, 142);למינהו;3;7;ותוצא הארץ דשא עשב מזריע זרע למינהו ועץ עשה פרי אשר זרעו בו למינהו וירא אלהים כי טוב
(178509, -98, 4);10;י;639;(1, 1, 14, 35, 639);167;(1, 1, 14, 8, 167);בין;2;8;ויאמר אלהים יהי מארת ברקיע השמים להבדיל בין היום ובין הלילה והיו לאתת ולמועדים ולימים ושנים
(178509, -98, 4);5;ה;737;(1, 1, 16, 20, 737);190;(1, 1, 16, 6, 190);הגדלים;1;6;ויעש אלהים את שני המארת הגדלים את המאור הגדל לממשלת היום ואת המאור הקטן לממשלת הלילה ואת הכוכבים
(178509, -98, 4);2;ב;835;(1, 1, 18, 6, 835);212;(1, 1, 18, 2, 212);ביום;1;2;ולמשל ביום ובלילה ולהבדיל בין האור ובין החשך וירא אלהים כי טוב
(178509, -98, 4);6;ו;933;(1, 1, 20, 31, 933);236;(1, 1, 20, 8, 236);ועוף;3;8;ויאמר אלהים ישרצו המים שרץ נפש חיה ועוף יעופף על הארץ על פני רקיע השמים
(178509, -98, 4);10;י;1031;(1, 1, 21, 72, 1031);262;(1, 1, 21, 19, 262);למינהו;3;19;ויברא אלהים את התנינם הגדלים ואת כל נפש החיה הרמשת אשר שרצו המים למינהם ואת כל עוף כנף למינהו וירא אלהים כי טוב
(178509, -98, 4);30;ל;1129;(1, 1, 24, 7, 1129);287;(1, 1, 24, 2, 287);אלהים;2;2;ויאמר אלהים תוצא הארץ נפש חיה למינה בהמה ורמש וחיתו ארץ למינה ויהי כן
(178509, -98, 4);5;ה;1227;(1, 1, 25, 49, 1227);312;(1, 1, 25, 13, 312);האדמה;5;13;ויעש אלהים את חית הארץ למינה ואת הבהמה למינה ואת כל רמש האדמה למינהו וירא אלהים כי טוב
(178509, -98, 4);300;ש;1325;(1, 1, 26, 78, 1325);334;(1, 1, 26, 17, 334);הרמש;4;17;ויאמר אלהים נעשה אדם בצלמנו כדמותנו וירדו בדגת הים ובעוף השמים ובבהמה ובכל הארץ ובכל הרמש הרמש על הארץ
(178509, -98, 4);1;א;1423;(1, 1, 28, 42, 1423);360;(1, 1, 28, 11, 360);הארץ;2;11;ויברך אתם אלהים ויאמר להם אלהים פרו ורבו ומלאו את הארץ וכבשה ורדו בדגת הים ובעוף השמים ובכל חיה הרמשת על הארץ
(178509, -98, 4);30;ל;1521;(1, 1, 29, 52, 1521);388;(1, 1, 29, 17, 388);כל;2;17;ויאמר אלהים הנה נתתי לכם את כל עשב זרע זרע אשר על פני כל הארץ ואת כל העץ אשר בו פרי עץ זרע זרע לכם יהיה לאכלה
(178509, -98, 4);10;י;1619;(1, 1, 30, 67, 1619);418;(1, 1, 30, 20, 418);ויהי;4;20;ולכל חית הארץ ולכל עוף השמים ולכל רומש על הארץ אשר בו נפש חיה את כל ירק עשב לאכלה ויהי כן
(178509, -98, 4);400;ת;1717;(1, 2, 2, 24, 1717);444;(1, 2, 2, 5, 444);מלאכתו;5;5;ויכל אלהים ביום השביעי מלאכתו אשר עשה וישבת ביום השביעי מכל מלאכתו אשר עשה
(178509, -98, 4);400;ת;1815;(1, 2, 3, 61, 1815);469;(1, 2, 3, 16, 469);לעשות;5;16;ויברך אלהים את יום השביעי ויקדש אתו כי בו שבת מכל מלאכתו אשר ברא אלהים לעשות
(178509, -98, 4);10;י;1913;(1, 2, 5, 48, 1913);495;(1, 2, 5, 15, 495);יהוה;1;15;וכל שיח השדה טרם יהיה בארץ וכל עשב השדה טרם יצמח כי לא המטיר יהוה אלהים על הארץ ואדם אין לעבד את האדמה
(178509, -98, 4);1;א;2011;(1, 2, 7, 36, 2011);522;(1, 2, 7, 10, 522);באפיו;2;10;וייצר יהוה אלהים את האדם עפר מן האדמה ויפח באפיו נשמת חיים ויהי האדם לנפש חיה
(178509, -98, 4);40;מ;2109;(1, 2, 9, 31, 2109);549;(1, 2, 9, 9, 549);למראה;2;9;ויצמח יהוה אלהים מן האדמה כל עץ נחמד למראה וטוב למאכל ועץ החיים בתוך הגן ועץ הדעת טוב ורע
(178509, -98, 4);6;ו;2207;(1, 2, 11, 13, 2207);574;(1, 2, 11, 4, 574);הוא;2;4;שם האחד פישון הוא הסבב את כל ארץ החוילה אשר שם הזהב
(178509, -98, 4);200;ר;2305;(1, 2, 14, 7, 2305);602;(1, 2, 14, 2, 602);הנהר;4;2;ושם הנהר השלישי חדקל הוא ההלך קדמת אשור והנהר הרביעי הוא פרת
(178509, -98, 4);70;ע;2403;(1, 2, 16, 14, 2403);626;(1, 2, 16, 4, 626);על;1;4;ויצו יהוה אלהים על האדם לאמר מכל עץ הגן אכל תאכל
(178509, -98, 4);2;ב;2501;(1, 2, 18, 29, 2501);654;(1, 2, 18, 8, 654);לבדו;2;8;ויאמר יהוה אלהים לא טוב היות האדם לבדו אעשה לו עזר כנגדו
(178509, -98, 4);50;נ;2599;(1, 2, 19, 82, 2599);683;(1, 2, 19, 25, 683);נפש;1;25;ויצר יהוה אלהים מן האדמה כל חית השדה ואת כל עוף השמים ויבא אל האדם לראות מה יקרא לו וכל אשר יקרא לו האדם נפש חיה הוא שמו
(178509, -98, 4);10;י;2697;(1, 2, 21, 27, 2697);708;(1, 2, 21, 7, 708);ויישן;3;7;ויפל יהוה אלהים תרדמה על האדם ויישן ויקח אחת מצלעתיו ויסגר בשר תחתנה
(178509, -98, 4);40;מ;2795;(1, 2, 23, 23, 2795);733;(1, 2, 23, 6, 733);מעצמי;4;6;ויאמר האדם זאת הפעם עצם מעצמי ובשר מבשרי לזאת יקרא אשה כי מאיש לקחה זאת
(178509, -98, 4);6;ו;2893;(1, 2, 25, 21, 2893);760;(1, 2, 25, 5, 760);ואשתו;1;5;ויהיו שניהם ערומים האדם ואשתו ולא יתבששו
(178509, -98, 4);1;א;2991;(1, 3, 2, 10, 2991);787;(1, 3, 2, 3, 787);אל;1;3;ותאמר האשה אל הנחש מפרי עץ הגן נאכל
(178509, -98, 4);10;י;3089;(1, 3, 5, 2, 3089);815;(1, 3, 5, 1, 815);כי;2;1;כי ידע אלהים כי ביום אכלכם ממנו ונפקחו עיניכם והייתם כאלהים ידעי טוב ורע
(178509, -98, 4);40;מ;3187;(1, 3, 6, 41, 3187);839;(1, 3, 6, 11, 839);ונחמד;4;11;ותרא האשה כי טוב העץ למאכל וכי תאוה הוא לעינים ונחמד העץ להשכיל ותקח מפריו ותאכל ותתן גם לאישה עמה ויאכל
(178509, -98, 4);400;ת;3285;(1, 3, 7, 55, 3285);862;(1, 3, 7, 13, 862);חגרת;4;13;ותפקחנה עיני שניהם וידעו כי עירמם הם ויתפרו עלה תאנה ויעשו להם חגרת
(178509, -98, 4);200;ר;3383;(1, 3, 9, 25, 3383);886;(1, 3, 9, 6, 886);ויאמר;5;6;ויקרא יהוה אלהים אל האדם ויאמר לו איכה
(178509, -98, 4);6;ו;3481;(1, 3, 12, 1, 3481);914;(1, 3, 12, 1, 914);ויאמר;1;1;ויאמר האדם האשה אשר נתתה עמדי הוא נתנה לי מן העץ ואכל
(178509, -98, 4);5;ה;3579;(1, 3, 14, 7, 3579);939;(1, 3, 14, 2, 939);יהוה;2;2;ויאמר יהוה אלהים אל הנחש כי עשית זאת ארור אתה מכל הבהמה ומכל חית השדה על גחנך תלך ועפר תאכל כל ימי חייך
(178509, -98, 4);10;י;3677;(1, 3, 15, 24, 3677);966;(1, 3, 15, 6, 966);ובין;3;6;ואיבה אשית בינך ובין האשה ובין זרעך ובין זרעה הוא ישופך ראש ואתה תשופנו עקב
(178509, -98, 4);30;ל;3775;(1, 3, 16, 61, 3775);990;(1, 3, 16, 15, 990);ימשל;4;15;אל האשה אמר הרבה ארבה עצבונך והרנך בעצב תלדי בנים ואל אישך תשוקתך והוא ימשל בך
(178509, -98, 4);90;ץ;3873;(1, 3, 18, 4, 3873);1015;(1, 3, 18, 1, 1015);וקוץ;4;1;וקוץ ודרדר תצמיח לך ואכלת את עשב השדה
(178509, -98, 4);8;ח;3971;(1, 3, 20, 16, 3971);1044;(1, 3, 20, 5, 1044);חוה;1;5;ויקרא האדם שם אשתו חוה כי הוא היתה אם כל חי
(178509, -98, 4);400;ת;4069;(1, 3, 22, 44, 4069);1070;(1, 3, 22, 12, 1070);ועתה;3;12;ויאמר יהוה אלהים הן האדם היה כאחד ממנו לדעת טוב ורע ועתה פן ישלח ידו ולקח גם מעץ החיים ואכל וחי לעלם
(178509, -98, 4);30;ל;4167;(1, 3, 24, 21, 4167);1097;(1, 3, 24, 6, 1097);לגן;1;6;ויגרש את האדם וישכן מקדם לגן עדן את הכרבים ואת להט החרב המתהפכת לשמר את דרך עץ החיים
(178509, -98, 4);60;ס;4265;(1, 4, 2, 3, 4265);1124;(1, 4, 2, 1, 1124);ותסף;3;1;ותסף ללדת את אחיו את הבל ויהי הבל רעה צאן וקין היה עבד אדמה
(178509, -98, 4);400;ת;4363;(1, 4, 4, 19, 4363);1151;(1, 4, 4, 5, 1151);מבכרות;6;5;והבל הביא גם הוא מבכרות צאנו ומחלבהן וישע יהוה אל הבל ואל מנחתו
(178509, -98, 4);50;נ;4461;(1, 4, 6, 27, 4461);1179;(1, 4, 6, 9, 1179);נפלו;1;9;ויאמר יהוה אל קין למה חרה לך ולמה נפלו פניך
(178509, -98, 4);40;ם;4559;(1, 4, 8, 35, 4559);1204;(1, 4, 8, 9, 1204);ויקם;4;9;ויאמר קין אל הבל אחיו ויהי בהיותם בשדה ויקם קין אל הבל אחיו ויהרגהו
(178509, -98, 4);1;א;4657;(1, 4, 10, 33, 4657);1232;(1, 4, 10, 10, 1232);האדמה;2;10;ויאמר מה עשית קול דמי אחיך צעקים אלי מן האדמה
(178509, -98, 4);30;ל;4755;(1, 4, 13, 10, 4755);1262;(1, 4, 13, 3, 1262);אל;2;3;ויאמר קין אל יהוה גדול עוני מנשוא
(178509, -98, 4);30;ל;4853;(1, 4, 15, 16, 4853);1288;(1, 4, 15, 5, 1288);כל;2;5;ויאמר לו יהוה לכן כל הרג קין שבעתים יקם וישם יהוה לקין אות לבלתי הכות אתו כל מצאו
(178509, -98, 4);5;ה;4951;(1, 4, 17, 16, 4951);1315;(1, 4, 17, 5, 1315);ותהר;3;5;וידע קין את אשתו ותהר ותלד את חנוך ויהי בנה עיר ויקרא שם העיר כשם בנו חנוך
(178509, -98, 4);1;א;5049;(1, 4, 18, 56, 5049);1340;(1, 4, 18, 13, 1340);ומתושאל;6;13;ויולד לחנוך את עירד ועירד ילד את מחויאל ומחייאל ילד את מתושאל ומתושאל ילד את למך
(178509, -98, 4);20;כ;5147;(1, 4, 21, 21, 5147);1371;(1, 4, 21, 7, 1371);כל;1;7;ושם אחיו יובל הוא היה אבי כל תפש כנור ועוגב
(178509, -98, 4);300;ש;5245;(1, 4, 23, 30, 5245);1398;(1, 4, 23, 8, 1398);נשי;2;8;ויאמר למך לנשיו עדה וצלה שמען קולי נשי למך האזנה אמרתי כי איש הרגתי לפצעי וילד לחברתי
(178509, -98, 4);40;מ;5343;(1, 4, 25, 31, 5343);1424;(1, 4, 25, 10, 1424);שמו;2;10;וידע אדם עוד את אשתו ותלד בן ותקרא את שמו שת כי שת לי אלהים זרע אחר תחת הבל כי הרגו קין
(178509, -98, 4);2;ב;5441;(1, 5, 1, 18, 5441);1456;(1, 5, 1, 6, 1456);ברא;1;6;זה ספר תולדת אדם ביום ברא אלהים אדם בדמות אלהים עשה אתו
(178509, -98, 4);6;ו;5539;(1, 5, 3, 30, 5539);1480;(1, 5, 3, 7, 1480);בדמותו;6;7;ויחי אדם שלשים ומאת שנה ויולד בדמותו כצלמו ויקרא את שמו שת
(178509, -98, 4);300;ש;5637;(1, 5, 5, 32, 5637);1508;(1, 5, 5, 10, 1508);ושלשים;4;10;ויהיו כל ימי אדם אשר חי תשע מאות שנה ושלשים שנה וימת
(178509, -98, 4);5;ה;5735;(1, 5, 8, 3, 5735);1534;(1, 5, 8, 1, 1534);ויהיו;3;1;ויהיו כל ימי שת שתים עשרה שנה ותשע מאות שנה וימת
(178509, -98, 4);300;ש;5833;(1, 5, 10, 36, 5833);1561;(1, 5, 10, 10, 1561);ושמנה;2;10;ויחי אנוש אחרי הולידו את קינן חמש עשרה שנה ושמנה מאות שנה ויולד בנים ובנות
(178509, -98, 4);1;א;5931;(1, 5, 13, 9, 5931);1586;(1, 5, 13, 3, 1586);אחרי;1;3;ויחי קינן אחרי הולידו את מהללאל ארבעים שנה ושמנה מאות שנה ויולד בנים ובנות
(178509, -98, 4);30;ל;6029;(1, 5, 15, 10, 6029);1609;(1, 5, 15, 2, 1609);מהללאל;6;2;ויחי מהללאל חמש שנים וששים שנה ויולד את ירד
(178509, -98, 4);30;ל;6127;(1, 5, 17, 14, 6127);1634;(1, 5, 17, 4, 1634);מהללאל;4;4;ויהיו כל ימי מהללאל חמש ותשעים שנה ושמנה מאות שנה וימת
(178509, -98, 4);400;ת;6225;(1, 5, 19, 31, 6225);1659;(1, 5, 19, 8, 1659);מאות;4;8;ויחי ירד אחרי הולידו את חנוך שמנה מאות שנה ויולד בנים ובנות
(178509, -98, 4);6;ו;6323;(1, 5, 22, 9, 6323);1684;(1, 5, 22, 2, 1684);חנוך;3;2;ויתהלך חנוך את האלהים אחרי הולידו את מתושלח שלש מאות שנה ויולד בנים ובנות
(178509, -98, 4);400;ת;6421;(1, 5, 24, 12, 6421);1709;(1, 5, 24, 3, 1709);את;2;3;ויתהלך חנוך את האלהים ואיננו כי לקח אתו אלהים
(178509, -98, 4);50;נ;6519;(1, 5, 26, 34, 6519);1733;(1, 5, 26, 8, 1733);ושמונים;5;8;ויחי מתושלח אחרי הולידו את למך שתים ושמונים שנה ושבע מאות שנה ויולד בנים ובנות
(178509, -98, 4);50;נ;6617;(1, 5, 28, 26, 6617);1758;(1, 5, 28, 7, 1758);שנה;2;7;ויחי למך שתים ושמנים שנה ומאת שנה ויולד בן
(178509, -98, 4);40;ם;6715;(1, 5, 30, 30, 6715);1783;(1, 5, 30, 8, 1783);ותשעים;6;8;ויחי למך אחרי הולידו את נח חמש ותשעים שנה וחמש מאת שנה ויולד בנים ובנות
