(n,d,k);LetterGematriaNumberValue;Letter;LetterPositionIndex;LetterCoordinatesD5K;WordNumber;WordCoordinatesDWTK;Found in Word in Text;LetterPositionIndex In Word;WordNumberInVerse;Found In Verse
(270810, 52, 4);8;ח;46;(1, 1, 2, 18, 46);12;(1, 1, 2, 5, 12);וחשך;2;5;והארץ היתה תהו ובהו וחשך על פני תהום ורוח אלהים מרחפת על פני המים
(270810, 52, 4);10;י;98;(1, 1, 3, 18, 98);26;(1, 1, 3, 5, 26);ויהי;2;5;ויאמר אלהים יהי אור ויהי אור
(270810, 52, 4);10;י;150;(1, 1, 5, 2, 150);40;(1, 1, 5, 1, 40);ויקרא;2;1;ויקרא אלהים לאור יום ולחשך קרא לילה ויהי ערב ויהי בקר יום אחד
(270810, 52, 4);200;ר;202;(1, 1, 6, 5, 202);53;(1, 1, 6, 1, 53);ויאמר;5;1;ויאמר אלהים יהי רקיע בתוך המים ויהי מבדיל בין מים למים
(270810, 52, 4);200;ר;254;(1, 1, 7, 13, 254);67;(1, 1, 7, 4, 67);הרקיע;2;4;ויעש אלהים את הרקיע ויבדל בין המים אשר מתחת לרקיע ובין המים אשר מעל לרקיע ויהי כן
(270810, 52, 4);50;ן;306;(1, 1, 7, 65, 306);80;(1, 1, 7, 17, 80);כן;2;17;ויעש אלהים את הרקיע ויבדל בין המים אשר מתחת לרקיע ובין המים אשר מעל לרקיע ויהי כן
(270810, 52, 4);6;ו;358;(1, 1, 9, 13, 358);93;(1, 1, 9, 3, 93);יקוו;3;3;ויאמר אלהים יקוו המים מתחת השמים אל מקום אחד ותראה היבשה ויהי כן
(270810, 52, 4);2;ב;410;(1, 1, 10, 13, 410);106;(1, 1, 10, 3, 106);ליבשה;3;3;ויקרא אלהים ליבשה ארץ ולמקוה המים קרא ימים וירא אלהים כי טוב
(270810, 52, 4);1;א;462;(1, 1, 11, 16, 462);119;(1, 1, 11, 4, 119);הארץ;2;4;ויאמר אלהים תדשא הארץ דשא עשב מזריע זרע עץ פרי עשה פרי למינו אשר זרעו בו על הארץ ויהי כן
(270810, 52, 4);20;כ;514;(1, 1, 11, 68, 514);135;(1, 1, 11, 20, 135);כן;1;20;ויאמר אלהים תדשא הארץ דשא עשב מזריע זרע עץ פרי עשה פרי למינו אשר זרעו בו על הארץ ויהי כן
