(n,d,k);LetterGematriaNumberValue;Letter;LetterPositionIndex;LetterCoordinatesD5K;WordNumber;WordCoordinatesDWTK;Found in Word in Text;LetterPositionIndex In Word;WordNumberInVerse;Found In Verse
(277946, -90, 4);1;א;26;(1, 1, 1, 26, 26);7;(1, 1, 1, 7, 7);הארץ;2;7;בראשית ברא אלהים את השמים ואת הארץ
(277946, -90, 4);1;א;116;(1, 1, 4, 13, 116);31;(1, 1, 4, 4, 31);האור;2;4;וירא אלהים את האור כי טוב ויבדל אלהים בין האור ובין החשך
(277946, -90, 4);10;י;206;(1, 1, 6, 9, 206);54;(1, 1, 6, 2, 54);אלהים;4;2;ויאמר אלהים יהי רקיע בתוך המים ויהי מבדיל בין מים למים
(277946, -90, 4);30;ל;296;(1, 1, 7, 55, 296);78;(1, 1, 7, 15, 78);לרקיע;1;15;ויעש אלהים את הרקיע ויבדל בין המים אשר מתחת לרקיע ובין המים אשר מעל לרקיע ויהי כן
(277946, -90, 4);5;ה;386;(1, 1, 9, 41, 386);100;(1, 1, 9, 10, 100);ותראה;5;10;ויאמר אלהים יקוו המים מתחת השמים אל מקום אחד ותראה היבשה ויהי כן
(277946, -90, 4);7;ז;476;(1, 1, 11, 30, 476);123;(1, 1, 11, 8, 123);זרע;1;8;ויאמר אלהים תדשא הארץ דשא עשב מזריע זרע עץ פרי עשה פרי למינו אשר זרעו בו על הארץ ויהי כן
(277946, -90, 4);50;נ;566;(1, 1, 12, 51, 566);149;(1, 1, 12, 14, 149);למינהו;4;14;ותוצא הארץ דשא עשב מזריע זרע למינהו ועץ עשה פרי אשר זרעו בו למינהו וירא אלהים כי טוב
(277946, -90, 4);10;י;656;(1, 1, 14, 52, 656);171;(1, 1, 14, 12, 171);והיו;3;12;ויאמר אלהים יהי מארת ברקיע השמים להבדיל בין היום ובין הלילה והיו לאתת ולמועדים ולימים ושנים
(277946, -90, 4);40;מ;746;(1, 1, 16, 29, 746);192;(1, 1, 16, 8, 192);המאור;2;8;ויעש אלהים את שני המארת הגדלים את המאור הגדל לממשלת היום ואת המאור הקטן לממשלת הלילה ואת הכוכבים
(277946, -90, 4);10;י;836;(1, 1, 18, 7, 836);212;(1, 1, 18, 2, 212);ביום;2;2;ולמשל ביום ובלילה ולהבדיל בין האור ובין החשך וירא אלהים כי טוב
(277946, -90, 4);80;פ;926;(1, 1, 20, 24, 926);234;(1, 1, 20, 6, 234);נפש;2;6;ויאמר אלהים ישרצו המים שרץ נפש חיה ועוף יעופף על הארץ על פני רקיע השמים
(277946, -90, 4);5;ה;1016;(1, 1, 21, 57, 1016);257;(1, 1, 21, 14, 257);למינהם;5;14;ויברא אלהים את התנינם הגדלים ואת כל נפש החיה הרמשת אשר שרצו המים למינהם ואת כל עוף כנף למינהו וירא אלהים כי טוב
(277946, -90, 4);200;ר;1106;(1, 1, 23, 6, 1106);281;(1, 1, 23, 2, 281);ערב;2;2;ויהי ערב ויהי בקר יום חמישי
(277946, -90, 4);90;ץ;1196;(1, 1, 25, 18, 1196);304;(1, 1, 25, 5, 304);הארץ;4;5;ויעש אלהים את חית הארץ למינה ואת הבהמה למינה ואת כל רמש האדמה למינהו וירא אלהים כי טוב
(277946, -90, 4);400;ת;1286;(1, 1, 26, 39, 1286);325;(1, 1, 26, 8, 325);בדגת;4;8;ויאמר אלהים נעשה אדם בצלמנו כדמותנו וירדו בדגת הים ובעוף השמים ובבהמה ובכל הארץ ובכל הרמש הרמש על הארץ
(277946, -90, 4);2;ב;1376;(1, 1, 27, 45, 1376);348;(1, 1, 27, 12, 348);ברא;1;12;ויברא אלהים את האדם בצלמו בצלם אלהים ברא אתו זכר ונקבה ברא אתם
(277946, -90, 4);5;ה;1466;(1, 1, 28, 85, 1466);371;(1, 1, 28, 22, 371);הארץ;1;22;ויברך אתם אלהים ויאמר להם אלהים פרו ורבו ומלאו את הארץ וכבשה ורדו בדגת הים ובעוף השמים ובכל חיה הרמשת על הארץ
(277946, -90, 4);30;ל;1556;(1, 1, 30, 4, 1556);399;(1, 1, 30, 1, 399);ולכל;4;1;ולכל חית הארץ ולכל עוף השמים ולכל רומש על הארץ אשר בו נפש חיה את כל ירק עשב לאכלה ויהי כן
(277946, -90, 4);6;ו;1646;(1, 1, 31, 25, 1646);427;(1, 1, 31, 8, 427);טוב;2;8;וירא אלהים את כל אשר עשה והנה טוב מאד ויהי ערב ויהי בקר יום הששי
(277946, -90, 4);2;ב;1736;(1, 2, 2, 43, 1736);449;(1, 2, 2, 10, 449);השביעי;3;10;ויכל אלהים ביום השביעי מלאכתו אשר עשה וישבת ביום השביעי מכל מלאכתו אשר עשה
(277946, -90, 4);300;ש;1826;(1, 2, 4, 11, 1826);472;(1, 2, 4, 3, 472);השמים;2;3;אלה תולדות השמים והארץ בהבראם ביום עשות יהוה אלהים ארץ ושמים
(277946, -90, 4);5;ה;1916;(1, 2, 5, 51, 1916);495;(1, 2, 5, 15, 495);יהוה;4;15;וכל שיח השדה טרם יהיה בארץ וכל עשב השדה טרם יצמח כי לא המטיר יהוה אלהים על הארץ ואדם אין לעבד את האדמה
(277946, -90, 4);6;ו;2006;(1, 2, 7, 31, 2006);521;(1, 2, 7, 9, 521);ויפח;1;9;וייצר יהוה אלהים את האדם עפר מן האדמה ויפח באפיו נשמת חיים ויהי האדם לנפש חיה
(277946, -90, 4);1;א;2096;(1, 2, 9, 18, 2096);545;(1, 2, 9, 5, 545);האדמה;2;5;ויצמח יהוה אלהים מן האדמה כל עץ נחמד למראה וטוב למאכל ועץ החיים בתוך הגן ועץ הדעת טוב ורע
(277946, -90, 4);200;ר;2186;(1, 2, 10, 37, 2186);569;(1, 2, 10, 10, 569);לארבעה;3;10;ונהר יצא מעדן להשקות את הגן ומשם יפרד והיה לארבעה ראשים
(277946, -90, 4);3;ג;2276;(1, 2, 13, 12, 2276);594;(1, 2, 13, 4, 594);גיחון;1;4;ושם הנהר השני גיחון הוא הסובב את כל ארץ כוש
(277946, -90, 4);40;ם;2366;(1, 2, 15, 19, 2366);617;(1, 2, 15, 5, 617);האדם;4;5;ויקח יהוה אלהים את האדם וינחהו בגן עדן לעבדה ולשמרה
(277946, -90, 4);6;ו;2456;(1, 2, 17, 29, 2456);642;(1, 2, 17, 9, 642);ביום;3;9;ומעץ הדעת טוב ורע לא תאכל ממנו כי ביום אכלך ממנו מות תמות
(277946, -90, 4);5;ה;2546;(1, 2, 19, 29, 2546);666;(1, 2, 19, 8, 666);השדה;4;8;ויצר יהוה אלהים מן האדמה כל חית השדה ואת כל עוף השמים ויבא אל האדם לראות מה יקרא לו וכל אשר יקרא לו האדם נפש חיה הוא שמו
(277946, -90, 4);80;ף;2636;(1, 2, 20, 26, 2636);692;(1, 2, 20, 6, 692);ולעוף;5;6;ויקרא האדם שמות לכל הבהמה ולעוף השמים ולכל חית השדה ולאדם לא מצא עזר כנגדו
(277946, -90, 4);5;ה;2726;(1, 2, 21, 56, 2726);714;(1, 2, 21, 13, 714);תחתנה;5;13;ויפל יהוה אלהים תרדמה על האדם ויישן ויקח אחת מצלעתיו ויסגר בשר תחתנה
(277946, -90, 4);5;ה;2816;(1, 2, 23, 44, 2816);738;(1, 2, 23, 11, 738);אשה;3;11;ויאמר האדם זאת הפעם עצם מעצמי ובשר מבשרי לזאת יקרא אשה כי מאיש לקחה זאת
(277946, -90, 4);6;ו;2906;(1, 2, 25, 34, 2906);762;(1, 2, 25, 7, 762);יתבששו;6;7;ויהיו שניהם ערומים האדם ואשתו ולא יתבששו
(277946, -90, 4);300;ש;2996;(1, 3, 2, 15, 2996);788;(1, 3, 2, 4, 788);הנחש;4;4;ותאמר האשה אל הנחש מפרי עץ הגן נאכל
(277946, -90, 4);6;ו;3086;(1, 3, 4, 24, 3086);814;(1, 3, 4, 7, 814);תמתון;4;7;ויאמר הנחש אל האשה לא מות תמתון
(277946, -90, 4);6;ו;3176;(1, 3, 6, 30, 3176);837;(1, 3, 6, 9, 837);הוא;2;9;ותרא האשה כי טוב העץ למאכל וכי תאוה הוא לעינים ונחמד העץ להשכיל ותקח מפריו ותאכל ותתן גם לאישה עמה ויאכל
