(n,d,k);LetterGematriaNumberValue;Letter;LetterPositionIndex;LetterCoordinatesD5K;WordNumber;WordCoordinatesDWTK;Found in Word in Text;LetterPositionIndex In Word;WordNumberInVerse;Found In Verse
(16124, 96, 4);5;ה;92;(1, 1, 3, 12, 92);24;(1, 1, 3, 3, 24);יהי;2;3;ויאמר אלהים יהי אור ויהי אור
(16124, 96, 4);10;י;188;(1, 1, 5, 40, 188);49;(1, 1, 5, 10, 49);ויהי;4;10;ויקרא אלהים לאור יום ולחשך קרא לילה ויהי ערב ויהי בקר יום אחד
(16124, 96, 4);10;י;284;(1, 1, 7, 43, 284);74;(1, 1, 7, 11, 74);ובין;3;11;ויעש אלהים את הרקיע ויבדל בין המים אשר מתחת לרקיע ובין המים אשר מעל לרקיע ויהי כן
(16124, 96, 4);8;ח;380;(1, 1, 9, 35, 380);99;(1, 1, 9, 9, 99);אחד;2;9;ויאמר אלהים יקוו המים מתחת השמים אל מקום אחד ותראה היבשה ויהי כן
(16124, 96, 4);7;ז;476;(1, 1, 11, 30, 476);123;(1, 1, 11, 8, 123);זרע;1;8;ויאמר אלהים תדשא הארץ דשא עשב מזריע זרע עץ פרי עשה פרי למינו אשר זרעו בו על הארץ ויהי כן
(16124, 96, 4);1;א;572;(1, 1, 12, 57, 572);150;(1, 1, 12, 15, 150);וירא;4;15;ותוצא הארץ דשא עשב מזריע זרע למינהו ועץ עשה פרי אשר זרעו בו למינהו וירא אלהים כי טוב
(16124, 96, 4);10;י;668;(1, 1, 14, 64, 668);173;(1, 1, 14, 14, 173);ולמועדים;7;14;ויאמר אלהים יהי מארת ברקיע השמים להבדיל בין היום ובין הלילה והיו לאתת ולמועדים ולימים ושנים
(16124, 96, 4);6;ו;764;(1, 1, 16, 47, 764);196;(1, 1, 16, 12, 196);ואת;1;12;ויעש אלהים את שני המארת הגדלים את המאור הגדל לממשלת היום ואת המאור הקטן לממשלת הלילה ואת הכוכבים
(16124, 96, 4);2;ב;860;(1, 1, 18, 31, 860);217;(1, 1, 18, 7, 217);ובין;2;7;ולמשל ביום ובלילה ולהבדיל בין האור ובין החשך וירא אלהים כי טוב
(16124, 96, 4);300;ש;956;(1, 1, 20, 54, 956);243;(1, 1, 20, 15, 243);השמים;2;15;ויאמר אלהים ישרצו המים שרץ נפש חיה ועוף יעופף על הארץ על פני רקיע השמים
(16124, 96, 4);200;ר;1052;(1, 1, 22, 4, 1052);267;(1, 1, 22, 1, 267);ויברך;4;1;ויברך אתם אלהים לאמר פרו ורבו ומלאו את המים בימים והעוף ירב בארץ
(16124, 96, 4);40;מ;1148;(1, 1, 24, 26, 1148);292;(1, 1, 24, 7, 292);למינה;2;7;ויאמר אלהים תוצא הארץ נפש חיה למינה בהמה ורמש וחיתו ארץ למינה ויהי כן
(16124, 96, 4);10;י;1244;(1, 1, 25, 66, 1244);316;(1, 1, 25, 17, 316);כי;2;17;ויעש אלהים את חית הארץ למינה ואת הבהמה למינה ואת כל רמש האדמה למינהו וירא אלהים כי טוב
(16124, 96, 4);10;י;1340;(1, 1, 27, 9, 1340);338;(1, 1, 27, 2, 338);אלהים;4;2;ויברא אלהים את האדם בצלמו בצלם אלהים ברא אתו זכר ונקבה ברא אתם
(16124, 96, 4);4;ד;1436;(1, 1, 28, 55, 1436);363;(1, 1, 28, 14, 363);בדגת;2;14;ויברך אתם אלהים ויאמר להם אלהים פרו ורבו ומלאו את הארץ וכבשה ורדו בדגת הים ובעוף השמים ובכל חיה הרמשת על הארץ
(16124, 96, 4);10;י;1532;(1, 1, 29, 63, 1532);392;(1, 1, 29, 21, 392);פרי;3;21;ויאמר אלהים הנה נתתי לכם את כל עשב זרע זרע אשר על פני כל הארץ ואת כל העץ אשר בו פרי עץ זרע זרע לכם יהיה לאכלה
(16124, 96, 4);5;ה;1628;(1, 1, 31, 7, 1628);421;(1, 1, 31, 2, 421);אלהים;3;2;וירא אלהים את כל אשר עשה והנה טוב מאד ויהי ערב ויהי בקר יום הששי
(16124, 96, 4);5;ה;1724;(1, 2, 2, 31, 1724);446;(1, 2, 2, 7, 446);עשה;3;7;ויכל אלהים ביום השביעי מלאכתו אשר עשה וישבת ביום השביעי מכל מלאכתו אשר עשה
(16124, 96, 4);6;ו;1820;(1, 2, 4, 5, 1820);471;(1, 2, 4, 2, 471);תולדות;2;2;אלה תולדות השמים והארץ בהבראם ביום עשות יהוה אלהים ארץ ושמים
(16124, 96, 4);5;ה;1916;(1, 2, 5, 51, 1916);495;(1, 2, 5, 15, 495);יהוה;4;15;וכל שיח השדה טרם יהיה בארץ וכל עשב השדה טרם יצמח כי לא המטיר יהוה אלהים על הארץ ואדם אין לעבד את האדמה
(16124, 96, 4);80;פ;2012;(1, 2, 7, 37, 2012);522;(1, 2, 7, 10, 522);באפיו;3;10;וייצר יהוה אלהים את האדם עפר מן האדמה ויפח באפיו נשמת חיים ויהי האדם לנפש חיה
(16124, 96, 4);30;ל;2108;(1, 2, 9, 30, 2108);549;(1, 2, 9, 9, 549);למראה;1;9;ויצמח יהוה אלהים מן האדמה כל עץ נחמד למראה וטוב למאכל ועץ החיים בתוך הגן ועץ הדעת טוב ורע
(16124, 96, 4);6;ו;2204;(1, 2, 11, 10, 2204);573;(1, 2, 11, 3, 573);פישון;4;3;שם האחד פישון הוא הסבב את כל ארץ החוילה אשר שם הזהב
(16124, 96, 4);300;ש;2300;(1, 2, 14, 2, 2300);601;(1, 2, 14, 1, 601);ושם;2;1;ושם הנהר השלישי חדקל הוא ההלך קדמת אשור והנהר הרביעי הוא פרת
