(n,d,k);LetterGematriaNumberValue;Letter;LetterPositionIndex;LetterCoordinatesD5K;WordNumber;WordCoordinatesDWTK;Found in Word in Text;LetterPositionIndex In Word;WordNumberInVerse;Found In Verse
(33089, 36, 4);10;י;5;(1, 1, 1, 5, 5);1;(1, 1, 1, 1, 1);בראשית;5;1;בראשית ברא אלהים את השמים ואת הארץ
(33089, 36, 4);6;ו;41;(1, 1, 2, 13, 41);11;(1, 1, 2, 4, 11);ובהו;1;4;והארץ היתה תהו ובהו וחשך על פני תהום ורוח אלהים מרחפת על פני המים
(33089, 36, 4);5;ה;77;(1, 1, 2, 49, 77);21;(1, 1, 2, 14, 21);המים;1;14;והארץ היתה תהו ובהו וחשך על פני תהום ורוח אלהים מרחפת על פני המים
(33089, 36, 4);1;א;113;(1, 1, 4, 10, 113);30;(1, 1, 4, 3, 30);את;1;3;וירא אלהים את האור כי טוב ויבדל אלהים בין האור ובין החשך
(33089, 36, 4);6;ו;149;(1, 1, 5, 1, 149);40;(1, 1, 5, 1, 40);ויקרא;1;1;ויקרא אלהים לאור יום ולחשך קרא לילה ויהי ערב ויהי בקר יום אחד
(33089, 36, 4);6;ו;185;(1, 1, 5, 37, 185);49;(1, 1, 5, 10, 49);ויהי;1;10;ויקרא אלהים לאור יום ולחשך קרא לילה ויהי ערב ויהי בקר יום אחד
(33089, 36, 4);10;י;221;(1, 1, 6, 24, 221);58;(1, 1, 6, 6, 58);המים;3;6;ויאמר אלהים יהי רקיע בתוך המים ויהי מבדיל בין מים למים
(33089, 36, 4);70;ע;257;(1, 1, 7, 16, 257);67;(1, 1, 7, 4, 67);הרקיע;5;4;ויעש אלהים את הרקיע ויבדל בין המים אשר מתחת לרקיע ובין המים אשר מעל לרקיע ויהי כן
(33089, 36, 4);40;מ;293;(1, 1, 7, 52, 293);77;(1, 1, 7, 14, 77);מעל;1;14;ויעש אלהים את הרקיע ויבדל בין המים אשר מתחת לרקיע ובין המים אשר מעל לרקיע ויהי כן
(33089, 36, 4);10;י;329;(1, 1, 8, 23, 329);85;(1, 1, 8, 5, 85);ויהי;4;5;ויקרא אלהים לרקיע שמים ויהי ערב ויהי בקר יום שני
(33089, 36, 4);400;ת;365;(1, 1, 9, 20, 365);95;(1, 1, 9, 5, 95);מתחת;2;5;ויאמר אלהים יקוו המים מתחת השמים אל מקום אחד ותראה היבשה ויהי כן
(33089, 36, 4);200;ר;401;(1, 1, 10, 4, 401);104;(1, 1, 10, 1, 104);ויקרא;4;1;ויקרא אלהים ליבשה ארץ ולמקוה המים קרא ימים וירא אלהים כי טוב
(33089, 36, 4);1;א;437;(1, 1, 10, 40, 437);113;(1, 1, 10, 10, 113);אלהים;1;10;ויקרא אלהים ליבשה ארץ ולמקוה המים קרא ימים וירא אלהים כי טוב
(33089, 36, 4);200;ר;473;(1, 1, 11, 27, 473);122;(1, 1, 11, 7, 122);מזריע;3;7;ויאמר אלהים תדשא הארץ דשא עשב מזריע זרע עץ פרי עשה פרי למינו אשר זרעו בו על הארץ ויהי כן
(33089, 36, 4);90;ץ;509;(1, 1, 11, 63, 509);133;(1, 1, 11, 18, 133);הארץ;4;18;ויאמר אלהים תדשא הארץ דשא עשב מזריע זרע עץ פרי עשה פרי למינו אשר זרעו בו על הארץ ויהי כן
(33089, 36, 4);6;ו;545;(1, 1, 12, 30, 545);143;(1, 1, 12, 8, 143);ועץ;1;8;ותוצא הארץ דשא עשב מזריע זרע למינהו ועץ עשה פרי אשר זרעו בו למינהו וירא אלהים כי טוב
(33089, 36, 4);6;ו;581;(1, 1, 12, 66, 581);153;(1, 1, 12, 18, 153);טוב;2;18;ותוצא הארץ דשא עשב מזריע זרע למינהו ועץ עשה פרי אשר זרעו בו למינהו וירא אלהים כי טוב
(33089, 36, 4);10;י;617;(1, 1, 14, 13, 617);162;(1, 1, 14, 3, 162);יהי;3;3;ויאמר אלהים יהי מארת ברקיע השמים להבדיל בין היום ובין הלילה והיו לאתת ולמועדים ולימים ושנים
(33089, 36, 4);5;ה;653;(1, 1, 14, 49, 653);170;(1, 1, 14, 11, 170);הלילה;5;11;ויאמר אלהים יהי מארת ברקיע השמים להבדיל בין היום ובין הלילה והיו לאתת ולמועדים ולימים ושנים
(33089, 36, 4);200;ר;689;(1, 1, 15, 9, 689);177;(1, 1, 15, 2, 177);למאורת;5;2;והיו למאורת ברקיע השמים להאיר על הארץ ויהי כן
(33089, 36, 4);10;י;725;(1, 1, 16, 8, 725);186;(1, 1, 16, 2, 186);אלהים;4;2;ויעש אלהים את שני המארת הגדלים את המאור הגדל לממשלת היום ואת המאור הקטן לממשלת הלילה ואת הכוכבים
