(n,d,k);LetterGematriaNumberValue;Letter;LetterPositionIndex;LetterCoordinatesD5K;WordNumber;WordCoordinatesDWTK;Found in Word in Text;LetterPositionIndex In Word;WordNumberInVerse;Found In Verse
(39616, -17, 4);400;ת;6;(1, 1, 1, 6, 6);1;(1, 1, 1, 1, 1);בראשית;6;1;בראשית ברא אלהים את השמים ואת הארץ
(39616, -17, 4);1;א;23;(1, 1, 1, 23, 23);6;(1, 1, 1, 6, 6);ואת;2;6;בראשית ברא אלהים את השמים ואת הארץ
(39616, -17, 4);6;ו;40;(1, 1, 2, 12, 40);10;(1, 1, 2, 3, 10);תהו;3;3;והארץ היתה תהו ובהו וחשך על פני תהום ורוח אלהים מרחפת על פני המים
(39616, -17, 4);40;ם;57;(1, 1, 2, 29, 57);15;(1, 1, 2, 8, 15);תהום;4;8;והארץ היתה תהו ובהו וחשך על פני תהום ורוח אלהים מרחפת על פני המים
(39616, -17, 4);80;פ;74;(1, 1, 2, 46, 74);20;(1, 1, 2, 13, 20);פני;1;13;והארץ היתה תהו ובהו וחשך על פני תהום ורוח אלהים מרחפת על פני המים
(39616, -17, 4);10;י;91;(1, 1, 3, 11, 91);24;(1, 1, 3, 3, 24);יהי;1;3;ויאמר אלהים יהי אור ויהי אור
(39616, -17, 4);1;א;108;(1, 1, 4, 5, 108);29;(1, 1, 4, 2, 29);אלהים;1;2;וירא אלהים את האור כי טוב ויבדל אלהים בין האור ובין החשך
(39616, -17, 4);10;י;125;(1, 1, 4, 22, 125);34;(1, 1, 4, 7, 34);ויבדל;2;7;וירא אלהים את האור כי טוב ויבדל אלהים בין האור ובין החשך
(39616, -17, 4);2;ב;142;(1, 1, 4, 39, 142);38;(1, 1, 4, 11, 38);ובין;2;11;וירא אלהים את האור כי טוב ויבדל אלהים בין האור ובין החשך
(39616, -17, 4);30;ל;159;(1, 1, 5, 11, 159);42;(1, 1, 5, 3, 42);לאור;1;3;ויקרא אלהים לאור יום ולחשך קרא לילה ויהי ערב ויהי בקר יום אחד
(39616, -17, 4);30;ל;176;(1, 1, 5, 28, 176);46;(1, 1, 5, 7, 46);לילה;3;7;ויקרא אלהים לאור יום ולחשך קרא לילה ויהי ערב ויהי בקר יום אחד
