(n,d,k);LetterGematriaNumberValue;Letter;LetterPositionIndex;LetterCoordinatesD5K;WordNumber;WordCoordinatesDWTK;Found in Word in Text;LetterPositionIndex In Word;WordNumberInVerse;Found In Verse
(140724, -63, 4);6;ו;45;(1, 1, 2, 17, 45);12;(1, 1, 2, 5, 12);וחשך;1;5;והארץ היתה תהו ובהו וחשך על פני תהום ורוח אלהים מרחפת על פני המים
(140724, -63, 4);1;א;108;(1, 1, 4, 5, 108);29;(1, 1, 4, 2, 29);אלהים;1;2;וירא אלהים את האור כי טוב ויבדל אלהים בין האור ובין החשך
(140724, -63, 4);100;ק;171;(1, 1, 5, 23, 171);45;(1, 1, 5, 6, 45);קרא;1;6;ויקרא אלהים לאור יום ולחשך קרא לילה ויהי ערב ויהי בקר יום אחד
(140724, -63, 4);50;ן;234;(1, 1, 6, 37, 234);61;(1, 1, 6, 9, 61);בין;3;9;ויאמר אלהים יהי רקיע בתוך המים ויהי מבדיל בין מים למים
(140724, -63, 4);200;ר;297;(1, 1, 7, 56, 297);78;(1, 1, 7, 15, 78);לרקיע;2;15;ויעש אלהים את הרקיע ויבדל בין המים אשר מתחת לרקיע ובין המים אשר מעל לרקיע ויהי כן
(140724, -63, 4);5;ה;360;(1, 1, 9, 15, 360);94;(1, 1, 9, 4, 94);המים;1;4;ויאמר אלהים יקוו המים מתחת השמים אל מקום אחד ותראה היבשה ויהי כן
(140724, -63, 4);40;מ;423;(1, 1, 10, 26, 423);109;(1, 1, 10, 6, 109);המים;2;6;ויקרא אלהים ליבשה ארץ ולמקוה המים קרא ימים וירא אלהים כי טוב
(140724, -63, 4);5;ה;486;(1, 1, 11, 40, 486);126;(1, 1, 11, 11, 126);עשה;3;11;ויאמר אלהים תדשא הארץ דשא עשב מזריע זרע עץ פרי עשה פרי למינו אשר זרעו בו על הארץ ויהי כן
(140724, -63, 4);300;ש;549;(1, 1, 12, 34, 549);144;(1, 1, 12, 9, 144);עשה;2;9;ותוצא הארץ דשא עשב מזריע זרע למינהו ועץ עשה פרי אשר זרעו בו למינהו וירא אלהים כי טוב
(140724, -63, 4);5;ה;612;(1, 1, 14, 8, 612);161;(1, 1, 14, 2, 161);אלהים;3;2;ויאמר אלהים יהי מארת ברקיע השמים להבדיל בין היום ובין הלילה והיו לאתת ולמועדים ולימים ושנים
(140724, -63, 4);40;ם;675;(1, 1, 14, 71, 675);174;(1, 1, 14, 15, 174);ולימים;6;15;ויאמר אלהים יהי מארת ברקיע השמים להבדיל בין היום ובין הלילה והיו לאתת ולמועדים ולימים ושנים
(140724, -63, 4);3;ג;738;(1, 1, 16, 21, 738);190;(1, 1, 16, 6, 190);הגדלים;2;6;ויעש אלהים את שני המארת הגדלים את המאור הגדל לממשלת היום ואת המאור הקטן לממשלת הלילה ואת הכוכבים
(140724, -63, 4);1;א;801;(1, 1, 17, 5, 801);204;(1, 1, 17, 2, 204);אתם;1;2;ויתן אתם אלהים ברקיע השמים להאיר על הארץ
(140724, -63, 4);8;ח;864;(1, 1, 18, 35, 864);218;(1, 1, 18, 8, 218);החשך;2;8;ולמשל ביום ובלילה ולהבדיל בין האור ובין החשך וירא אלהים כי טוב
(140724, -63, 4);300;ש;927;(1, 1, 20, 25, 927);234;(1, 1, 20, 6, 234);נפש;3;6;ויאמר אלהים ישרצו המים שרץ נפש חיה ועוף יעופף על הארץ על פני רקיע השמים
(140724, -63, 4);80;פ;990;(1, 1, 21, 31, 990);251;(1, 1, 21, 8, 251);נפש;2;8;ויברא אלהים את התנינם הגדלים ואת כל נפש החיה הרמשת אשר שרצו המים למינהם ואת כל עוף כנף למינהו וירא אלהים כי טוב
(140724, -63, 4);20;ך;1053;(1, 1, 22, 5, 1053);267;(1, 1, 22, 1, 267);ויברך;5;1;ויברך אתם אלהים לאמר פרו ורבו ומלאו את המים בימים והעוף ירב בארץ
