(n,d,k);LetterGematriaNumberValue;Letter;LetterPositionIndex;LetterCoordinatesD5K;WordNumber;WordCoordinatesDWTK;Found in Word in Text;LetterPositionIndex In Word;WordNumberInVerse;Found In Verse
(47080, -60, 4);6;ו;40;(1, 1, 2, 12, 40);10;(1, 1, 2, 3, 10);תהו;3;3;והארץ היתה תהו ובהו וחשך על פני תהום ורוח אלהים מרחפת על פני המים
(47080, -60, 4);10;י;100;(1, 1, 3, 20, 100);26;(1, 1, 3, 5, 26);ויהי;4;5;ויאמר אלהים יהי אור ויהי אור
(47080, -60, 4);1;א;160;(1, 1, 5, 12, 160);42;(1, 1, 5, 3, 42);לאור;2;3;ויקרא אלהים לאור יום ולחשך קרא לילה ויהי ערב ויהי בקר יום אחד
(47080, -60, 4);40;מ;220;(1, 1, 6, 23, 220);58;(1, 1, 6, 6, 58);המים;2;6;ויאמר אלהים יהי רקיע בתוך המים ויהי מבדיל בין מים למים
(47080, -60, 4);10;י;280;(1, 1, 7, 39, 280);73;(1, 1, 7, 10, 73);לרקיע;4;10;ויעש אלהים את הרקיע ויבדל בין המים אשר מתחת לרקיע ובין המים אשר מעל לרקיע ויהי כן
(47080, -60, 4);10;י;340;(1, 1, 8, 34, 340);89;(1, 1, 8, 9, 89);יום;1;9;ויקרא אלהים לרקיע שמים ויהי ערב ויהי בקר יום שני
(47080, -60, 4);100;ק;400;(1, 1, 10, 3, 400);104;(1, 1, 10, 1, 104);ויקרא;3;1;ויקרא אלהים ליבשה ארץ ולמקוה המים קרא ימים וירא אלהים כי טוב
(47080, -60, 4);1;א;460;(1, 1, 11, 14, 460);118;(1, 1, 11, 3, 118);תדשא;4;3;ויאמר אלהים תדשא הארץ דשא עשב מזריע זרע עץ פרי עשה פרי למינו אשר זרעו בו על הארץ ויהי כן
(47080, -60, 4);1;א;520;(1, 1, 12, 5, 520);136;(1, 1, 12, 1, 136);ותוצא;5;1;ותוצא הארץ דשא עשב מזריע זרע למינהו ועץ עשה פרי אשר זרעו בו למינהו וירא אלהים כי טוב
(47080, -60, 4);9;ט;580;(1, 1, 12, 65, 580);153;(1, 1, 12, 18, 153);טוב;1;18;ותוצא הארץ דשא עשב מזריע זרע למינהו ועץ עשה פרי אשר זרעו בו למינהו וירא אלהים כי טוב
(47080, -60, 4);50;ן;640;(1, 1, 14, 36, 640);167;(1, 1, 14, 8, 167);בין;3;8;ויאמר אלהים יהי מארת ברקיע השמים להבדיל בין היום ובין הלילה והיו לאתת ולמועדים ולימים ושנים
(47080, -60, 4);40;ם;700;(1, 1, 15, 20, 700);179;(1, 1, 15, 4, 179);השמים;5;4;והיו למאורת ברקיע השמים להאיר על הארץ ויהי כן
(47080, -60, 4);5;ה;760;(1, 1, 16, 43, 760);195;(1, 1, 16, 11, 195);היום;1;11;ויעש אלהים את שני המארת הגדלים את המאור הגדל לממשלת היום ואת המאור הקטן לממשלת הלילה ואת הכוכבים
(47080, -60, 4);5;ה;820;(1, 1, 17, 24, 820);208;(1, 1, 17, 6, 208);להאיר;2;6;ויתן אתם אלהים ברקיע השמים להאיר על הארץ
(47080, -60, 4);2;ב;880;(1, 1, 18, 51, 880);222;(1, 1, 18, 12, 222);טוב;3;12;ולמשל ביום ובלילה ולהבדיל בין האור ובין החשך וירא אלהים כי טוב
(47080, -60, 4);70;ע;940;(1, 1, 20, 38, 940);238;(1, 1, 20, 10, 238);על;1;10;ויאמר אלהים ישרצו המים שרץ נפש חיה ועוף יעופף על הארץ על פני רקיע השמים
(47080, -60, 4);400;ת;1000;(1, 1, 21, 41, 1000);253;(1, 1, 21, 10, 253);הרמשת;5;10;ויברא אלהים את התנינם הגדלים ואת כל נפש החיה הרמשת אשר שרצו המים למינהם ואת כל עוף כנף למינהו וירא אלהים כי טוב
(47080, -60, 4);10;י;1060;(1, 1, 22, 12, 1060);269;(1, 1, 22, 3, 269);אלהים;4;3;ויברך אתם אלהים לאמר פרו ורבו ומלאו את המים בימים והעוף ירב בארץ
(47080, -60, 4);10;י;1120;(1, 1, 23, 20, 1120);285;(1, 1, 23, 6, 285);חמישי;3;6;ויהי ערב ויהי בקר יום חמישי
