(n,d,k);LetterGematriaNumberValue;Letter;LetterPositionIndex;LetterCoordinatesD5K;WordNumber;WordCoordinatesDWTK;Found in Word in Text;LetterPositionIndex In Word;WordNumberInVerse;Found In Verse
(172075, -73, 4);40;ם;14;(1, 1, 1, 14, 14);3;(1, 1, 1, 3, 3);אלהים;5;3;בראשית ברא אלהים את השמים ואת הארץ
(172075, -73, 4);30;ל;87;(1, 1, 3, 7, 87);23;(1, 1, 3, 2, 23);אלהים;2;2;ויאמר אלהים יהי אור ויהי אור
(172075, -73, 4);1;א;160;(1, 1, 5, 12, 160);42;(1, 1, 5, 3, 42);לאור;2;3;ויקרא אלהים לאור יום ולחשך קרא לילה ויהי ערב ויהי בקר יום אחד
(172075, -73, 4);10;י;233;(1, 1, 6, 36, 233);61;(1, 1, 6, 9, 61);בין;2;9;ויאמר אלהים יהי רקיע בתוך המים ויהי מבדיל בין מים למים
(172075, -73, 4);50;ן;306;(1, 1, 7, 65, 306);80;(1, 1, 7, 17, 80);כן;2;17;ויעש אלהים את הרקיע ויבדל בין המים אשר מתחת לרקיע ובין המים אשר מעל לרקיע ויהי כן
(172075, -73, 4);1;א;379;(1, 1, 9, 34, 379);99;(1, 1, 9, 9, 99);אחד;1;9;ויאמר אלהים יקוו המים מתחת השמים אל מקום אחד ותראה היבשה ויהי כן
(172075, -73, 4);1;א;452;(1, 1, 11, 6, 452);117;(1, 1, 11, 2, 117);אלהים;1;2;ויאמר אלהים תדשא הארץ דשא עשב מזריע זרע עץ פרי עשה פרי למינו אשר זרעו בו על הארץ ויהי כן
(172075, -73, 4);4;ד;525;(1, 1, 12, 10, 525);138;(1, 1, 12, 3, 138);דשא;1;3;ותוצא הארץ דשא עשב מזריע זרע למינהו ועץ עשה פרי אשר זרעו בו למינהו וירא אלהים כי טוב
(172075, -73, 4);6;ו;598;(1, 1, 13, 16, 598);158;(1, 1, 13, 5, 158);יום;2;5;ויהי ערב ויהי בקר יום שלישי
(172075, -73, 4);30;ל;671;(1, 1, 14, 67, 671);174;(1, 1, 14, 15, 174);ולימים;2;15;ויאמר אלהים יהי מארת ברקיע השמים להבדיל בין היום ובין הלילה והיו לאתת ולמועדים ולימים ושנים
(172075, -73, 4);400;ת;744;(1, 1, 16, 27, 744);191;(1, 1, 16, 7, 191);את;2;7;ויעש אלהים את שני המארת הגדלים את המאור הגדל לממשלת היום ואת המאור הקטן לממשלת הלילה ואת הכוכבים
(172075, -73, 4);10;י;817;(1, 1, 17, 21, 817);207;(1, 1, 17, 5, 207);השמים;4;5;ויתן אתם אלהים ברקיע השמים להאיר על הארץ
(172075, -73, 4);5;ה;890;(1, 1, 19, 10, 890);225;(1, 1, 19, 3, 225);ויהי;3;3;ויהי ערב ויהי בקר יום רביעי
(172075, -73, 4);200;ר;963;(1, 1, 21, 4, 963);244;(1, 1, 21, 1, 244);ויברא;4;1;ויברא אלהים את התנינם הגדלים ואת כל נפש החיה הרמשת אשר שרצו המים למינהם ואת כל עוף כנף למינהו וירא אלהים כי טוב
