(n,d,k);LetterGematriaNumberValue;Letter;LetterPositionIndex;LetterCoordinatesD5K;WordNumber;WordCoordinatesDWTK;Found in Word in Text;LetterPositionIndex In Word;WordNumberInVerse;Found In Verse
(24162, -28, 4);1;א;26;(1, 1, 1, 26, 26);7;(1, 1, 1, 7, 7);הארץ;2;7;בראשית ברא אלהים את השמים ואת הארץ
(24162, -28, 4);400;ת;54;(1, 1, 2, 26, 54);15;(1, 1, 2, 8, 15);תהום;1;8;והארץ היתה תהו ובהו וחשך על פני תהום ורוח אלהים מרחפת על פני המים
(24162, -28, 4);10;י;82;(1, 1, 3, 2, 82);22;(1, 1, 3, 1, 22);ויאמר;2;1;ויאמר אלהים יהי אור ויהי אור
(24162, -28, 4);5;ה;110;(1, 1, 4, 7, 110);29;(1, 1, 4, 2, 29);אלהים;3;2;וירא אלהים את האור כי טוב ויבדל אלהים בין האור ובין החשך
(24162, -28, 4);1;א;138;(1, 1, 4, 35, 138);37;(1, 1, 4, 10, 37);האור;2;10;וירא אלהים את האור כי טוב ויבדל אלהים בין האור ובין החשך
(24162, -28, 4);6;ו;166;(1, 1, 5, 18, 166);44;(1, 1, 5, 5, 44);ולחשך;1;5;ויקרא אלהים לאור יום ולחשך קרא לילה ויהי ערב ויהי בקר יום אחד
(24162, -28, 4);40;ם;194;(1, 1, 5, 46, 194);51;(1, 1, 5, 12, 51);יום;3;12;ויקרא אלהים לאור יום ולחשך קרא לילה ויהי ערב ויהי בקר יום אחד
(24162, -28, 4);40;ם;222;(1, 1, 6, 25, 222);58;(1, 1, 6, 6, 58);המים;4;6;ויאמר אלהים יהי רקיע בתוך המים ויהי מבדיל בין מים למים
(24162, -28, 4);40;ם;250;(1, 1, 7, 9, 250);65;(1, 1, 7, 2, 65);אלהים;5;2;ויעש אלהים את הרקיע ויבדל בין המים אשר מתחת לרקיע ובין המים אשר מעל לרקיע ויהי כן
(24162, -28, 4);200;ר;278;(1, 1, 7, 37, 278);73;(1, 1, 7, 10, 73);לרקיע;2;10;ויעש אלהים את הרקיע ויבדל בין המים אשר מתחת לרקיע ובין המים אשר מעל לרקיע ויהי כן
(24162, -28, 4);50;ן;306;(1, 1, 7, 65, 306);80;(1, 1, 7, 17, 80);כן;2;17;ויעש אלהים את הרקיע ויבדל בין המים אשר מתחת לרקיע ובין המים אשר מעל לרקיע ויהי כן
