(n,d,k);LetterGematriaNumberValue;Letter;LetterPositionIndex;LetterCoordinatesD5K;WordNumber;WordCoordinatesDWTK;Found in Word in Text;LetterPositionIndex In Word;WordNumberInVerse;Found In Verse
(11376, -66, 4);400;ת;24;(1, 1, 1, 24, 24);6;(1, 1, 1, 6, 6);ואת;3;6;בראשית ברא אלהים את השמים ואת הארץ
(11376, -66, 4);40;ם;90;(1, 1, 3, 10, 90);23;(1, 1, 3, 2, 23);אלהים;5;2;ויאמר אלהים יהי אור ויהי אור
(11376, -66, 4);5;ה;156;(1, 1, 5, 8, 156);41;(1, 1, 5, 2, 41);אלהים;3;2;ויקרא אלהים לאור יום ולחשך קרא לילה ויהי ערב ויהי בקר יום אחד
(11376, -66, 4);40;ם;222;(1, 1, 6, 25, 222);58;(1, 1, 6, 6, 58);המים;4;6;ויאמר אלהים יהי רקיע בתוך המים ויהי מבדיל בין מים למים
(11376, -66, 4);10;י;288;(1, 1, 7, 47, 288);75;(1, 1, 7, 12, 75);המים;3;12;ויעש אלהים את הרקיע ויבדל בין המים אשר מתחת לרקיע ובין המים אשר מעל לרקיע ויהי כן
(11376, -66, 4);10;י;354;(1, 1, 9, 9, 354);92;(1, 1, 9, 2, 92);אלהים;4;2;ויאמר אלהים יקוו המים מתחת השמים אל מקום אחד ותראה היבשה ויהי כן
(11376, -66, 4);6;ו;420;(1, 1, 10, 23, 420);108;(1, 1, 10, 5, 108);ולמקוה;5;5;ויקרא אלהים ליבשה ארץ ולמקוה המים קרא ימים וירא אלהים כי טוב
(11376, -66, 4);5;ה;486;(1, 1, 11, 40, 486);126;(1, 1, 11, 11, 126);עשה;3;11;ויאמר אלהים תדשא הארץ דשא עשב מזריע זרע עץ פרי עשה פרי למינו אשר זרעו בו על הארץ ויהי כן
(11376, -66, 4);200;ר;552;(1, 1, 12, 37, 552);145;(1, 1, 12, 10, 145);פרי;2;10;ותוצא הארץ דשא עשב מזריע זרע למינהו ועץ עשה פרי אשר זרעו בו למינהו וירא אלהים כי טוב
(11376, -66, 4);40;מ;618;(1, 1, 14, 14, 618);163;(1, 1, 14, 4, 163);מארת;1;4;ויאמר אלהים יהי מארת ברקיע השמים להבדיל בין היום ובין הלילה והיו לאתת ולמועדים ולימים ושנים
(11376, -66, 4);6;ו;684;(1, 1, 15, 4, 684);176;(1, 1, 15, 1, 176);והיו;4;1;והיו למאורת ברקיע השמים להאיר על הארץ ויהי כן
(11376, -66, 4);5;ה;750;(1, 1, 16, 33, 750);193;(1, 1, 16, 9, 193);הגדל;1;9;ויעש אלהים את שני המארת הגדלים את המאור הגדל לממשלת היום ואת המאור הקטן לממשלת הלילה ואת הכוכבים
(11376, -66, 4);40;מ;816;(1, 1, 17, 20, 816);207;(1, 1, 17, 5, 207);השמים;3;5;ויתן אתם אלהים ברקיע השמים להאיר על הארץ
(11376, -66, 4);10;י;882;(1, 1, 19, 2, 882);223;(1, 1, 19, 1, 223);ויהי;2;1;ויהי ערב ויהי בקר יום רביעי
(11376, -66, 4);80;פ;948;(1, 1, 20, 46, 948);241;(1, 1, 20, 13, 241);פני;1;13;ויאמר אלהים ישרצו המים שרץ נפש חיה ועוף יעופף על הארץ על פני רקיע השמים
(11376, -66, 4);10;י;1014;(1, 1, 21, 55, 1014);257;(1, 1, 21, 14, 257);למינהם;3;14;ויברא אלהים את התנינם הגדלים ואת כל נפש החיה הרמשת אשר שרצו המים למינהם ואת כל עוף כנף למינהו וירא אלהים כי טוב
(11376, -66, 4);5;ה;1080;(1, 1, 22, 32, 1080);275;(1, 1, 22, 9, 275);המים;1;9;ויברך אתם אלהים לאמר פרו ורבו ומלאו את המים בימים והעוף ירב בארץ
(11376, -66, 4);5;ה;1146;(1, 1, 24, 24, 1146);291;(1, 1, 24, 6, 291);חיה;3;6;ויאמר אלהים תוצא הארץ נפש חיה למינה בהמה ורמש וחיתו ארץ למינה ויהי כן
(11376, -66, 4);10;י;1212;(1, 1, 25, 34, 1212);308;(1, 1, 25, 9, 308);למינה;3;9;ויעש אלהים את חית הארץ למינה ואת הבהמה למינה ואת כל רמש האדמה למינהו וירא אלהים כי טוב
(11376, -66, 4);6;ו;1278;(1, 1, 26, 31, 1278);324;(1, 1, 26, 7, 324);וירדו;1;7;ויאמר אלהים נעשה אדם בצלמנו כדמותנו וירדו בדגת הים ובעוף השמים ובבהמה ובכל הארץ ובכל הרמש הרמש על הארץ
(11376, -66, 4);5;ה;1344;(1, 1, 27, 13, 1344);340;(1, 1, 27, 4, 340);האדם;1;4;ויברא אלהים את האדם בצלמו בצלם אלהים ברא אתו זכר ונקבה ברא אתם
(11376, -66, 4);6;ו;1410;(1, 1, 28, 29, 1410);356;(1, 1, 28, 7, 356);פרו;3;7;ויברך אתם אלהים ויאמר להם אלהים פרו ורבו ומלאו את הארץ וכבשה ורדו בדגת הים ובעוף השמים ובכל חיה הרמשת על הארץ
(11376, -66, 4);30;ל;1476;(1, 1, 29, 7, 1476);373;(1, 1, 29, 2, 373);אלהים;2;2;ויאמר אלהים הנה נתתי לכם את כל עשב זרע זרע אשר על פני כל הארץ ואת כל העץ אשר בו פרי עץ זרע זרע לכם יהיה לאכלה
(11376, -66, 4);20;כ;1542;(1, 1, 29, 73, 1542);396;(1, 1, 29, 25, 396);לכם;2;25;ויאמר אלהים הנה נתתי לכם את כל עשב זרע זרע אשר על פני כל הארץ ואת כל העץ אשר בו פרי עץ זרע זרע לכם יהיה לאכלה
