(n,d,k);LetterGematriaNumberValue;Letter;LetterPositionIndex;LetterCoordinatesD5K;WordNumber;WordCoordinatesDWTK;Found in Word in Text;LetterPositionIndex In Word;WordNumberInVerse;Found In Verse
(80049, 46, 4);1;א;9;(1, 1, 1, 9, 9);2;(1, 1, 1, 2, 2);ברא;3;2;בראשית ברא אלהים את השמים ואת הארץ
(80049, 46, 4);5;ה;55;(1, 1, 2, 27, 55);15;(1, 1, 2, 8, 15);תהום;2;8;והארץ היתה תהו ובהו וחשך על פני תהום ורוח אלהים מרחפת על פני המים
(80049, 46, 4);1;א;101;(1, 1, 3, 21, 101);27;(1, 1, 3, 6, 27);אור;1;6;ויאמר אלהים יהי אור ויהי אור
(80049, 46, 4);300;ש;147;(1, 1, 4, 44, 147);39;(1, 1, 4, 12, 39);החשך;3;12;וירא אלהים את האור כי טוב ויבדל אלהים בין האור ובין החשך
(80049, 46, 4);6;ו;193;(1, 1, 5, 45, 193);51;(1, 1, 5, 12, 51);יום;2;12;ויקרא אלהים לאור יום ולחשך קרא לילה ויהי ערב ויהי בקר יום אחד
(80049, 46, 4);40;מ;239;(1, 1, 6, 42, 239);63;(1, 1, 6, 11, 63);למים;2;11;ויאמר אלהים יהי רקיע בתוך המים ויהי מבדיל בין מים למים
(80049, 46, 4);50;ן;285;(1, 1, 7, 44, 285);74;(1, 1, 7, 11, 74);ובין;4;11;ויעש אלהים את הרקיע ויבדל בין המים אשר מתחת לרקיע ובין המים אשר מעל לרקיע ויהי כן
(80049, 46, 4);200;ר;331;(1, 1, 8, 25, 331);86;(1, 1, 8, 6, 86);ערב;2;6;ויקרא אלהים לרקיע שמים ויהי ערב ויהי בקר יום שני
(80049, 46, 4);6;ו;377;(1, 1, 9, 32, 377);98;(1, 1, 9, 8, 98);מקום;3;8;ויאמר אלהים יקוו המים מתחת השמים אל מקום אחד ותראה היבשה ויהי כן
(80049, 46, 4);40;מ;423;(1, 1, 10, 26, 423);109;(1, 1, 10, 6, 109);המים;2;6;ויקרא אלהים ליבשה ארץ ולמקוה המים קרא ימים וירא אלהים כי טוב
(80049, 46, 4);300;ש;469;(1, 1, 11, 23, 469);121;(1, 1, 11, 6, 121);עשב;2;6;ויאמר אלהים תדשא הארץ דשא עשב מזריע זרע עץ פרי עשה פרי למינו אשר זרעו בו על הארץ ויהי כן
(80049, 46, 4);50;ן;515;(1, 1, 11, 69, 515);135;(1, 1, 11, 20, 135);כן;2;20;ויאמר אלהים תדשא הארץ דשא עשב מזריע זרע עץ פרי עשה פרי למינו אשר זרעו בו על הארץ ויהי כן
(80049, 46, 4);2;ב;561;(1, 1, 12, 46, 561);148;(1, 1, 12, 13, 148);בו;1;13;ותוצא הארץ דשא עשב מזריע זרע למינהו ועץ עשה פרי אשר זרעו בו למינהו וירא אלהים כי טוב
(80049, 46, 4);1;א;607;(1, 1, 14, 3, 607);160;(1, 1, 14, 1, 160);ויאמר;3;1;ויאמר אלהים יהי מארת ברקיע השמים להבדיל בין היום ובין הלילה והיו לאתת ולמועדים ולימים ושנים
