(n,d,k);LetterGematriaNumberValue;Letter;LetterPositionIndex;LetterCoordinatesD5K;WordNumber;WordCoordinatesDWTK;Found in Word in Text;LetterPositionIndex In Word;WordNumberInVerse;Found In Verse
(45349, 61, 4);1;א;26;(1, 1, 1, 26, 26);7;(1, 1, 1, 7, 7);הארץ;2;7;בראשית ברא אלהים את השמים ואת הארץ
(45349, 61, 4);30;ל;87;(1, 1, 3, 7, 87);23;(1, 1, 3, 2, 23);אלהים;2;2;ויאמר אלהים יהי אור ויהי אור
(45349, 61, 4);20;ך;148;(1, 1, 4, 45, 148);39;(1, 1, 4, 12, 39);החשך;4;12;וירא אלהים את האור כי טוב ויבדל אלהים בין האור ובין החשך
(45349, 61, 4);5;ה;209;(1, 1, 6, 12, 209);55;(1, 1, 6, 3, 55);יהי;2;3;ויאמר אלהים יהי רקיע בתוך המים ויהי מבדיל בין מים למים
(45349, 61, 4);1;א;270;(1, 1, 7, 29, 270);71;(1, 1, 7, 8, 71);אשר;1;8;ויעש אלהים את הרקיע ויבדל בין המים אשר מתחת לרקיע ובין המים אשר מעל לרקיע ויהי כן
(45349, 61, 4);200;ר;331;(1, 1, 8, 25, 331);86;(1, 1, 8, 6, 86);ערב;2;6;ויקרא אלהים לרקיע שמים ויהי ערב ויהי בקר יום שני
(45349, 61, 4);6;ו;392;(1, 1, 9, 47, 392);102;(1, 1, 9, 12, 102);ויהי;1;12;ויאמר אלהים יקוו המים מתחת השמים אל מקום אחד ותראה היבשה ויהי כן
(45349, 61, 4);30;ל;453;(1, 1, 11, 7, 453);117;(1, 1, 11, 2, 117);אלהים;2;2;ויאמר אלהים תדשא הארץ דשא עשב מזריע זרע עץ פרי עשה פרי למינו אשר זרעו בו על הארץ ויהי כן
(45349, 61, 4);20;כ;514;(1, 1, 11, 68, 514);135;(1, 1, 11, 20, 135);כן;1;20;ויאמר אלהים תדשא הארץ דשא עשב מזריע זרע עץ פרי עשה פרי למינו אשר זרעו בו על הארץ ויהי כן
(45349, 61, 4);5;ה;575;(1, 1, 12, 60, 575);151;(1, 1, 12, 16, 151);אלהים;3;16;ותוצא הארץ דשא עשב מזריע זרע למינהו ועץ עשה פרי אשר זרעו בו למינהו וירא אלהים כי טוב
