(n,d,k);LetterGematriaNumberValue;Letter;LetterPositionIndex;LetterCoordinatesD5K;WordNumber;WordCoordinatesDWTK;Found in Word in Text;LetterPositionIndex In Word;WordNumberInVerse;Found In Verse
(24809, -90, 4);200;ר;59;(1, 1, 2, 31, 59);16;(1, 1, 2, 9, 16);ורוח;2;9;והארץ היתה תהו ובהו וחשך על פני תהום ורוח אלהים מרחפת על פני המים
(24809, -90, 4);6;ו;149;(1, 1, 5, 1, 149);40;(1, 1, 5, 1, 40);ויקרא;1;1;ויקרא אלהים לאור יום ולחשך קרא לילה ויהי ערב ויהי בקר יום אחד
(24809, -90, 4);40;מ;239;(1, 1, 6, 42, 239);63;(1, 1, 6, 11, 63);למים;2;11;ויאמר אלהים יהי רקיע בתוך המים ויהי מבדיל בין מים למים
(24809, -90, 4);10;י;329;(1, 1, 8, 23, 329);85;(1, 1, 8, 5, 85);ויהי;4;5;ויקרא אלהים לרקיע שמים ויהי ערב ויהי בקר יום שני
(24809, -90, 4);100;ק;419;(1, 1, 10, 22, 419);108;(1, 1, 10, 5, 108);ולמקוה;4;5;ויקרא אלהים ליבשה ארץ ולמקוה המים קרא ימים וירא אלהים כי טוב
(24809, -90, 4);90;ץ;509;(1, 1, 11, 63, 509);133;(1, 1, 11, 18, 133);הארץ;4;18;ויאמר אלהים תדשא הארץ דשא עשב מזריע זרע עץ פרי עשה פרי למינו אשר זרעו בו על הארץ ויהי כן
(24809, -90, 4);40;ם;599;(1, 1, 13, 17, 599);158;(1, 1, 13, 5, 158);יום;3;5;ויהי ערב ויהי בקר יום שלישי
(24809, -90, 4);200;ר;689;(1, 1, 15, 9, 689);177;(1, 1, 15, 2, 177);למאורת;5;2;והיו למאורת ברקיע השמים להאיר על הארץ ויהי כן
(24809, -90, 4);300;ש;779;(1, 1, 16, 62, 779);199;(1, 1, 16, 15, 199);לממשלת;4;15;ויעש אלהים את שני המארת הגדלים את המאור הגדל לממשלת היום ואת המאור הקטן לממשלת הלילה ואת הכוכבים
(24809, -90, 4);200;ר;869;(1, 1, 18, 40, 869);219;(1, 1, 18, 9, 219);וירא;3;9;ולמשל ביום ובלילה ולהבדיל בין האור ובין החשך וירא אלהים כי טוב
(24809, -90, 4);40;ם;959;(1, 1, 20, 57, 959);243;(1, 1, 20, 15, 243);השמים;5;15;ויאמר אלהים ישרצו המים שרץ נפש חיה ועוף יעופף על הארץ על פני רקיע השמים
