(n,d,k);LetterGematriaNumberValue;Letter;LetterPositionIndex;LetterCoordinatesD5K;WordNumber;WordCoordinatesDWTK;Found in Word in Text;LetterPositionIndex In Word;WordNumberInVerse;Found In Verse
(102298, 83, 4);2;ב;42;(1, 1, 2, 14, 42);11;(1, 1, 2, 4, 11);ובהו;2;4;והארץ היתה תהו ובהו וחשך על פני תהום ורוח אלהים מרחפת על פני המים
(102298, 83, 4);10;י;125;(1, 1, 4, 22, 125);34;(1, 1, 4, 7, 34);ויבדל;2;7;וירא אלהים את האור כי טוב ויבדל אלהים בין האור ובין החשך
(102298, 83, 4);10;י;208;(1, 1, 6, 11, 208);55;(1, 1, 6, 3, 55);יהי;1;3;ויאמר אלהים יהי רקיע בתוך המים ויהי מבדיל בין מים למים
(102298, 83, 4);300;ש;291;(1, 1, 7, 50, 291);76;(1, 1, 7, 13, 76);אשר;2;13;ויעש אלהים את הרקיע ויבדל בין המים אשר מתחת לרקיע ובין המים אשר מעל לרקיע ויהי כן
(102298, 83, 4);30;ל;374;(1, 1, 9, 29, 374);97;(1, 1, 9, 7, 97);אל;2;7;ויאמר אלהים יקוו המים מתחת השמים אל מקום אחד ותראה היבשה ויהי כן
(102298, 83, 4);400;ת;457;(1, 1, 11, 11, 457);118;(1, 1, 11, 3, 118);תדשא;1;3;ויאמר אלהים תדשא הארץ דשא עשב מזריע זרע עץ פרי עשה פרי למינו אשר זרעו בו על הארץ ויהי כן
(102298, 83, 4);40;מ;540;(1, 1, 12, 25, 540);142;(1, 1, 12, 7, 142);למינהו;2;7;ותוצא הארץ דשא עשב מזריע זרע למינהו ועץ עשה פרי אשר זרעו בו למינהו וירא אלהים כי טוב
(102298, 83, 4);200;ר;623;(1, 1, 14, 19, 623);164;(1, 1, 14, 5, 164);ברקיע;2;5;ויאמר אלהים יהי מארת ברקיע השמים להבדיל בין היום ובין הלילה והיו לאתת ולמועדים ולימים ושנים
(102298, 83, 4);70;ע;706;(1, 1, 15, 26, 706);181;(1, 1, 15, 6, 181);על;1;6;והיו למאורת ברקיע השמים להאיר על הארץ ויהי כן
(102298, 83, 4);400;ת;789;(1, 1, 16, 72, 789);201;(1, 1, 16, 17, 201);ואת;3;17;ויעש אלהים את שני המארת הגדלים את המאור הגדל לממשלת היום ואת המאור הקטן לממשלת הלילה ואת הכוכבים
