(n,d,k);LetterGematriaNumberValue;Letter;LetterPositionIndex;LetterCoordinatesD5K;WordNumber;WordCoordinatesDWTK;Found in Word in Text;LetterPositionIndex In Word;WordNumberInVerse;Found In Verse
(133663, 76, 4);5;ה;55;(1, 1, 2, 27, 55);15;(1, 1, 2, 8, 15);תהום;2;8;והארץ היתה תהו ובהו וחשך על פני תהום ורוח אלהים מרחפת על פני המים
(133663, 76, 4);5;ה;131;(1, 1, 4, 28, 131);35;(1, 1, 4, 8, 35);אלהים;3;8;וירא אלהים את האור כי טוב ויבדל אלהים בין האור ובין החשך
(133663, 76, 4);40;ם;207;(1, 1, 6, 10, 207);54;(1, 1, 6, 2, 54);אלהים;5;2;ויאמר אלהים יהי רקיע בתוך המים ויהי מבדיל בין מים למים
(133663, 76, 4);2;ב;283;(1, 1, 7, 42, 283);74;(1, 1, 7, 11, 74);ובין;2;11;ויעש אלהים את הרקיע ויבדל בין המים אשר מתחת לרקיע ובין המים אשר מעל לרקיע ויהי כן
(133663, 76, 4);6;ו;359;(1, 1, 9, 14, 359);93;(1, 1, 9, 3, 93);יקוו;4;3;ויאמר אלהים יקוו המים מתחת השמים אל מקום אחד ותראה היבשה ויהי כן
(133663, 76, 4);200;ר;435;(1, 1, 10, 38, 435);112;(1, 1, 10, 9, 112);וירא;3;9;ויקרא אלהים ליבשה ארץ ולמקוה המים קרא ימים וירא אלהים כי טוב
(133663, 76, 4);10;י;511;(1, 1, 11, 65, 511);134;(1, 1, 11, 19, 134);ויהי;2;19;ויאמר אלהים תדשא הארץ דשא עשב מזריע זרע עץ פרי עשה פרי למינו אשר זרעו בו על הארץ ויהי כן
(133663, 76, 4);70;ע;587;(1, 1, 13, 5, 587);155;(1, 1, 13, 2, 155);ערב;1;2;ויהי ערב ויהי בקר יום שלישי
(133663, 76, 4);30;ל;663;(1, 1, 14, 59, 663);173;(1, 1, 14, 14, 173);ולמועדים;2;14;ויאמר אלהים יהי מארת ברקיע השמים להבדיל בין היום ובין הלילה והיו לאתת ולמועדים ולימים ושנים
(133663, 76, 4);4;ד;739;(1, 1, 16, 22, 739);190;(1, 1, 16, 6, 190);הגדלים;3;6;ויעש אלהים את שני המארת הגדלים את המאור הגדל לממשלת היום ואת המאור הקטן לממשלת הלילה ואת הכוכבים
(133663, 76, 4);300;ש;815;(1, 1, 17, 19, 815);207;(1, 1, 17, 5, 207);השמים;2;5;ויתן אתם אלהים ברקיע השמים להאיר על הארץ
(133663, 76, 4);10;י;891;(1, 1, 19, 11, 891);225;(1, 1, 19, 3, 225);ויהי;4;3;ויהי ערב ויהי בקר יום רביעי
(133663, 76, 4);5;ה;967;(1, 1, 21, 8, 967);245;(1, 1, 21, 2, 245);אלהים;3;2;ויברא אלהים את התנינם הגדלים ואת כל נפש החיה הרמשת אשר שרצו המים למינהם ואת כל עוף כנף למינהו וירא אלהים כי טוב
(133663, 76, 4);40;ם;1043;(1, 1, 21, 84, 1043);264;(1, 1, 21, 21, 264);אלהים;5;21;ויברא אלהים את התנינם הגדלים ואת כל נפש החיה הרמשת אשר שרצו המים למינהם ואת כל עוף כנף למינהו וירא אלהים כי טוב
(133663, 76, 4);40;מ;1119;(1, 1, 23, 19, 1119);285;(1, 1, 23, 6, 285);חמישי;2;6;ויהי ערב ויהי בקר יום חמישי
(133663, 76, 4);200;ר;1195;(1, 1, 25, 17, 1195);304;(1, 1, 25, 5, 304);הארץ;3;5;ויעש אלהים את חית הארץ למינה ואת הבהמה למינה ואת כל רמש האדמה למינהו וירא אלהים כי טוב
(133663, 76, 4);20;כ;1271;(1, 1, 26, 24, 1271);323;(1, 1, 26, 6, 323);כדמותנו;1;6;ויאמר אלהים נעשה אדם בצלמנו כדמותנו וירדו בדגת הים ובעוף השמים ובבהמה ובכל הארץ ובכל הרמש הרמש על הארץ
