(n,d,k);LetterGematriaNumberValue;Letter;LetterPositionIndex;LetterCoordinatesD5K;WordNumber;WordCoordinatesDWTK;Found in Word in Text;LetterPositionIndex In Word;WordNumberInVerse;Found In Verse
(65686, 30, 4);400;ת;16;(1, 1, 1, 16, 16);4;(1, 1, 1, 4, 4);את;2;4;בראשית ברא אלהים את השמים ואת הארץ
(65686, 30, 4);8;ח;46;(1, 1, 2, 18, 46);12;(1, 1, 2, 5, 12);וחשך;2;5;והארץ היתה תהו ובהו וחשך על פני תהום ורוח אלהים מרחפת על פני המים
(65686, 30, 4);10;י;76;(1, 1, 2, 48, 76);20;(1, 1, 2, 13, 20);פני;3;13;והארץ היתה תהו ובהו וחשך על פני תהום ורוח אלהים מרחפת על פני המים
(65686, 30, 4);200;ר;106;(1, 1, 4, 3, 106);28;(1, 1, 4, 1, 28);וירא;3;1;וירא אלהים את האור כי טוב ויבדל אלהים בין האור ובין החשך
(65686, 30, 4);50;ן;136;(1, 1, 4, 33, 136);36;(1, 1, 4, 9, 36);בין;3;9;וירא אלהים את האור כי טוב ויבדל אלהים בין האור ובין החשך
(65686, 30, 4);6;ו;166;(1, 1, 5, 18, 166);44;(1, 1, 5, 5, 44);ולחשך;1;5;ויקרא אלהים לאור יום ולחשך קרא לילה ויהי ערב ויהי בקר יום אחד
(65686, 30, 4);8;ח;196;(1, 1, 5, 48, 196);52;(1, 1, 5, 13, 52);אחד;2;13;ויקרא אלהים לאור יום ולחשך קרא לילה ויהי ערב ויהי בקר יום אחד
(65686, 30, 4);10;י;226;(1, 1, 6, 29, 226);59;(1, 1, 6, 7, 59);ויהי;4;7;ויאמר אלהים יהי רקיע בתוך המים ויהי מבדיל בין מים למים
(65686, 30, 4);10;י;256;(1, 1, 7, 15, 256);67;(1, 1, 7, 4, 67);הרקיע;4;4;ויעש אלהים את הרקיע ויבדל בין המים אשר מתחת לרקיע ובין המים אשר מעל לרקיע ויהי כן
(65686, 30, 4);5;ה;286;(1, 1, 7, 45, 286);75;(1, 1, 7, 12, 75);המים;1;12;ויעש אלהים את הרקיע ויבדל בין המים אשר מתחת לרקיע ובין המים אשר מעל לרקיע ויהי כן
(65686, 30, 4);40;ם;316;(1, 1, 8, 10, 316);82;(1, 1, 8, 2, 82);אלהים;5;2;ויקרא אלהים לרקיע שמים ויהי ערב ויהי בקר יום שני
(65686, 30, 4);6;ו;346;(1, 1, 9, 1, 346);91;(1, 1, 9, 1, 91);ויאמר;1;1;ויאמר אלהים יקוו המים מתחת השמים אל מקום אחד ותראה היבשה ויהי כן
(65686, 30, 4);100;ק;376;(1, 1, 9, 31, 376);98;(1, 1, 9, 8, 98);מקום;2;8;ויאמר אלהים יקוו המים מתחת השמים אל מקום אחד ותראה היבשה ויהי כן
(65686, 30, 4);10;י;406;(1, 1, 10, 9, 406);105;(1, 1, 10, 2, 105);אלהים;4;2;ויקרא אלהים ליבשה ארץ ולמקוה המים קרא ימים וירא אלהים כי טוב
(65686, 30, 4);1;א;436;(1, 1, 10, 39, 436);112;(1, 1, 10, 9, 112);וירא;4;9;ויקרא אלהים ליבשה ארץ ולמקוה המים קרא ימים וירא אלהים כי טוב
(65686, 30, 4);300;ש;466;(1, 1, 11, 20, 466);120;(1, 1, 11, 5, 120);דשא;2;5;ויאמר אלהים תדשא הארץ דשא עשב מזריע זרע עץ פרי עשה פרי למינו אשר זרעו בו על הארץ ויהי כן
(65686, 30, 4);300;ש;496;(1, 1, 11, 50, 496);129;(1, 1, 11, 14, 129);אשר;2;14;ויאמר אלהים תדשא הארץ דשא עשב מזריע זרע עץ פרי עשה פרי למינו אשר זרעו בו על הארץ ויהי כן
(65686, 30, 4);300;ש;526;(1, 1, 12, 11, 526);138;(1, 1, 12, 3, 138);דשא;2;3;ותוצא הארץ דשא עשב מזריע זרע למינהו ועץ עשה פרי אשר זרעו בו למינהו וירא אלהים כי טוב
(65686, 30, 4);200;ר;556;(1, 1, 12, 41, 556);146;(1, 1, 12, 11, 146);אשר;3;11;ותוצא הארץ דשא עשב מזריע זרע למינהו ועץ עשה פרי אשר זרעו בו למינהו וירא אלהים כי טוב
(65686, 30, 4);10;י;586;(1, 1, 13, 4, 586);154;(1, 1, 13, 1, 154);ויהי;4;1;ויהי ערב ויהי בקר יום שלישי
(65686, 30, 4);5;ה;616;(1, 1, 14, 12, 616);162;(1, 1, 14, 3, 162);יהי;2;3;ויאמר אלהים יהי מארת ברקיע השמים להבדיל בין היום ובין הלילה והיו לאתת ולמועדים ולימים ושנים
(65686, 30, 4);2;ב;646;(1, 1, 14, 42, 646);169;(1, 1, 14, 10, 169);ובין;2;10;ויאמר אלהים יהי מארת ברקיע השמים להבדיל בין היום ובין הלילה והיו לאתת ולמועדים ולימים ושנים
(65686, 30, 4);6;ו;676;(1, 1, 14, 72, 676);175;(1, 1, 14, 16, 175);ושנים;1;16;ויאמר אלהים יהי מארת ברקיע השמים להבדיל בין היום ובין הלילה והיו לאתת ולמועדים ולימים ושנים
(65686, 30, 4);70;ע;706;(1, 1, 15, 26, 706);181;(1, 1, 15, 6, 181);על;1;6;והיו למאורת ברקיע השמים להאיר על הארץ ויהי כן
(65686, 30, 4);400;ת;736;(1, 1, 16, 19, 736);189;(1, 1, 16, 5, 189);המארת;5;5;ויעש אלהים את שני המארת הגדלים את המאור הגדל לממשלת היום ואת המאור הקטן לממשלת הלילה ואת הכוכבים
(65686, 30, 4);400;ת;766;(1, 1, 16, 49, 766);196;(1, 1, 16, 12, 196);ואת;3;12;ויעש אלהים את שני המארת הגדלים את המאור הגדל לממשלת היום ואת המאור הקטן לממשלת הלילה ואת הכוכבים
(65686, 30, 4);40;ם;796;(1, 1, 16, 79, 796);202;(1, 1, 16, 18, 202);הכוכבים;7;18;ויעש אלהים את שני המארת הגדלים את המאור הגדל לממשלת היום ואת המאור הקטן לממשלת הלילה ואת הכוכבים
(65686, 30, 4);5;ה;826;(1, 1, 17, 30, 826);210;(1, 1, 17, 8, 210);הארץ;1;8;ויתן אתם אלהים ברקיע השמים להאיר על הארץ
(65686, 30, 4);1;א;856;(1, 1, 18, 27, 856);216;(1, 1, 18, 6, 216);האור;2;6;ולמשל ביום ובלילה ולהבדיל בין האור ובין החשך וירא אלהים כי טוב
(65686, 30, 4);200;ר;886;(1, 1, 19, 6, 886);224;(1, 1, 19, 2, 224);ערב;2;2;ויהי ערב ויהי בקר יום רביעי
(65686, 30, 4);90;צ;916;(1, 1, 20, 14, 916);231;(1, 1, 20, 3, 231);ישרצו;4;3;ויאמר אלהים ישרצו המים שרץ נפש חיה ועוף יעופף על הארץ על פני רקיע השמים
(65686, 30, 4);70;ע;946;(1, 1, 20, 44, 946);240;(1, 1, 20, 12, 240);על;1;12;ויאמר אלהים ישרצו המים שרץ נפש חיה ועוף יעופף על הארץ על פני רקיע השמים
(65686, 30, 4);50;נ;976;(1, 1, 21, 17, 976);247;(1, 1, 21, 4, 247);התנינם;5;4;ויברא אלהים את התנינם הגדלים ואת כל נפש החיה הרמשת אשר שרצו המים למינהם ואת כל עוף כנף למינהו וירא אלהים כי טוב
