(n,d,k);LetterGematriaNumberValue;Letter;LetterPositionIndex;LetterCoordinatesD5K;WordNumber;WordCoordinatesDWTK;Found in Word in Text;LetterPositionIndex In Word;WordNumberInVerse;Found In Verse
(6673, 39, 4);300;ש;4;(1, 1, 1, 4, 4);1;(1, 1, 1, 1, 1);בראשית;4;1;בראשית ברא אלהים את השמים ואת הארץ
(6673, 39, 4);5;ה;43;(1, 1, 2, 15, 43);11;(1, 1, 2, 4, 11);ובהו;3;4;והארץ היתה תהו ובהו וחשך על פני תהום ורוח אלהים מרחפת על פני המים
(6673, 39, 4);10;י;82;(1, 1, 3, 2, 82);22;(1, 1, 3, 1, 22);ויאמר;2;1;ויאמר אלהים יהי אור ויהי אור
(6673, 39, 4);9;ט;121;(1, 1, 4, 18, 121);33;(1, 1, 4, 6, 33);טוב;1;6;וירא אלהים את האור כי טוב ויבדל אלהים בין האור ובין החשך
(6673, 39, 4);1;א;160;(1, 1, 5, 12, 160);42;(1, 1, 5, 3, 42);לאור;2;3;ויקרא אלהים לאור יום ולחשך קרא לילה ויהי ערב ויהי בקר יום אחד
(6673, 39, 4);10;י;199;(1, 1, 6, 2, 199);53;(1, 1, 6, 1, 53);ויאמר;2;1;ויאמר אלהים יהי רקיע בתוך המים ויהי מבדיל בין מים למים
(6673, 39, 4);30;ל;238;(1, 1, 6, 41, 238);63;(1, 1, 6, 11, 63);למים;1;11;ויאמר אלהים יהי רקיע בתוך המים ויהי מבדיל בין מים למים
(6673, 39, 4);30;ל;277;(1, 1, 7, 36, 277);73;(1, 1, 7, 10, 73);לרקיע;1;10;ויעש אלהים את הרקיע ויבדל בין המים אשר מתחת לרקיע ובין המים אשר מעל לרקיע ויהי כן
(6673, 39, 4);40;ם;316;(1, 1, 8, 10, 316);82;(1, 1, 8, 2, 82);אלהים;5;2;ויקרא אלהים לרקיע שמים ויהי ערב ויהי בקר יום שני
(6673, 39, 4);40;ם;355;(1, 1, 9, 10, 355);92;(1, 1, 9, 2, 92);אלהים;5;2;ויאמר אלהים יקוו המים מתחת השמים אל מקום אחד ותראה היבשה ויהי כן
(6673, 39, 4);5;ה;394;(1, 1, 9, 49, 394);102;(1, 1, 9, 12, 102);ויהי;3;12;ויאמר אלהים יקוו המים מתחת השמים אל מקום אחד ותראה היבשה ויהי כן
(6673, 39, 4);6;ו;433;(1, 1, 10, 36, 433);112;(1, 1, 10, 9, 112);וירא;1;9;ויקרא אלהים ליבשה ארץ ולמקוה המים קרא ימים וירא אלהים כי טוב
(6673, 39, 4);7;ז;472;(1, 1, 11, 26, 472);122;(1, 1, 11, 7, 122);מזריע;2;7;ויאמר אלהים תדשא הארץ דשא עשב מזריע זרע עץ פרי עשה פרי למינו אשר זרעו בו על הארץ ויהי כן
(6673, 39, 4);10;י;511;(1, 1, 11, 65, 511);134;(1, 1, 11, 19, 134);ויהי;2;19;ויאמר אלהים תדשא הארץ דשא עשב מזריע זרע עץ פרי עשה פרי למינו אשר זרעו בו על הארץ ויהי כן
(6673, 39, 4);5;ה;550;(1, 1, 12, 35, 550);144;(1, 1, 12, 9, 144);עשה;3;9;ותוצא הארץ דשא עשב מזריע זרע למינהו ועץ עשה פרי אשר זרעו בו למינהו וירא אלהים כי טוב
(6673, 39, 4);2;ב;589;(1, 1, 13, 7, 589);155;(1, 1, 13, 2, 155);ערב;3;2;ויהי ערב ויהי בקר יום שלישי
(6673, 39, 4);300;ש;628;(1, 1, 14, 24, 628);165;(1, 1, 14, 6, 165);השמים;2;6;ויאמר אלהים יהי מארת ברקיע השמים להבדיל בין היום ובין הלילה והיו לאתת ולמועדים ולימים ושנים
(6673, 39, 4);4;ד;667;(1, 1, 14, 63, 667);173;(1, 1, 14, 14, 173);ולמועדים;6;14;ויאמר אלהים יהי מארת ברקיע השמים להבדיל בין היום ובין הלילה והיו לאתת ולמועדים ולימים ושנים
(6673, 39, 4);70;ע;706;(1, 1, 15, 26, 706);181;(1, 1, 15, 6, 181);על;1;6;והיו למאורת ברקיע השמים להאיר על הארץ ויהי כן
(6673, 39, 4);5;ה;745;(1, 1, 16, 28, 745);192;(1, 1, 16, 8, 192);המאור;1;8;ויעש אלהים את שני המארת הגדלים את המאור הגדל לממשלת היום ואת המאור הקטן לממשלת הלילה ואת הכוכבים
(6673, 39, 4);10;י;784;(1, 1, 16, 67, 784);200;(1, 1, 16, 16, 200);הלילה;3;16;ויעש אלהים את שני המארת הגדלים את המאור הגדל לממשלת היום ואת המאור הקטן לממשלת הלילה ואת הכוכבים
(6673, 39, 4);200;ר;823;(1, 1, 17, 27, 823);208;(1, 1, 17, 6, 208);להאיר;5;6;ויתן אתם אלהים ברקיע השמים להאיר על הארץ
(6673, 39, 4);50;ן;862;(1, 1, 18, 33, 862);217;(1, 1, 18, 7, 217);ובין;4;7;ולמשל ביום ובלילה ולהבדיל בין האור ובין החשך וירא אלהים כי טוב
(6673, 39, 4);70;ע;901;(1, 1, 19, 21, 901);228;(1, 1, 19, 6, 228);רביעי;4;6;ויהי ערב ויהי בקר יום רביעי
(6673, 39, 4);70;ע;940;(1, 1, 20, 38, 940);238;(1, 1, 20, 10, 238);על;1;10;ויאמר אלהים ישרצו המים שרץ נפש חיה ועוף יעופף על הארץ על פני רקיע השמים
(6673, 39, 4);3;ג;979;(1, 1, 21, 20, 979);248;(1, 1, 21, 5, 248);הגדלים;2;5;ויברא אלהים את התנינם הגדלים ואת כל נפש החיה הרמשת אשר שרצו המים למינהם ואת כל עוף כנף למינהו וירא אלהים כי טוב
(6673, 39, 4);6;ו;1018;(1, 1, 21, 59, 1018);258;(1, 1, 21, 15, 258);ואת;1;15;ויברא אלהים את התנינם הגדלים ואת כל נפש החיה הרמשת אשר שרצו המים למינהם ואת כל עוף כנף למינהו וירא אלהים כי טוב
(6673, 39, 4);1;א;1057;(1, 1, 22, 9, 1057);269;(1, 1, 22, 3, 269);אלהים;1;3;ויברך אתם אלהים לאמר פרו ורבו ומלאו את המים בימים והעוף ירב בארץ
(6673, 39, 4);2;ב;1096;(1, 1, 22, 48, 1096);278;(1, 1, 22, 12, 278);ירב;3;12;ויברך אתם אלהים לאמר פרו ורבו ומלאו את המים בימים והעוף ירב בארץ
(6673, 39, 4);90;צ;1135;(1, 1, 24, 13, 1135);288;(1, 1, 24, 3, 288);תוצא;3;3;ויאמר אלהים תוצא הארץ נפש חיה למינה בהמה ורמש וחיתו ארץ למינה ויהי כן
(6673, 39, 4);10;י;1174;(1, 1, 24, 52, 1174);298;(1, 1, 24, 13, 298);ויהי;2;13;ויאמר אלהים תוצא הארץ נפש חיה למינה בהמה ורמש וחיתו ארץ למינה ויהי כן
(6673, 39, 4);50;נ;1213;(1, 1, 25, 35, 1213);308;(1, 1, 25, 9, 308);למינה;4;9;ויעש אלהים את חית הארץ למינה ואת הבהמה למינה ואת כל רמש האדמה למינהו וירא אלהים כי טוב
(6673, 39, 4);200;ר;1252;(1, 1, 26, 5, 1252);318;(1, 1, 26, 1, 318);ויאמר;5;1;ויאמר אלהים נעשה אדם בצלמנו כדמותנו וירדו בדגת הים ובעוף השמים ובבהמה ובכל הארץ ובכל הרמש הרמש על הארץ
(6673, 39, 4);2;ב;1291;(1, 1, 26, 44, 1291);327;(1, 1, 26, 10, 327);ובעוף;2;10;ויאמר אלהים נעשה אדם בצלמנו כדמותנו וירדו בדגת הים ובעוף השמים ובבהמה ובכל הארץ ובכל הרמש הרמש על הארץ
(6673, 39, 4);200;ר;1330;(1, 1, 26, 83, 1330);336;(1, 1, 26, 19, 336);הארץ;3;19;ויאמר אלהים נעשה אדם בצלמנו כדמותנו וירדו בדגת הים ובעוף השמים ובבהמה ובכל הארץ ובכל הרמש הרמש על הארץ
(6673, 39, 4);20;כ;1369;(1, 1, 27, 38, 1369);346;(1, 1, 27, 10, 346);זכר;2;10;ויברא אלהים את האדם בצלמו בצלם אלהים ברא אתו זכר ונקבה ברא אתם
(6673, 39, 4);80;פ;1408;(1, 1, 28, 27, 1408);356;(1, 1, 28, 7, 356);פרו;1;7;ויברך אתם אלהים ויאמר להם אלהים פרו ורבו ומלאו את הארץ וכבשה ורדו בדגת הים ובעוף השמים ובכל חיה הרמשת על הארץ
(6673, 39, 4);5;ה;1447;(1, 1, 28, 66, 1447);366;(1, 1, 28, 17, 366);השמים;1;17;ויברך אתם אלהים ויאמר להם אלהים פרו ורבו ומלאו את הארץ וכבשה ורדו בדגת הים ובעוף השמים ובכל חיה הרמשת על הארץ
(6673, 39, 4);10;י;1486;(1, 1, 29, 17, 1486);375;(1, 1, 29, 4, 375);נתתי;4;4;ויאמר אלהים הנה נתתי לכם את כל עשב זרע זרע אשר על פני כל הארץ ואת כל העץ אשר בו פרי עץ זרע זרע לכם יהיה לאכלה
(6673, 39, 4);1;א;1525;(1, 1, 29, 56, 1525);390;(1, 1, 29, 19, 390);אשר;1;19;ויאמר אלהים הנה נתתי לכם את כל עשב זרע זרע אשר על פני כל הארץ ואת כל העץ אשר בו פרי עץ זרע זרע לכם יהיה לאכלה
(6673, 39, 4);6;ו;1564;(1, 1, 30, 12, 1564);402;(1, 1, 30, 4, 402);ולכל;1;4;ולכל חית הארץ ולכל עוף השמים ולכל רומש על הארץ אשר בו נפש חיה את כל ירק עשב לאכלה ויהי כן
(6673, 39, 4);20;כ;1603;(1, 1, 30, 51, 1603);414;(1, 1, 30, 16, 414);כל;1;16;ולכל חית הארץ ולכל עוף השמים ולכל רומש על הארץ אשר בו נפש חיה את כל ירק עשב לאכלה ויהי כן
(6673, 39, 4);5;ה;1642;(1, 1, 31, 21, 1642);426;(1, 1, 31, 7, 426);והנה;2;7;וירא אלהים את כל אשר עשה והנה טוב מאד ויהי ערב ויהי בקר יום הששי
(6673, 39, 4);40;ם;1681;(1, 2, 1, 10, 1681);436;(1, 2, 1, 2, 436);השמים;5;2;ויכלו השמים והארץ וכל צבאם
(6673, 39, 4);300;ש;1720;(1, 2, 2, 27, 1720);445;(1, 2, 2, 6, 445);אשר;2;6;ויכל אלהים ביום השביעי מלאכתו אשר עשה וישבת ביום השביעי מכל מלאכתו אשר עשה
(6673, 39, 4);20;ך;1759;(1, 2, 3, 5, 1759);454;(1, 2, 3, 1, 454);ויברך;5;1;ויברך אלהים את יום השביעי ויקדש אתו כי בו שבת מכל מלאכתו אשר ברא אלהים לעשות
(6673, 39, 4);400;ת;1798;(1, 2, 3, 44, 1798);465;(1, 2, 3, 12, 465);מלאכתו;5;12;ויברך אלהים את יום השביעי ויקדש אתו כי בו שבת מכל מלאכתו אשר ברא אלהים לעשות
(6673, 39, 4);2;ב;1837;(1, 2, 4, 22, 1837);474;(1, 2, 4, 5, 474);בהבראם;3;5;אלה תולדות השמים והארץ בהבראם ביום עשות יהוה אלהים ארץ ושמים
(6673, 39, 4);9;ט;1876;(1, 2, 5, 11, 1876);484;(1, 2, 5, 4, 484);טרם;1;4;וכל שיח השדה טרם יהיה בארץ וכל עשב השדה טרם יצמח כי לא המטיר יהוה אלהים על הארץ ואדם אין לעבד את האדמה
(6673, 39, 4);6;ו;1915;(1, 2, 5, 50, 1915);495;(1, 2, 5, 15, 495);יהוה;3;15;וכל שיח השדה טרם יהיה בארץ וכל עשב השדה טרם יצמח כי לא המטיר יהוה אלהים על הארץ ואדם אין לעבד את האדמה
(6673, 39, 4);50;ן;1954;(1, 2, 6, 9, 1954);506;(1, 2, 6, 3, 506);מן;2;3;ואד יעלה מן הארץ והשקה את כל פני האדמה
(6673, 39, 4);1;א;1993;(1, 2, 7, 18, 1993);517;(1, 2, 7, 5, 517);האדם;2;5;וייצר יהוה אלהים את האדם עפר מן האדמה ויפח באפיו נשמת חיים ויהי האדם לנפש חיה
(6673, 39, 4);50;נ;2032;(1, 2, 7, 57, 2032);527;(1, 2, 7, 15, 527);לנפש;2;15;וייצר יהוה אלהים את האדם עפר מן האדמה ויפח באפיו נשמת חיים ויהי האדם לנפש חיה
(6673, 39, 4);4;ד;2071;(1, 2, 8, 34, 2071);538;(1, 2, 8, 10, 538);האדם;3;10;ויטע יהוה אלהים גן בעדן מקדם וישם שם את האדם אשר יצר
