(n,d,k);LetterGematriaNumberValue;Letter;LetterPositionIndex;LetterCoordinatesD5K;WordNumber;WordCoordinatesDWTK;Found in Word in Text;LetterPositionIndex In Word;WordNumberInVerse;Found In Verse
(5614, -34, 4);300;ש;4;(1, 1, 1, 4, 4);1;(1, 1, 1, 1, 1);בראשית;4;1;בראשית ברא אלהים את השמים ואת הארץ
(5614, -34, 4);400;ת;38;(1, 1, 2, 10, 38);10;(1, 1, 2, 3, 10);תהו;1;3;והארץ היתה תהו ובהו וחשך על פני תהום ורוח אלהים מרחפת על פני המים
(5614, -34, 4);70;ע;72;(1, 1, 2, 44, 72);19;(1, 1, 2, 12, 19);על;1;12;והארץ היתה תהו ובהו וחשך על פני תהום ורוח אלהים מרחפת על פני המים
(5614, -34, 4);200;ר;106;(1, 1, 4, 3, 106);28;(1, 1, 4, 1, 28);וירא;3;1;וירא אלהים את האור כי טוב ויבדל אלהים בין האור ובין החשך
(5614, -34, 4);200;ר;140;(1, 1, 4, 37, 140);37;(1, 1, 4, 10, 37);האור;4;10;וירא אלהים את האור כי טוב ויבדל אלהים בין האור ובין החשך
(5614, -34, 4);30;ל;174;(1, 1, 5, 26, 174);46;(1, 1, 5, 7, 46);לילה;1;7;ויקרא אלהים לאור יום ולחשך קרא לילה ויהי ערב ויהי בקר יום אחד
(5614, -34, 4);10;י;208;(1, 1, 6, 11, 208);55;(1, 1, 6, 3, 55);יהי;1;3;ויאמר אלהים יהי רקיע בתוך המים ויהי מבדיל בין מים למים
(5614, -34, 4);6;ו;242;(1, 1, 7, 1, 242);64;(1, 1, 7, 1, 64);ויעש;1;1;ויעש אלהים את הרקיע ויבדל בין המים אשר מתחת לרקיע ובין המים אשר מעל לרקיע ויהי כן
(5614, -34, 4);400;ת;276;(1, 1, 7, 35, 276);72;(1, 1, 7, 9, 72);מתחת;4;9;ויעש אלהים את הרקיע ויבדל בין המים אשר מתחת לרקיע ובין המים אשר מעל לרקיע ויהי כן
(5614, -34, 4);200;ר;310;(1, 1, 8, 4, 310);81;(1, 1, 8, 1, 81);ויקרא;4;1;ויקרא אלהים לרקיע שמים ויהי ערב ויהי בקר יום שני
(5614, -34, 4);50;נ;344;(1, 1, 8, 38, 344);90;(1, 1, 8, 10, 90);שני;2;10;ויקרא אלהים לרקיע שמים ויהי ערב ויהי בקר יום שני
(5614, -34, 4);40;ם;378;(1, 1, 9, 33, 378);98;(1, 1, 9, 8, 98);מקום;4;8;ויאמר אלהים יקוו המים מתחת השמים אל מקום אחד ותראה היבשה ויהי כן
