(n,d,k);LetterGematriaNumberValue;Letter;LetterPositionIndex;LetterCoordinatesD5K;WordNumber;WordCoordinatesDWTK;Found in Word in Text;LetterPositionIndex In Word;WordNumberInVerse;Found In Verse
(143132, -21, 4);5;ה;17;(1, 1, 1, 17, 17);5;(1, 1, 1, 5, 5);השמים;1;5;בראשית ברא אלהים את השמים ואת הארץ
(143132, -21, 4);400;ת;38;(1, 1, 2, 10, 38);10;(1, 1, 2, 3, 10);תהו;1;3;והארץ היתה תהו ובהו וחשך על פני תהום ורוח אלהים מרחפת על פני המים
(143132, -21, 4);200;ר;59;(1, 1, 2, 31, 59);16;(1, 1, 2, 9, 16);ורוח;2;9;והארץ היתה תהו ובהו וחשך על פני תהום ורוח אלהים מרחפת על פני המים
(143132, -21, 4);40;ם;80;(1, 1, 2, 52, 80);21;(1, 1, 2, 14, 21);המים;4;14;והארץ היתה תהו ובהו וחשך על פני תהום ורוח אלהים מרחפת על פני המים
(143132, -21, 4);1;א;101;(1, 1, 3, 21, 101);27;(1, 1, 3, 6, 27);אור;1;6;ויאמר אלהים יהי אור ויהי אור
(143132, -21, 4);6;ו;122;(1, 1, 4, 19, 122);33;(1, 1, 4, 6, 33);טוב;2;6;וירא אלהים את האור כי טוב ויבדל אלהים בין האור ובין החשך
(143132, -21, 4);10;י;143;(1, 1, 4, 40, 143);38;(1, 1, 4, 11, 38);ובין;3;11;וירא אלהים את האור כי טוב ויבדל אלהים בין האור ובין החשך
(143132, -21, 4);6;ו;164;(1, 1, 5, 16, 164);43;(1, 1, 5, 4, 43);יום;2;4;ויקרא אלהים לאור יום ולחשך קרא לילה ויהי ערב ויהי בקר יום אחד
(143132, -21, 4);6;ו;185;(1, 1, 5, 37, 185);49;(1, 1, 5, 10, 49);ויהי;1;10;ויקרא אלהים לאור יום ולחשך קרא לילה ויהי ערב ויהי בקר יום אחד
(143132, -21, 4);10;י;206;(1, 1, 6, 9, 206);54;(1, 1, 6, 2, 54);אלהים;4;2;ויאמר אלהים יהי רקיע בתוך המים ויהי מבדיל בין מים למים
(143132, -21, 4);40;מ;227;(1, 1, 6, 30, 227);60;(1, 1, 6, 8, 60);מבדיל;1;8;ויאמר אלהים יהי רקיע בתוך המים ויהי מבדיל בין מים למים
(143132, -21, 4);5;ה;248;(1, 1, 7, 7, 248);65;(1, 1, 7, 2, 65);אלהים;3;2;ויעש אלהים את הרקיע ויבדל בין המים אשר מתחת לרקיע ובין המים אשר מעל לרקיע ויהי כן
(143132, -21, 4);40;ם;269;(1, 1, 7, 28, 269);70;(1, 1, 7, 7, 70);המים;4;7;ויעש אלהים את הרקיע ויבדל בין המים אשר מתחת לרקיע ובין המים אשר מעל לרקיע ויהי כן
(143132, -21, 4);1;א;290;(1, 1, 7, 49, 290);76;(1, 1, 7, 13, 76);אשר;1;13;ויעש אלהים את הרקיע ויבדל בין המים אשר מתחת לרקיע ובין המים אשר מעל לרקיע ויהי כן
(143132, -21, 4);1;א;311;(1, 1, 8, 5, 311);81;(1, 1, 8, 1, 81);ויקרא;5;1;ויקרא אלהים לרקיע שמים ויהי ערב ויהי בקר יום שני
(143132, -21, 4);2;ב;332;(1, 1, 8, 26, 332);86;(1, 1, 8, 6, 86);ערב;3;6;ויקרא אלהים לרקיע שמים ויהי ערב ויהי בקר יום שני
(143132, -21, 4);5;ה;353;(1, 1, 9, 8, 353);92;(1, 1, 9, 2, 92);אלהים;3;2;ויאמר אלהים יקוו המים מתחת השמים אל מקום אחד ותראה היבשה ויהי כן
(143132, -21, 4);30;ל;374;(1, 1, 9, 29, 374);97;(1, 1, 9, 7, 97);אל;2;7;ויאמר אלהים יקוו המים מתחת השמים אל מקום אחד ותראה היבשה ויהי כן
(143132, -21, 4);10;י;395;(1, 1, 9, 50, 395);102;(1, 1, 9, 12, 102);ויהי;4;12;ויאמר אלהים יקוו המים מתחת השמים אל מקום אחד ותראה היבשה ויהי כן
(143132, -21, 4);6;ו;416;(1, 1, 10, 19, 416);108;(1, 1, 10, 5, 108);ולמקוה;1;5;ויקרא אלהים ליבשה ארץ ולמקוה המים קרא ימים וירא אלהים כי טוב
(143132, -21, 4);1;א;437;(1, 1, 10, 40, 437);113;(1, 1, 10, 10, 113);אלהים;1;10;ויקרא אלהים ליבשה ארץ ולמקוה המים קרא ימים וירא אלהים כי טוב
(143132, -21, 4);4;ד;458;(1, 1, 11, 12, 458);118;(1, 1, 11, 3, 118);תדשא;2;3;ויאמר אלהים תדשא הארץ דשא עשב מזריע זרע עץ פרי עשה פרי למינו אשר זרעו בו על הארץ ויהי כן
(143132, -21, 4);70;ע;479;(1, 1, 11, 33, 479);124;(1, 1, 11, 9, 124);עץ;1;9;ויאמר אלהים תדשא הארץ דשא עשב מזריע זרע עץ פרי עשה פרי למינו אשר זרעו בו על הארץ ויהי כן
(143132, -21, 4);70;ע;500;(1, 1, 11, 54, 500);130;(1, 1, 11, 15, 130);זרעו;3;15;ויאמר אלהים תדשא הארץ דשא עשב מזריע זרע עץ פרי עשה פרי למינו אשר זרעו בו על הארץ ויהי כן
(143132, -21, 4);5;ה;521;(1, 1, 12, 6, 521);137;(1, 1, 12, 2, 137);הארץ;1;2;ותוצא הארץ דשא עשב מזריע זרע למינהו ועץ עשה פרי אשר זרעו בו למינהו וירא אלהים כי טוב
(143132, -21, 4);50;נ;542;(1, 1, 12, 27, 542);142;(1, 1, 12, 7, 142);למינהו;4;7;ותוצא הארץ דשא עשב מזריע זרע למינהו ועץ עשה פרי אשר זרעו בו למינהו וירא אלהים כי טוב
(143132, -21, 4);30;ל;563;(1, 1, 12, 48, 563);149;(1, 1, 12, 14, 149);למינהו;1;14;ותוצא הארץ דשא עשב מזריע זרע למינהו ועץ עשה פרי אשר זרעו בו למינהו וירא אלהים כי טוב
(143132, -21, 4);10;י;584;(1, 1, 13, 2, 584);154;(1, 1, 13, 1, 154);ויהי;2;1;ויהי ערב ויהי בקר יום שלישי
(143132, -21, 4);6;ו;605;(1, 1, 14, 1, 605);160;(1, 1, 14, 1, 160);ויאמר;1;1;ויאמר אלהים יהי מארת ברקיע השמים להבדיל בין היום ובין הלילה והיו לאתת ולמועדים ולימים ושנים
(143132, -21, 4);70;ע;626;(1, 1, 14, 22, 626);164;(1, 1, 14, 5, 164);ברקיע;5;5;ויאמר אלהים יהי מארת ברקיע השמים להבדיל בין היום ובין הלילה והיו לאתת ולמועדים ולימים ושנים
(143132, -21, 4);10;י;647;(1, 1, 14, 43, 647);169;(1, 1, 14, 10, 169);ובין;3;10;ויאמר אלהים יהי מארת ברקיע השמים להבדיל בין היום ובין הלילה והיו לאתת ולמועדים ולימים ושנים
(143132, -21, 4);10;י;668;(1, 1, 14, 64, 668);173;(1, 1, 14, 14, 173);ולמועדים;7;14;ויאמר אלהים יהי מארת ברקיע השמים להבדיל בין היום ובין הלילה והיו לאתת ולמועדים ולימים ושנים
