(n,d,k);LetterGematriaNumberValue;Letter;LetterPositionIndex;LetterCoordinatesD5K;WordNumber;WordCoordinatesDWTK;Found in Word in Text;LetterPositionIndex In Word;WordNumberInVerse;Found In Verse
(241738, -70, 4);90;ץ;28;(1, 1, 1, 28, 28);7;(1, 1, 1, 7, 7);הארץ;4;7;בראשית ברא אלהים את השמים ואת הארץ
(241738, -70, 4);10;י;98;(1, 1, 3, 18, 98);26;(1, 1, 3, 5, 26);ויהי;2;5;ויאמר אלהים יהי אור ויהי אור
(241738, -70, 4);8;ח;168;(1, 1, 5, 20, 168);44;(1, 1, 5, 5, 44);ולחשך;3;5;ויקרא אלהים לאור יום ולחשך קרא לילה ויהי ערב ויהי בקר יום אחד
(241738, -70, 4);30;ל;238;(1, 1, 6, 41, 238);63;(1, 1, 6, 11, 63);למים;1;11;ויאמר אלהים יהי רקיע בתוך המים ויהי מבדיל בין מים למים
(241738, -70, 4);10;י;308;(1, 1, 8, 2, 308);81;(1, 1, 8, 1, 81);ויקרא;2;1;ויקרא אלהים לרקיע שמים ויהי ערב ויהי בקר יום שני
(241738, -70, 4);40;ם;378;(1, 1, 9, 33, 378);98;(1, 1, 9, 8, 98);מקום;4;8;ויאמר אלהים יקוו המים מתחת השמים אל מקום אחד ותראה היבשה ויהי כן
(241738, -70, 4);10;י;448;(1, 1, 11, 2, 448);116;(1, 1, 11, 1, 116);ויאמר;2;1;ויאמר אלהים תדשא הארץ דשא עשב מזריע זרע עץ פרי עשה פרי למינו אשר זרעו בו על הארץ ויהי כן
(241738, -70, 4);6;ו;518;(1, 1, 12, 3, 518);136;(1, 1, 12, 1, 136);ותוצא;3;1;ותוצא הארץ דשא עשב מזריע זרע למינהו ועץ עשה פרי אשר זרעו בו למינהו וירא אלהים כי טוב
(241738, -70, 4);200;ר;588;(1, 1, 13, 6, 588);155;(1, 1, 13, 2, 155);ערב;2;2;ויהי ערב ויהי בקר יום שלישי
(241738, -70, 4);30;ל;658;(1, 1, 14, 54, 658);172;(1, 1, 14, 13, 172);לאתת;1;13;ויאמר אלהים יהי מארת ברקיע השמים להבדיל בין היום ובין הלילה והיו לאתת ולמועדים ולימים ושנים
(241738, -70, 4);400;ת;728;(1, 1, 16, 11, 728);187;(1, 1, 16, 3, 187);את;2;3;ויעש אלהים את שני המארת הגדלים את המאור הגדל לממשלת היום ואת המאור הקטן לממשלת הלילה ואת הכוכבים
(241738, -70, 4);10;י;798;(1, 1, 17, 2, 798);203;(1, 1, 17, 1, 203);ויתן;2;1;ויתן אתם אלהים ברקיע השמים להאיר על הארץ
(241738, -70, 4);10;י;868;(1, 1, 18, 39, 868);219;(1, 1, 18, 9, 219);וירא;2;9;ולמשל ביום ובלילה ולהבדיל בין האור ובין החשך וירא אלהים כי טוב
