(n,d,k);LetterGematriaNumberValue;Letter;LetterPositionIndex;LetterCoordinatesD5K;WordNumber;WordCoordinatesDWTK;Found in Word in Text;LetterPositionIndex In Word;WordNumberInVerse;Found In Verse
(192669, -73, 4);6;ו;22;(1, 1, 1, 22, 22);6;(1, 1, 1, 6, 6);ואת;1;6;בראשית ברא אלהים את השמים ואת הארץ
(192669, -73, 4);6;ו;95;(1, 1, 3, 15, 95);25;(1, 1, 3, 4, 25);אור;2;4;ויאמר אלהים יהי אור ויהי אור
(192669, -73, 4);8;ח;168;(1, 1, 5, 20, 168);44;(1, 1, 5, 5, 44);ולחשך;3;5;ויקרא אלהים לאור יום ולחשך קרא לילה ויהי ערב ויהי בקר יום אחד
(192669, -73, 4);40;ם;241;(1, 1, 6, 44, 241);63;(1, 1, 6, 11, 63);למים;4;11;ויאמר אלהים יהי רקיע בתוך המים ויהי מבדיל בין מים למים
(192669, -73, 4);5;ה;314;(1, 1, 8, 8, 314);82;(1, 1, 8, 2, 82);אלהים;3;2;ויקרא אלהים לרקיע שמים ויהי ערב ויהי בקר יום שני
(192669, -73, 4);5;ה;387;(1, 1, 9, 42, 387);101;(1, 1, 9, 11, 101);היבשה;1;11;ויאמר אלהים יקוו המים מתחת השמים אל מקום אחד ותראה היבשה ויהי כן
(192669, -73, 4);1;א;460;(1, 1, 11, 14, 460);118;(1, 1, 11, 3, 118);תדשא;4;3;ויאמר אלהים תדשא הארץ דשא עשב מזריע זרע עץ פרי עשה פרי למינו אשר זרעו בו על הארץ ויהי כן
(192669, -73, 4);200;ר;533;(1, 1, 12, 18, 533);140;(1, 1, 12, 5, 140);מזריע;3;5;ותוצא הארץ דשא עשב מזריע זרע למינהו ועץ עשה פרי אשר זרעו בו למינהו וירא אלהים כי טוב
(192669, -73, 4);10;י;606;(1, 1, 14, 2, 606);160;(1, 1, 14, 1, 160);ויאמר;2;1;ויאמר אלהים יהי מארת ברקיע השמים להבדיל בין היום ובין הלילה והיו לאתת ולמועדים ולימים ושנים
(192669, -73, 4);10;י;679;(1, 1, 14, 75, 679);175;(1, 1, 14, 16, 175);ושנים;4;16;ויאמר אלהים יהי מארת ברקיע השמים להבדיל בין היום ובין הלילה והיו לאתת ולמועדים ולימים ושנים
