(n,d,k);LetterGematriaNumberValue;Letter;LetterPositionIndex;LetterCoordinatesD5K;WordNumber;WordCoordinatesDWTK;Found in Word in Text;LetterPositionIndex In Word;WordNumberInVerse;Found In Verse
(78775, 33, 4);300;ש;4;(1, 1, 1, 4, 4);1;(1, 1, 1, 1, 1);בראשית;4;1;בראשית ברא אלהים את השמים ואת הארץ
(78775, 33, 4);5;ה;37;(1, 1, 2, 9, 37);9;(1, 1, 2, 2, 9);היתה;4;2;והארץ היתה תהו ובהו וחשך על פני תהום ורוח אלהים מרחפת על פני המים
(78775, 33, 4);80;פ;70;(1, 1, 2, 42, 70);18;(1, 1, 2, 11, 18);מרחפת;4;11;והארץ היתה תהו ובהו וחשך על פני תהום ורוח אלהים מרחפת על פני המים
(78775, 33, 4);200;ר;103;(1, 1, 3, 23, 103);27;(1, 1, 3, 6, 27);אור;3;6;ויאמר אלהים יהי אור ויהי אור
(78775, 33, 4);50;ן;136;(1, 1, 4, 33, 136);36;(1, 1, 4, 9, 36);בין;3;9;וירא אלהים את האור כי טוב ויבדל אלהים בין האור ובין החשך
(78775, 33, 4);300;ש;169;(1, 1, 5, 21, 169);44;(1, 1, 5, 5, 44);ולחשך;4;5;ויקרא אלהים לאור יום ולחשך קרא לילה ויהי ערב ויהי בקר יום אחד
(78775, 33, 4);200;ר;202;(1, 1, 6, 5, 202);53;(1, 1, 6, 1, 53);ויאמר;5;1;ויאמר אלהים יהי רקיע בתוך המים ויהי מבדיל בין מים למים
(78775, 33, 4);40;מ;235;(1, 1, 6, 38, 235);62;(1, 1, 6, 10, 62);מים;1;10;ויאמר אלהים יהי רקיע בתוך המים ויהי מבדיל בין מים למים
(78775, 33, 4);10;י;268;(1, 1, 7, 27, 268);70;(1, 1, 7, 7, 70);המים;3;7;ויעש אלהים את הרקיע ויבדל בין המים אשר מתחת לרקיע ובין המים אשר מעל לרקיע ויהי כן
(78775, 33, 4);6;ו;301;(1, 1, 7, 60, 301);79;(1, 1, 7, 16, 79);ויהי;1;16;ויעש אלהים את הרקיע ויבדל בין המים אשר מתחת לרקיע ובין המים אשר מעל לרקיע ויהי כן
(78775, 33, 4);10;י;334;(1, 1, 8, 28, 334);87;(1, 1, 8, 7, 87);ויהי;2;7;ויקרא אלהים לרקיע שמים ויהי ערב ויהי בקר יום שני
(78775, 33, 4);400;ת;367;(1, 1, 9, 22, 367);95;(1, 1, 9, 5, 95);מתחת;4;5;ויאמר אלהים יקוו המים מתחת השמים אל מקום אחד ותראה היבשה ויהי כן
(78775, 33, 4);100;ק;400;(1, 1, 10, 3, 400);104;(1, 1, 10, 1, 104);ויקרא;3;1;ויקרא אלהים ליבשה ארץ ולמקוה המים קרא ימים וירא אלהים כי טוב
(78775, 33, 4);6;ו;433;(1, 1, 10, 36, 433);112;(1, 1, 10, 9, 112);וירא;1;9;ויקרא אלהים ליבשה ארץ ולמקוה המים קרא ימים וירא אלהים כי טוב
(78775, 33, 4);300;ש;466;(1, 1, 11, 20, 466);120;(1, 1, 11, 5, 120);דשא;2;5;ויאמר אלהים תדשא הארץ דשא עשב מזריע זרע עץ פרי עשה פרי למינו אשר זרעו בו על הארץ ויהי כן
(78775, 33, 4);200;ר;499;(1, 1, 11, 53, 499);130;(1, 1, 11, 15, 130);זרעו;2;15;ויאמר אלהים תדשא הארץ דשא עשב מזריע זרע עץ פרי עשה פרי למינו אשר זרעו בו על הארץ ויהי כן
(78775, 33, 4);7;ז;532;(1, 1, 12, 17, 532);140;(1, 1, 12, 5, 140);מזריע;2;5;ותוצא הארץ דשא עשב מזריע זרע למינהו ועץ עשה פרי אשר זרעו בו למינהו וירא אלהים כי טוב
(78775, 33, 4);10;י;565;(1, 1, 12, 50, 565);149;(1, 1, 12, 14, 149);למינהו;3;14;ותוצא הארץ דשא עשב מזריע זרע למינהו ועץ עשה פרי אשר זרעו בו למינהו וירא אלהים כי טוב
(78775, 33, 4);6;ו;598;(1, 1, 13, 16, 598);158;(1, 1, 13, 5, 158);יום;2;5;ויהי ערב ויהי בקר יום שלישי
(78775, 33, 4);40;ם;631;(1, 1, 14, 27, 631);165;(1, 1, 14, 6, 165);השמים;5;6;ויאמר אלהים יהי מארת ברקיע השמים להבדיל בין היום ובין הלילה והיו לאתת ולמועדים ולימים ושנים
(78775, 33, 4);40;מ;664;(1, 1, 14, 60, 664);173;(1, 1, 14, 14, 173);ולמועדים;3;14;ויאמר אלהים יהי מארת ברקיע השמים להבדיל בין היום ובין הלילה והיו לאתת ולמועדים ולימים ושנים
(78775, 33, 4);300;ש;697;(1, 1, 15, 17, 697);179;(1, 1, 15, 4, 179);השמים;2;4;והיו למאורת ברקיע השמים להאיר על הארץ ויהי כן
(78775, 33, 4);50;נ;730;(1, 1, 16, 13, 730);188;(1, 1, 16, 4, 188);שני;2;4;ויעש אלהים את שני המארת הגדלים את המאור הגדל לממשלת היום ואת המאור הקטן לממשלת הלילה ואת הכוכבים
(78775, 33, 4);40;ם;763;(1, 1, 16, 46, 763);195;(1, 1, 16, 11, 195);היום;4;11;ויעש אלהים את שני המארת הגדלים את המאור הגדל לממשלת היום ואת המאור הקטן לממשלת הלילה ואת הכוכבים
(78775, 33, 4);40;ם;796;(1, 1, 16, 79, 796);202;(1, 1, 16, 18, 202);הכוכבים;7;18;ויעש אלהים את שני המארת הגדלים את המאור הגדל לממשלת היום ואת המאור הקטן לממשלת הלילה ואת הכוכבים
(78775, 33, 4);90;ץ;829;(1, 1, 17, 33, 829);210;(1, 1, 17, 8, 210);הארץ;4;8;ויתן אתם אלהים ברקיע השמים להאיר על הארץ
(78775, 33, 4);50;ן;862;(1, 1, 18, 33, 862);217;(1, 1, 18, 7, 217);ובין;4;7;ולמשל ביום ובלילה ולהבדיל בין האור ובין החשך וירא אלהים כי טוב
(78775, 33, 4);10;י;895;(1, 1, 19, 15, 895);227;(1, 1, 19, 5, 227);יום;1;5;ויהי ערב ויהי בקר יום רביעי
(78775, 33, 4);8;ח;928;(1, 1, 20, 26, 928);235;(1, 1, 20, 7, 235);חיה;1;7;ויאמר אלהים ישרצו המים שרץ נפש חיה ועוף יעופף על הארץ על פני רקיע השמים
(78775, 33, 4);10;י;961;(1, 1, 21, 2, 961);244;(1, 1, 21, 1, 244);ויברא;2;1;ויברא אלהים את התנינם הגדלים ואת כל נפש החיה הרמשת אשר שרצו המים למינהם ואת כל עוף כנף למינהו וירא אלהים כי טוב
(78775, 33, 4);10;י;994;(1, 1, 21, 35, 994);252;(1, 1, 21, 9, 252);החיה;3;9;ויברא אלהים את התנינם הגדלים ואת כל נפש החיה הרמשת אשר שרצו המים למינהם ואת כל עוף כנף למינהו וירא אלהים כי טוב
(78775, 33, 4);50;נ;1027;(1, 1, 21, 68, 1027);261;(1, 1, 21, 18, 261);כנף;2;18;ויברא אלהים את התנינם הגדלים ואת כל נפש החיה הרמשת אשר שרצו המים למינהם ואת כל עוף כנף למינהו וירא אלהים כי טוב
(78775, 33, 4);10;י;1060;(1, 1, 22, 12, 1060);269;(1, 1, 22, 3, 269);אלהים;4;3;ויברך אתם אלהים לאמר פרו ורבו ומלאו את המים בימים והעוף ירב בארץ
(78775, 33, 4);80;ף;1093;(1, 1, 22, 45, 1093);277;(1, 1, 22, 11, 277);והעוף;5;11;ויברך אתם אלהים לאמר פרו ורבו ומלאו את המים בימים והעוף ירב בארץ
(78775, 33, 4);40;מ;1126;(1, 1, 24, 4, 1126);286;(1, 1, 24, 1, 286);ויאמר;4;1;ויאמר אלהים תוצא הארץ נפש חיה למינה בהמה ורמש וחיתו ארץ למינה ויהי כן
(78775, 33, 4);300;ש;1159;(1, 1, 24, 37, 1159);294;(1, 1, 24, 9, 294);ורמש;4;9;ויאמר אלהים תוצא הארץ נפש חיה למינה בהמה ורמש וחיתו ארץ למינה ויהי כן
(78775, 33, 4);400;ת;1192;(1, 1, 25, 14, 1192);303;(1, 1, 25, 4, 303);חית;3;4;ויעש אלהים את חית הארץ למינה ואת הבהמה למינה ואת כל רמש האדמה למינהו וירא אלהים כי טוב
