(n,d,k);LetterGematriaNumberValue;Letter;LetterPositionIndex;LetterCoordinatesD5K;WordNumber;WordCoordinatesDWTK;Found in Word in Text;LetterPositionIndex In Word;WordNumberInVerse;Found In Verse
(180512, 88, 4);400;ת;24;(1, 1, 1, 24, 24);6;(1, 1, 1, 6, 6);ואת;3;6;בראשית ברא אלהים את השמים ואת הארץ
(180512, 88, 4);40;ם;112;(1, 1, 4, 9, 112);29;(1, 1, 4, 2, 29);אלהים;5;2;וירא אלהים את האור כי טוב ויבדל אלהים בין האור ובין החשך
(180512, 88, 4);1;א;200;(1, 1, 6, 3, 200);53;(1, 1, 6, 1, 53);ויאמר;3;1;ויאמר אלהים יהי רקיע בתוך המים ויהי מבדיל בין מים למים
(180512, 88, 4);10;י;288;(1, 1, 7, 47, 288);75;(1, 1, 7, 12, 75);המים;3;12;ויעש אלהים את הרקיע ויבדל בין המים אשר מתחת לרקיע ובין המים אשר מעל לרקיע ויהי כן
(180512, 88, 4);100;ק;376;(1, 1, 9, 31, 376);98;(1, 1, 9, 8, 98);מקום;2;8;ויאמר אלהים יקוו המים מתחת השמים אל מקום אחד ותראה היבשה ויהי כן
(180512, 88, 4);90;ץ;464;(1, 1, 11, 18, 464);119;(1, 1, 11, 4, 119);הארץ;4;4;ויאמר אלהים תדשא הארץ דשא עשב מזריע זרע עץ פרי עשה פרי למינו אשר זרעו בו על הארץ ויהי כן
(180512, 88, 4);200;ר;552;(1, 1, 12, 37, 552);145;(1, 1, 12, 10, 145);פרי;2;10;ותוצא הארץ דשא עשב מזריע זרע למינהו ועץ עשה פרי אשר זרעו בו למינהו וירא אלהים כי טוב
(180512, 88, 4);50;ן;640;(1, 1, 14, 36, 640);167;(1, 1, 14, 8, 167);בין;3;8;ויאמר אלהים יהי מארת ברקיע השמים להבדיל בין היום ובין הלילה והיו לאתת ולמועדים ולימים ושנים
(180512, 88, 4);400;ת;728;(1, 1, 16, 11, 728);187;(1, 1, 16, 3, 187);את;2;3;ויעש אלהים את שני המארת הגדלים את המאור הגדל לממשלת היום ואת המאור הקטן לממשלת הלילה ואת הכוכבים
(180512, 88, 4);40;מ;816;(1, 1, 17, 20, 816);207;(1, 1, 17, 5, 207);השמים;3;5;ויתן אתם אלהים ברקיע השמים להאיר על הארץ
(180512, 88, 4);10;י;904;(1, 1, 20, 2, 904);229;(1, 1, 20, 1, 229);ויאמר;2;1;ויאמר אלהים ישרצו המים שרץ נפש חיה ועוף יעופף על הארץ על פני רקיע השמים
