(n,d,k);LetterGematriaNumberValue;Letter;LetterPositionIndex;LetterCoordinatesD5K;WordNumber;WordCoordinatesDWTK;Found in Word in Text;LetterPositionIndex In Word;WordNumberInVerse;Found In Verse
(209197, 85, 4);5;ה;12;(1, 1, 1, 12, 12);3;(1, 1, 1, 3, 3);אלהים;3;3;בראשית ברא אלהים את השמים ואת הארץ
(209197, 85, 4);6;ו;97;(1, 1, 3, 17, 97);26;(1, 1, 3, 5, 26);ויהי;1;5;ויאמר אלהים יהי אור ויהי אור
(209197, 85, 4);70;ע;182;(1, 1, 5, 34, 182);48;(1, 1, 5, 9, 48);ערב;1;9;ויקרא אלהים לאור יום ולחשך קרא לילה ויהי ערב ויהי בקר יום אחד
(209197, 85, 4);40;מ;267;(1, 1, 7, 26, 267);70;(1, 1, 7, 7, 70);המים;2;7;ויעש אלהים את הרקיע ויבדל בין המים אשר מתחת לרקיע ובין המים אשר מעל לרקיע ויהי כן
(209197, 85, 4);30;ל;352;(1, 1, 9, 7, 352);92;(1, 1, 9, 2, 92);אלהים;2;2;ויאמר אלהים יקוו המים מתחת השמים אל מקום אחד ותראה היבשה ויהי כן
(209197, 85, 4);1;א;437;(1, 1, 10, 40, 437);113;(1, 1, 10, 10, 113);אלהים;1;10;ויקרא אלהים ליבשה ארץ ולמקוה המים קרא ימים וירא אלהים כי טוב
(209197, 85, 4);1;א;522;(1, 1, 12, 7, 522);137;(1, 1, 12, 2, 137);הארץ;2;2;ותוצא הארץ דשא עשב מזריע זרע למינהו ועץ עשה פרי אשר זרעו בו למינהו וירא אלהים כי טוב
(209197, 85, 4);1;א;607;(1, 1, 14, 3, 607);160;(1, 1, 14, 1, 160);ויאמר;3;1;ויאמר אלהים יהי מארת ברקיע השמים להבדיל בין היום ובין הלילה והיו לאתת ולמועדים ולימים ושנים
(209197, 85, 4);200;ר;692;(1, 1, 15, 12, 692);178;(1, 1, 15, 3, 178);ברקיע;2;3;והיו למאורת ברקיע השמים להאיר על הארץ ויהי כן
(209197, 85, 4);40;מ;777;(1, 1, 16, 60, 777);199;(1, 1, 16, 15, 199);לממשלת;2;15;ויעש אלהים את שני המארת הגדלים את המאור הגדל לממשלת היום ואת המאור הקטן לממשלת הלילה ואת הכוכבים
(209197, 85, 4);50;ן;862;(1, 1, 18, 33, 862);217;(1, 1, 18, 7, 217);ובין;4;7;ולמשל ביום ובלילה ולהבדיל בין האור ובין החשך וירא אלהים כי טוב
(209197, 85, 4);30;ל;947;(1, 1, 20, 45, 947);240;(1, 1, 20, 12, 240);על;2;12;ויאמר אלהים ישרצו המים שרץ נפש חיה ועוף יעופף על הארץ על פני רקיע השמים
(209197, 85, 4);50;נ;1032;(1, 1, 21, 73, 1032);262;(1, 1, 21, 19, 262);למינהו;4;19;ויברא אלהים את התנינם הגדלים ואת כל נפש החיה הרמשת אשר שרצו המים למינהם ואת כל עוף כנף למינהו וירא אלהים כי טוב
(209197, 85, 4);40;ם;1117;(1, 1, 23, 17, 1117);284;(1, 1, 23, 5, 284);יום;3;5;ויהי ערב ויהי בקר יום חמישי
(209197, 85, 4);6;ו;1202;(1, 1, 25, 24, 1202);306;(1, 1, 25, 7, 306);ואת;1;7;ויעש אלהים את חית הארץ למינה ואת הבהמה למינה ואת כל רמש האדמה למינהו וירא אלהים כי טוב
(209197, 85, 4);5;ה;1287;(1, 1, 26, 40, 1287);326;(1, 1, 26, 9, 326);הים;1;9;ויאמר אלהים נעשה אדם בצלמנו כדמותנו וירדו בדגת הים ובעוף השמים ובבהמה ובכל הארץ ובכל הרמש הרמש על הארץ
(209197, 85, 4);50;נ;1372;(1, 1, 27, 41, 1372);347;(1, 1, 27, 11, 347);ונקבה;2;11;ויברא אלהים את האדם בצלמו בצלם אלהים ברא אתו זכר ונקבה ברא אתם
(209197, 85, 4);10;י;1457;(1, 1, 28, 76, 1457);368;(1, 1, 28, 19, 368);חיה;2;19;ויברך אתם אלהים ויאמר להם אלהים פרו ורבו ומלאו את הארץ וכבשה ורדו בדגת הים ובעוף השמים ובכל חיה הרמשת על הארץ
(209197, 85, 4);20;כ;1542;(1, 1, 29, 73, 1542);396;(1, 1, 29, 25, 396);לכם;2;25;ויאמר אלהים הנה נתתי לכם את כל עשב זרע זרע אשר על פני כל הארץ ואת כל העץ אשר בו פרי עץ זרע זרע לכם יהיה לאכלה
(209197, 85, 4);30;ל;1627;(1, 1, 31, 6, 1627);421;(1, 1, 31, 2, 421);אלהים;2;2;וירא אלהים את כל אשר עשה והנה טוב מאד ויהי ערב ויהי בקר יום הששי
(209197, 85, 4);10;י;1712;(1, 2, 2, 19, 1712);443;(1, 2, 2, 4, 443);השביעי;6;4;ויכל אלהים ביום השביעי מלאכתו אשר עשה וישבת ביום השביעי מכל מלאכתו אשר עשה
(209197, 85, 4);20;כ;1797;(1, 2, 3, 43, 1797);465;(1, 2, 3, 12, 465);מלאכתו;4;12;ויברך אלהים את יום השביעי ויקדש אתו כי בו שבת מכל מלאכתו אשר ברא אלהים לעשות
(209197, 85, 4);5;ה;1882;(1, 2, 5, 17, 1882);485;(1, 2, 5, 5, 485);יהיה;4;5;וכל שיח השדה טרם יהיה בארץ וכל עשב השדה טרם יצמח כי לא המטיר יהוה אלהים על הארץ ואדם אין לעבד את האדמה
(209197, 85, 4);30;ל;1967;(1, 2, 6, 22, 1967);510;(1, 2, 6, 7, 510);כל;2;7;ואד יעלה מן הארץ והשקה את כל פני האדמה
(209197, 85, 4);50;ן;2052;(1, 2, 8, 15, 2052);532;(1, 2, 8, 4, 532);גן;2;4;ויטע יהוה אלהים גן בעדן מקדם וישם שם את האדם אשר יצר
(209197, 85, 4);6;ו;2137;(1, 2, 9, 59, 2137);556;(1, 2, 9, 16, 556);ועץ;1;16;ויצמח יהוה אלהים מן האדמה כל עץ נחמד למראה וטוב למאכל ועץ החיים בתוך הגן ועץ הדעת טוב ורע
(209197, 85, 4);6;ו;2222;(1, 2, 11, 28, 2222);579;(1, 2, 11, 9, 579);החוילה;3;9;שם האחד פישון הוא הסבב את כל ארץ החוילה אשר שם הזהב
(209197, 85, 4);300;ש;2307;(1, 2, 14, 9, 2307);603;(1, 2, 14, 3, 603);השלישי;2;3;ושם הנהר השלישי חדקל הוא ההלך קדמת אשור והנהר הרביעי הוא פרת
(209197, 85, 4);90;צ;2392;(1, 2, 16, 3, 2392);623;(1, 2, 16, 1, 623);ויצו;3;1;ויצו יהוה אלהים על האדם לאמר מכל עץ הגן אכל תאכל
(209197, 85, 4);200;ר;2477;(1, 2, 18, 5, 2477);647;(1, 2, 18, 1, 647);ויאמר;5;1;ויאמר יהוה אלהים לא טוב היות האדם לבדו אעשה לו עזר כנגדו
(209197, 85, 4);2;ב;2562;(1, 2, 19, 45, 2562);671;(1, 2, 19, 13, 671);ויבא;3;13;ויצר יהוה אלהים מן האדמה כל חית השדה ואת כל עוף השמים ויבא אל האדם לראות מה יקרא לו וכל אשר יקרא לו האדם נפש חיה הוא שמו
(209197, 85, 4);10;י;2647;(1, 2, 20, 37, 2647);695;(1, 2, 20, 9, 695);חית;2;9;ויקרא האדם שמות לכל הבהמה ולעוף השמים ולכל חית השדה ולאדם לא מצא עזר כנגדו
(209197, 85, 4);5;ה;2732;(1, 2, 22, 6, 2732);716;(1, 2, 22, 2, 716);יהוה;2;2;ויבן יהוה אלהים את הצלע אשר לקח מן האדם לאשה ויבאה אל האדם
(209197, 85, 4);20;כ;2817;(1, 2, 23, 45, 2817);739;(1, 2, 23, 12, 739);כי;1;12;ויאמר האדם זאת הפעם עצם מעצמי ובשר מבשרי לזאת יקרא אשה כי מאיש לקחה זאת
(209197, 85, 4);400;ת;2902;(1, 2, 25, 30, 2902);762;(1, 2, 25, 7, 762);יתבששו;2;7;ויהיו שניהם ערומים האדם ואשתו ולא יתבששו
(209197, 85, 4);5;ה;2987;(1, 3, 2, 6, 2987);786;(1, 3, 2, 2, 786);האשה;1;2;ותאמר האשה אל הנחש מפרי עץ הגן נאכל
(209197, 85, 4);1;א;3072;(1, 3, 4, 10, 3072);810;(1, 3, 4, 3, 810);אל;1;3;ויאמר הנחש אל האשה לא מות תמתון
(209197, 85, 4);9;ט;3157;(1, 3, 6, 11, 3157);832;(1, 3, 6, 4, 832);טוב;1;4;ותרא האשה כי טוב העץ למאכל וכי תאוה הוא לעינים ונחמד העץ להשכיל ותקח מפריו ותאכל ותתן גם לאישה עמה ויאכל
(209197, 85, 4);300;ש;3242;(1, 3, 7, 12, 3242);852;(1, 3, 7, 3, 852);שניהם;1;3;ותפקחנה עיני שניהם וידעו כי עירמם הם ויתפרו עלה תאנה ויעשו להם חגרת
(209197, 85, 4);1;א;3327;(1, 3, 8, 42, 3327);872;(1, 3, 8, 10, 872);ויתחבא;6;10;וישמעו את קול יהוה אלהים מתהלך בגן לרוח היום ויתחבא האדם ואשתו מפני יהוה אלהים בתוך עץ הגן
(209197, 85, 4);1;א;3412;(1, 3, 10, 23, 3412);894;(1, 3, 10, 6, 894);ואירא;5;6;ויאמר את קלך שמעתי בגן ואירא כי עירם אנכי ואחבא
(209197, 85, 4);50;נ;3497;(1, 3, 12, 17, 3497);918;(1, 3, 12, 5, 918);נתתה;1;5;ויאמר האדם האשה אשר נתתה עמדי הוא נתנה לי מן העץ ואכל
(209197, 85, 4);1;א;3582;(1, 3, 14, 10, 3582);940;(1, 3, 14, 3, 940);אלהים;1;3;ויאמר יהוה אלהים אל הנחש כי עשית זאת ארור אתה מכל הבהמה ומכל חית השדה על גחנך תלך ועפר תאכל כל ימי חייך
(209197, 85, 4);6;ו;3667;(1, 3, 15, 14, 3667);964;(1, 3, 15, 4, 964);ובין;1;4;ואיבה אשית בינך ובין האשה ובין זרעך ובין זרעה הוא ישופך ראש ואתה תשופנו עקב
(209197, 85, 4);50;נ;3752;(1, 3, 16, 38, 3752);985;(1, 3, 16, 10, 985);בנים;2;10;אל האשה אמר הרבה ארבה עצבונך והרנך בעצב תלדי בנים ואל אישך תשוקתך והוא ימשל בך
(209197, 85, 4);5;ה;3837;(1, 3, 17, 60, 3837);1007;(1, 3, 17, 16, 1007);ארורה;5;16;ולאדם אמר כי שמעת לקול אשתך ותאכל מן העץ אשר צויתיך לאמר לא תאכל ממנו ארורה האדמה בעבורך בעצבון תאכלנה כל ימי חייך
(209197, 85, 4);30;ל;3922;(1, 3, 19, 23, 3922);1029;(1, 3, 19, 7, 1029);אל;2;7;בזעת אפיך תאכל לחם עד שובך אל האדמה כי ממנה לקחת כי עפר אתה ואל עפר תשוב
(209197, 85, 4);30;ל;4007;(1, 3, 21, 19, 4007);1055;(1, 3, 21, 5, 1055);ולאשתו;2;5;ויעש יהוה אלהים לאדם ולאשתו כתנות עור וילבשם
(209197, 85, 4);10;י;4092;(1, 3, 22, 67, 4092);1077;(1, 3, 22, 19, 1077);החיים;4;19;ויאמר יהוה אלהים הן האדם היה כאחד ממנו לדעת טוב ורע ועתה פן ישלח ידו ולקח גם מעץ החיים ואכל וחי לעלם
(209197, 85, 4);200;ר;4177;(1, 3, 24, 31, 4177);1100;(1, 3, 24, 9, 1100);הכרבים;3;9;ויגרש את האדם וישכן מקדם לגן עדן את הכרבים ואת להט החרב המתהפכת לשמר את דרך עץ החיים
(209197, 85, 4);5;ה;4262;(1, 4, 1, 49, 4262);1123;(1, 4, 1, 14, 1123);יהוה;4;14;והאדם ידע את חוה אשתו ותהר ותלד את קין ותאמר קניתי איש את יהוה
(209197, 85, 4);2;ב;4347;(1, 4, 4, 3, 4347);1147;(1, 4, 4, 1, 1147);והבל;3;1;והבל הביא גם הוא מבכרות צאנו ומחלבהן וישע יהוה אל הבל ואל מנחתו
(209197, 85, 4);50;נ;4432;(1, 4, 5, 37, 4432);1170;(1, 4, 5, 11, 1170);פניו;2;11;ואל קין ואל מנחתו לא שעה ויחר לקין מאד ויפלו פניו
(209197, 85, 4);400;ת;4517;(1, 4, 7, 49, 4517);1193;(1, 4, 7, 13, 1193);ואתה;3;13;הלוא אם תיטיב שאת ואם לא תיטיב לפתח חטאת רבץ ואליך תשוקתו ואתה תמשל בו
(209197, 85, 4);6;ו;4602;(1, 4, 9, 24, 4602);1217;(1, 4, 9, 8, 1217);ויאמר;1;8;ויאמר יהוה אל קין אי הבל אחיך ויאמר לא ידעתי השמר אחי אנכי
(209197, 85, 4);400;ת;4687;(1, 4, 11, 27, 4687);1240;(1, 4, 11, 8, 1240);את;2;8;ועתה ארור אתה מן האדמה אשר פצתה את פיה לקחת את דמי אחיך מידך
(209197, 85, 4);1;א;4772;(1, 4, 13, 27, 4772);1266;(1, 4, 13, 7, 1266);מנשוא;5;7;ויאמר קין אל יהוה גדול עוני מנשוא
(209197, 85, 4);100;ק;4857;(1, 4, 15, 20, 4857);1290;(1, 4, 15, 7, 1290);קין;1;7;ויאמר לו יהוה לכן כל הרג קין שבעתים יקם וישם יהוה לקין אות לבלתי הכות אתו כל מצאו
(209197, 85, 4);50;ן;4942;(1, 4, 17, 7, 4942);1312;(1, 4, 17, 2, 1312);קין;3;2;וידע קין את אשתו ותהר ותלד את חנוך ויהי בנה עיר ויקרא שם העיר כשם בנו חנוך
(209197, 85, 4);40;מ;5027;(1, 4, 18, 34, 5027);1336;(1, 4, 18, 9, 1336);ומחייאל;2;9;ויולד לחנוך את עירד ועירד ילד את מחויאל ומחייאל ילד את מתושאל ומתושאל ילד את למך
(209197, 85, 4);5;ה;5112;(1, 4, 20, 18, 5112);1360;(1, 4, 20, 6, 1360);היה;3;6;ותלד עדה את יבל הוא היה אבי ישב אהל ומקנה
(209197, 85, 4);200;ר;5197;(1, 4, 22, 37, 5197);1386;(1, 4, 22, 12, 1386);וברזל;3;12;וצלה גם הוא ילדה את תובל קין לטש כל חרש נחשת וברזל ואחות תובל קין נעמה
(209197, 85, 4);200;ר;5282;(1, 4, 23, 67, 5282);1407;(1, 4, 23, 17, 1407);לחברתי;4;17;ויאמר למך לנשיו עדה וצלה שמען קולי נשי למך האזנה אמרתי כי איש הרגתי לפצעי וילד לחברתי
(209197, 85, 4);5;ה;5367;(1, 4, 25, 55, 5367);1433;(1, 4, 25, 19, 1433);הבל;1;19;וידע אדם עוד את אשתו ותלד בן ותקרא את שמו שת כי שת לי אלהים זרע אחר תחת הבל כי הרגו קין
(209197, 85, 4);2;ב;5452;(1, 5, 1, 29, 5452);1459;(1, 5, 1, 9, 1459);בדמות;1;9;זה ספר תולדת אדם ביום ברא אלהים אדם בדמות אלהים עשה אתו
(209197, 85, 4);6;ו;5537;(1, 5, 3, 28, 5537);1480;(1, 5, 3, 7, 1480);בדמותו;4;7;ויחי אדם שלשים ומאת שנה ויולד בדמותו כצלמו ויקרא את שמו שת
(209197, 85, 4);8;ח;5622;(1, 5, 5, 17, 5622);1504;(1, 5, 5, 6, 1504);חי;1;6;ויהיו כל ימי אדם אשר חי תשע מאות שנה ושלשים שנה וימת
