(n,d,k);LetterGematriaNumberValue;Letter;LetterPositionIndex;LetterCoordinatesD5K;WordNumber;WordCoordinatesDWTK;Found in Word in Text;LetterPositionIndex In Word;WordNumberInVerse;Found In Verse
(201620, 86, 4);400;ת;36;(1, 1, 2, 8, 36);9;(1, 1, 2, 2, 9);היתה;3;2;והארץ היתה תהו ובהו וחשך על פני תהום ורוח אלהים מרחפת על פני המים
(201620, 86, 4);6;ו;122;(1, 1, 4, 19, 122);33;(1, 1, 4, 6, 33);טוב;2;6;וירא אלהים את האור כי טוב ויבדל אלהים בין האור ובין החשך
(201620, 86, 4);10;י;208;(1, 1, 6, 11, 208);55;(1, 1, 6, 3, 55);יהי;1;3;ויאמר אלהים יהי רקיע בתוך המים ויהי מבדיל בין מים למים
(201620, 86, 4);70;ע;294;(1, 1, 7, 53, 294);77;(1, 1, 7, 14, 77);מעל;2;14;ויעש אלהים את הרקיע ויבדל בין המים אשר מתחת לרקיע ובין המים אשר מעל לרקיע ויהי כן
(201620, 86, 4);8;ח;380;(1, 1, 9, 35, 380);99;(1, 1, 9, 9, 99);אחד;2;9;ויאמר אלהים יקוו המים מתחת השמים אל מקום אחד ותראה היבשה ויהי כן
(201620, 86, 4);300;ש;466;(1, 1, 11, 20, 466);120;(1, 1, 11, 5, 120);דשא;2;5;ויאמר אלהים תדשא הארץ דשא עשב מזריע זרע עץ פרי עשה פרי למינו אשר זרעו בו על הארץ ויהי כן
(201620, 86, 4);200;ר;552;(1, 1, 12, 37, 552);145;(1, 1, 12, 10, 145);פרי;2;10;ותוצא הארץ דשא עשב מזריע זרע למינהו ועץ עשה פרי אשר זרעו בו למינהו וירא אלהים כי טוב
(201620, 86, 4);2;ב;638;(1, 1, 14, 34, 638);167;(1, 1, 14, 8, 167);בין;1;8;ויאמר אלהים יהי מארת ברקיע השמים להבדיל בין היום ובין הלילה והיו לאתת ולמועדים ולימים ושנים
(201620, 86, 4);5;ה;724;(1, 1, 16, 7, 724);186;(1, 1, 16, 2, 186);אלהים;3;2;ויעש אלהים את שני המארת הגדלים את המאור הגדל לממשלת היום ואת המאור הקטן לממשלת הלילה ואת הכוכבים
(201620, 86, 4);200;ר;810;(1, 1, 17, 14, 810);206;(1, 1, 17, 4, 206);ברקיע;2;4;ויתן אתם אלהים ברקיע השמים להאיר על הארץ
