(n,d,k);LetterGematriaNumberValue;Letter;LetterPositionIndex;LetterCoordinatesD5K;WordNumber;WordCoordinatesDWTK;Found in Word in Text;LetterPositionIndex In Word;WordNumberInVerse;Found In Verse
(109600, 23, 4);10;י;5;(1, 1, 1, 5, 5);1;(1, 1, 1, 1, 1);בראשית;5;1;בראשית ברא אלהים את השמים ואת הארץ
(109600, 23, 4);90;ץ;28;(1, 1, 1, 28, 28);7;(1, 1, 1, 7, 7);הארץ;4;7;בראשית ברא אלהים את השמים ואת הארץ
(109600, 23, 4);80;פ;51;(1, 1, 2, 23, 51);14;(1, 1, 2, 7, 14);פני;1;7;והארץ היתה תהו ובהו וחשך על פני תהום ורוח אלהים מרחפת על פני המים
(109600, 23, 4);80;פ;74;(1, 1, 2, 46, 74);20;(1, 1, 2, 13, 20);פני;1;13;והארץ היתה תהו ובהו וחשך על פני תהום ורוח אלהים מרחפת על פני המים
(109600, 23, 4);6;ו;97;(1, 1, 3, 17, 97);26;(1, 1, 3, 5, 26);ויהי;1;5;ויאמר אלהים יהי אור ויהי אור
(109600, 23, 4);10;י;120;(1, 1, 4, 17, 120);32;(1, 1, 4, 5, 32);כי;2;5;וירא אלהים את האור כי טוב ויבדל אלהים בין האור ובין החשך
(109600, 23, 4);10;י;143;(1, 1, 4, 40, 143);38;(1, 1, 4, 11, 38);ובין;3;11;וירא אלהים את האור כי טוב ויבדל אלהים בין האור ובין החשך
(109600, 23, 4);6;ו;166;(1, 1, 5, 18, 166);44;(1, 1, 5, 5, 44);ולחשך;1;5;ויקרא אלהים לאור יום ולחשך קרא לילה ויהי ערב ויהי בקר יום אחד
(109600, 23, 4);2;ב;189;(1, 1, 5, 41, 189);50;(1, 1, 5, 11, 50);בקר;1;11;ויקרא אלהים לאור יום ולחשך קרא לילה ויהי ערב ויהי בקר יום אחד
(109600, 23, 4);100;ק;212;(1, 1, 6, 15, 212);56;(1, 1, 6, 4, 56);רקיע;2;4;ויאמר אלהים יהי רקיע בתוך המים ויהי מבדיל בין מים למים
(109600, 23, 4);40;מ;235;(1, 1, 6, 38, 235);62;(1, 1, 6, 10, 62);מים;1;10;ויאמר אלהים יהי רקיע בתוך המים ויהי מבדיל בין מים למים
(109600, 23, 4);6;ו;258;(1, 1, 7, 17, 258);68;(1, 1, 7, 5, 68);ויבדל;1;5;ויעש אלהים את הרקיע ויבדל בין המים אשר מתחת לרקיע ובין המים אשר מעל לרקיע ויהי כן
(109600, 23, 4);70;ע;281;(1, 1, 7, 40, 281);73;(1, 1, 7, 10, 73);לרקיע;5;10;ויעש אלהים את הרקיע ויבדל בין המים אשר מתחת לרקיע ובין המים אשר מעל לרקיע ויהי כן
(109600, 23, 4);10;י;304;(1, 1, 7, 63, 304);79;(1, 1, 7, 16, 79);ויהי;4;16;ויעש אלהים את הרקיע ויבדל בין המים אשר מתחת לרקיע ובין המים אשר מעל לרקיע ויהי כן
(109600, 23, 4);10;י;327;(1, 1, 8, 21, 327);85;(1, 1, 8, 5, 85);ויהי;2;5;ויקרא אלהים לרקיע שמים ויהי ערב ויהי בקר יום שני
(109600, 23, 4);200;ר;350;(1, 1, 9, 5, 350);91;(1, 1, 9, 1, 91);ויאמר;5;1;ויאמר אלהים יקוו המים מתחת השמים אל מקום אחד ותראה היבשה ויהי כן
(109600, 23, 4);1;א;373;(1, 1, 9, 28, 373);97;(1, 1, 9, 7, 97);אל;1;7;ויאמר אלהים יקוו המים מתחת השמים אל מקום אחד ותראה היבשה ויהי כן
(109600, 23, 4);20;כ;396;(1, 1, 9, 51, 396);103;(1, 1, 9, 13, 103);כן;1;13;ויאמר אלהים יקוו המים מתחת השמים אל מקום אחד ותראה היבשה ויהי כן
(109600, 23, 4);100;ק;419;(1, 1, 10, 22, 419);108;(1, 1, 10, 5, 108);ולמקוה;4;5;ויקרא אלהים ליבשה ארץ ולמקוה המים קרא ימים וירא אלהים כי טוב
(109600, 23, 4);20;כ;442;(1, 1, 10, 45, 442);114;(1, 1, 10, 11, 114);כי;1;11;ויקרא אלהים ליבשה ארץ ולמקוה המים קרא ימים וירא אלהים כי טוב
(109600, 23, 4);4;ד;465;(1, 1, 11, 19, 465);120;(1, 1, 11, 5, 120);דשא;1;5;ויאמר אלהים תדשא הארץ דשא עשב מזריע זרע עץ פרי עשה פרי למינו אשר זרעו בו על הארץ ויהי כן
