(n,d,k);LetterGematriaNumberValue;Letter;LetterPositionIndex;LetterCoordinatesD5K;WordNumber;WordCoordinatesDWTK;Found in Word in Text;LetterPositionIndex In Word;WordNumberInVerse;Found In Verse
(107385, -91, 4);10;י;5;(1, 1, 1, 5, 5);1;(1, 1, 1, 1, 1);בראשית;5;1;בראשית ברא אלהים את השמים ואת הארץ
(107385, -91, 4);200;ר;96;(1, 1, 3, 16, 96);25;(1, 1, 3, 4, 25);אור;3;4;ויאמר אלהים יהי אור ויהי אור
(107385, -91, 4);5;ה;187;(1, 1, 5, 39, 187);49;(1, 1, 5, 10, 49);ויהי;3;10;ויקרא אלהים לאור יום ולחשך קרא לילה ויהי ערב ויהי בקר יום אחד
(107385, -91, 4);200;ר;278;(1, 1, 7, 37, 278);73;(1, 1, 7, 10, 73);לרקיע;2;10;ויעש אלהים את הרקיע ויבדל בין המים אשר מתחת לרקיע ובין המים אשר מעל לרקיע ויהי כן
(107385, -91, 4);300;ש;369;(1, 1, 9, 24, 369);96;(1, 1, 9, 6, 96);השמים;2;6;ויאמר אלהים יקוו המים מתחת השמים אל מקום אחד ותראה היבשה ויהי כן
(107385, -91, 4);1;א;460;(1, 1, 11, 14, 460);118;(1, 1, 11, 3, 118);תדשא;4;3;ויאמר אלהים תדשא הארץ דשא עשב מזריע זרע עץ פרי עשה פרי למינו אשר זרעו בו על הארץ ויהי כן
(107385, -91, 4);80;פ;551;(1, 1, 12, 36, 551);145;(1, 1, 12, 10, 145);פרי;1;10;ותוצא הארץ דשא עשב מזריע זרע למינהו ועץ עשה פרי אשר זרעו בו למינהו וירא אלהים כי טוב
(107385, -91, 4);10;י;642;(1, 1, 14, 38, 642);168;(1, 1, 14, 9, 168);היום;2;9;ויאמר אלהים יהי מארת ברקיע השמים להבדיל בין היום ובין הלילה והיו לאתת ולמועדים ולימים ושנים
(107385, -91, 4);40;מ;733;(1, 1, 16, 16, 733);189;(1, 1, 16, 5, 189);המארת;2;5;ויעש אלהים את שני המארת הגדלים את המאור הגדל לממשלת היום ואת המאור הקטן לממשלת הלילה ואת הכוכבים
(107385, -91, 4);70;ע;824;(1, 1, 17, 28, 824);209;(1, 1, 17, 7, 209);על;1;7;ויתן אתם אלהים ברקיע השמים להאיר על הארץ
(107385, -91, 4);200;ר;915;(1, 1, 20, 13, 915);231;(1, 1, 20, 3, 231);ישרצו;3;3;ויאמר אלהים ישרצו המים שרץ נפש חיה ועוף יעופף על הארץ על פני רקיע השמים
