(n,d,k);LetterGematriaNumberValue;Letter;LetterPositionIndex;LetterCoordinatesD5K;WordNumber;WordCoordinatesDWTK;Found in Word in Text;LetterPositionIndex In Word;WordNumberInVerse;Found In Verse
(28503, 86, 4);5;ה;37;(1, 1, 2, 9, 37);9;(1, 1, 2, 2, 9);היתה;4;2;והארץ היתה תהו ובהו וחשך על פני תהום ורוח אלהים מרחפת על פני המים
(28503, 86, 4);2;ב;123;(1, 1, 4, 20, 123);33;(1, 1, 4, 6, 33);טוב;3;6;וירא אלהים את האור כי טוב ויבדל אלהים בין האור ובין החשך
(28503, 86, 4);5;ה;209;(1, 1, 6, 12, 209);55;(1, 1, 6, 3, 55);יהי;2;3;ויאמר אלהים יהי רקיע בתוך המים ויהי מבדיל בין מים למים
(28503, 86, 4);30;ל;295;(1, 1, 7, 54, 295);77;(1, 1, 7, 14, 77);מעל;3;14;ויעש אלהים את הרקיע ויבדל בין המים אשר מתחת לרקיע ובין המים אשר מעל לרקיע ויהי כן
(28503, 86, 4);4;ד;381;(1, 1, 9, 36, 381);99;(1, 1, 9, 9, 99);אחד;3;9;ויאמר אלהים יקוו המים מתחת השמים אל מקום אחד ותראה היבשה ויהי כן
(28503, 86, 4);1;א;467;(1, 1, 11, 21, 467);120;(1, 1, 11, 5, 120);דשא;3;5;ויאמר אלהים תדשא הארץ דשא עשב מזריע זרע עץ פרי עשה פרי למינו אשר זרעו בו על הארץ ויהי כן
(28503, 86, 4);10;י;553;(1, 1, 12, 38, 553);145;(1, 1, 12, 10, 145);פרי;3;10;ותוצא הארץ דשא עשב מזריע זרע למינהו ועץ עשה פרי אשר זרעו בו למינהו וירא אלהים כי טוב
(28503, 86, 4);10;י;639;(1, 1, 14, 35, 639);167;(1, 1, 14, 8, 167);בין;2;8;ויאמר אלהים יהי מארת ברקיע השמים להבדיל בין היום ובין הלילה והיו לאתת ולמועדים ולימים ושנים
(28503, 86, 4);10;י;725;(1, 1, 16, 8, 725);186;(1, 1, 16, 2, 186);אלהים;4;2;ויעש אלהים את שני המארת הגדלים את המאור הגדל לממשלת היום ואת המאור הקטן לממשלת הלילה ואת הכוכבים
(28503, 86, 4);100;ק;811;(1, 1, 17, 15, 811);206;(1, 1, 17, 4, 206);ברקיע;3;4;ויתן אתם אלהים ברקיע השמים להאיר על הארץ
