(n,d,k);LetterGematriaNumberValue;Letter;LetterPositionIndex;LetterCoordinatesD5K;WordNumber;WordCoordinatesDWTK;Found in Word in Text;LetterPositionIndex In Word;WordNumberInVerse;Found In Verse
(134243, -34, 4);30;ל;11;(1, 1, 1, 11, 11);3;(1, 1, 1, 3, 3);אלהים;2;3;בראשית ברא אלהים את השמים ואת הארץ
(134243, -34, 4);6;ו;45;(1, 1, 2, 17, 45);12;(1, 1, 2, 5, 12);וחשך;1;5;והארץ היתה תהו ובהו וחשך על פני תהום ורוח אלהים מרחפת על פני המים
(134243, -34, 4);10;י;79;(1, 1, 2, 51, 79);21;(1, 1, 2, 14, 21);המים;3;14;והארץ היתה תהו ובהו וחשך על פני תהום ורוח אלהים מרחפת על פני המים
(134243, -34, 4);1;א;113;(1, 1, 4, 10, 113);30;(1, 1, 4, 3, 30);את;1;3;וירא אלהים את האור כי טוב ויבדל אלהים בין האור ובין החשך
(134243, -34, 4);300;ש;147;(1, 1, 4, 44, 147);39;(1, 1, 4, 12, 39);החשך;3;12;וירא אלהים את האור כי טוב ויבדל אלהים בין האור ובין החשך
(134243, -34, 4);10;י;181;(1, 1, 5, 33, 181);47;(1, 1, 5, 8, 47);ויהי;4;8;ויקרא אלהים לאור יום ולחשך קרא לילה ויהי ערב ויהי בקר יום אחד
(134243, -34, 4);2;ב;215;(1, 1, 6, 18, 215);57;(1, 1, 6, 5, 57);בתוך;1;5;ויאמר אלהים יהי רקיע בתוך המים ויהי מבדיל בין מים למים
(134243, -34, 4);10;י;249;(1, 1, 7, 8, 249);65;(1, 1, 7, 2, 65);אלהים;4;2;ויעש אלהים את הרקיע ויבדל בין המים אשר מתחת לרקיע ובין המים אשר מעל לרקיע ויהי כן
(134243, -34, 4);2;ב;283;(1, 1, 7, 42, 283);74;(1, 1, 7, 11, 74);ובין;2;11;ויעש אלהים את הרקיע ויבדל בין המים אשר מתחת לרקיע ובין המים אשר מעל לרקיע ויהי כן
(134243, -34, 4);30;ל;317;(1, 1, 8, 11, 317);83;(1, 1, 8, 3, 83);לרקיע;1;3;ויקרא אלהים לרקיע שמים ויהי ערב ויהי בקר יום שני
(134243, -34, 4);1;א;351;(1, 1, 9, 6, 351);92;(1, 1, 9, 2, 92);אלהים;1;2;ויאמר אלהים יקוו המים מתחת השמים אל מקום אחד ותראה היבשה ויהי כן
(134243, -34, 4);1;א;385;(1, 1, 9, 40, 385);100;(1, 1, 9, 10, 100);ותראה;4;10;ויאמר אלהים יקוו המים מתחת השמים אל מקום אחד ותראה היבשה ויהי כן
