(n,d,k);LetterGematriaNumberValue;Letter;LetterPositionIndex;LetterCoordinatesD5K;WordNumber;WordCoordinatesDWTK;Found in Word in Text;LetterPositionIndex In Word;WordNumberInVerse;Found In Verse
(90656, -74, 4);400;ת;6;(1, 1, 1, 6, 6);1;(1, 1, 1, 1, 1);בראשית;6;1;בראשית ברא אלהים את השמים ואת הארץ
(90656, -74, 4);40;ם;80;(1, 1, 2, 52, 80);21;(1, 1, 2, 14, 21);המים;4;14;והארץ היתה תהו ובהו וחשך על פני תהום ורוח אלהים מרחפת על פני המים
(90656, -74, 4);1;א;154;(1, 1, 5, 6, 154);41;(1, 1, 5, 2, 41);אלהים;1;2;ויקרא אלהים לאור יום ולחשך קרא לילה ויהי ערב ויהי בקר יום אחד
(90656, -74, 4);2;ב;228;(1, 1, 6, 31, 228);60;(1, 1, 6, 8, 60);מבדיל;2;8;ויאמר אלהים יהי רקיע בתוך המים ויהי מבדיל בין מים למים
(90656, -74, 4);10;י;302;(1, 1, 7, 61, 302);79;(1, 1, 7, 16, 79);ויהי;2;16;ויעש אלהים את הרקיע ויבדל בין המים אשר מתחת לרקיע ובין המים אשר מעל לרקיע ויהי כן
(90656, -74, 4);100;ק;376;(1, 1, 9, 31, 376);98;(1, 1, 9, 8, 98);מקום;2;8;ויאמר אלהים יקוו המים מתחת השמים אל מקום אחד ותראה היבשה ויהי כן
(90656, -74, 4);40;מ;450;(1, 1, 11, 4, 450);116;(1, 1, 11, 1, 116);ויאמר;4;1;ויאמר אלהים תדשא הארץ דשא עשב מזריע זרע עץ פרי עשה פרי למינו אשר זרעו בו על הארץ ויהי כן
(90656, -74, 4);90;ץ;524;(1, 1, 12, 9, 524);137;(1, 1, 12, 2, 137);הארץ;4;2;ותוצא הארץ דשא עשב מזריע זרע למינהו ועץ עשה פרי אשר זרעו בו למינהו וירא אלהים כי טוב
(90656, -74, 4);6;ו;598;(1, 1, 13, 16, 598);158;(1, 1, 13, 5, 158);יום;2;5;ויהי ערב ויהי בקר יום שלישי
(90656, -74, 4);10;י;672;(1, 1, 14, 68, 672);174;(1, 1, 14, 15, 174);ולימים;3;15;ויאמר אלהים יהי מארת ברקיע השמים להבדיל בין היום ובין הלילה והיו לאתת ולמועדים ולימים ושנים
(90656, -74, 4);40;מ;746;(1, 1, 16, 29, 746);192;(1, 1, 16, 8, 192);המאור;2;8;ויעש אלהים את שני המארת הגדלים את המאור הגדל לממשלת היום ואת המאור הקטן לממשלת הלילה ואת הכוכבים
(90656, -74, 4);5;ה;820;(1, 1, 17, 24, 820);208;(1, 1, 17, 6, 208);להאיר;2;6;ויתן אתם אלהים ברקיע השמים להאיר על הארץ
(90656, -74, 4);200;ר;894;(1, 1, 19, 14, 894);226;(1, 1, 19, 4, 226);בקר;3;4;ויהי ערב ויהי בקר יום רביעי
(90656, -74, 4);10;י;968;(1, 1, 21, 9, 968);245;(1, 1, 21, 2, 245);אלהים;4;2;ויברא אלהים את התנינם הגדלים ואת כל נפש החיה הרמשת אשר שרצו המים למינהם ואת כל עוף כנף למינהו וירא אלהים כי טוב
(90656, -74, 4);10;י;1042;(1, 1, 21, 83, 1042);264;(1, 1, 21, 21, 264);אלהים;4;21;ויברא אלהים את התנינם הגדלים ואת כל נפש החיה הרמשת אשר שרצו המים למינהם ואת כל עוף כנף למינהו וירא אלהים כי טוב
(90656, -74, 4);6;ו;1116;(1, 1, 23, 16, 1116);284;(1, 1, 23, 5, 284);יום;2;5;ויהי ערב ויהי בקר יום חמישי
(90656, -74, 4);8;ח;1190;(1, 1, 25, 12, 1190);303;(1, 1, 25, 4, 303);חית;1;4;ויעש אלהים את חית הארץ למינה ואת הבהמה למינה ואת כל רמש האדמה למינהו וירא אלהים כי טוב
(90656, -74, 4);40;ם;1264;(1, 1, 26, 17, 1264);321;(1, 1, 26, 4, 321);אדם;3;4;ויאמר אלהים נעשה אדם בצלמנו כדמותנו וירדו בדגת הים ובעוף השמים ובבהמה ובכל הארץ ובכל הרמש הרמש על הארץ
(90656, -74, 4);30;ל;1338;(1, 1, 27, 7, 1338);338;(1, 1, 27, 2, 338);אלהים;2;2;ויברא אלהים את האדם בצלמו בצלם אלהים ברא אתו זכר ונקבה ברא אתם
(90656, -74, 4);200;ר;1412;(1, 1, 28, 31, 1412);357;(1, 1, 28, 8, 357);ורבו;2;8;ויברך אתם אלהים ויאמר להם אלהים פרו ורבו ומלאו את הארץ וכבשה ורדו בדגת הים ובעוף השמים ובכל חיה הרמשת על הארץ
(90656, -74, 4);10;י;1486;(1, 1, 29, 17, 1486);375;(1, 1, 29, 4, 375);נתתי;4;4;ויאמר אלהים הנה נתתי לכם את כל עשב זרע זרע אשר על פני כל הארץ ואת כל העץ אשר בו פרי עץ זרע זרע לכם יהיה לאכלה
(90656, -74, 4);5;ה;1560;(1, 1, 30, 8, 1560);401;(1, 1, 30, 3, 401);הארץ;1;3;ולכל חית הארץ ולכל עוף השמים ולכל רומש על הארץ אשר בו נפש חיה את כל ירק עשב לאכלה ויהי כן
(90656, -74, 4);30;ל;1634;(1, 1, 31, 13, 1634);423;(1, 1, 31, 4, 423);כל;2;4;וירא אלהים את כל אשר עשה והנה טוב מאד ויהי ערב ויהי בקר יום הששי
(90656, -74, 4);300;ש;1708;(1, 2, 2, 15, 1708);443;(1, 2, 2, 4, 443);השביעי;2;4;ויכל אלהים ביום השביעי מלאכתו אשר עשה וישבת ביום השביעי מכל מלאכתו אשר עשה
