(n,d,k);LetterGematriaNumberValue;Letter;LetterPositionIndex;LetterCoordinatesD5K;WordNumber;WordCoordinatesDWTK;Found in Word in Text;LetterPositionIndex In Word;WordNumberInVerse;Found In Verse
(135878, -76, 4);40;ם;66;(1, 1, 2, 38, 66);17;(1, 1, 2, 10, 17);אלהים;5;10;והארץ היתה תהו ובהו וחשך על פני תהום ורוח אלהים מרחפת על פני המים
(135878, -76, 4);2;ב;142;(1, 1, 4, 39, 142);38;(1, 1, 4, 11, 38);ובין;2;11;וירא אלהים את האור כי טוב ויבדל אלהים בין האור ובין החשך
(135878, -76, 4);20;ך;218;(1, 1, 6, 21, 218);57;(1, 1, 6, 5, 57);בתוך;4;5;ויאמר אלהים יהי רקיע בתוך המים ויהי מבדיל בין מים למים
(135878, -76, 4);70;ע;294;(1, 1, 7, 53, 294);77;(1, 1, 7, 14, 77);מעל;2;14;ויעש אלהים את הרקיע ויבדל בין המים אשר מתחת לרקיע ובין המים אשר מעל לרקיע ויהי כן
(135878, -76, 4);40;מ;370;(1, 1, 9, 25, 370);96;(1, 1, 9, 6, 96);השמים;3;6;ויאמר אלהים יקוו המים מתחת השמים אל מקום אחד ותראה היבשה ויהי כן
(135878, -76, 4);2;ב;446;(1, 1, 10, 49, 446);115;(1, 1, 10, 12, 115);טוב;3;12;ויקרא אלהים ליבשה ארץ ולמקוה המים קרא ימים וירא אלהים כי טוב
(135878, -76, 4);1;א;522;(1, 1, 12, 7, 522);137;(1, 1, 12, 2, 137);הארץ;2;2;ותוצא הארץ דשא עשב מזריע זרע למינהו ועץ עשה פרי אשר זרעו בו למינהו וירא אלהים כי טוב
(135878, -76, 4);6;ו;598;(1, 1, 13, 16, 598);158;(1, 1, 13, 5, 158);יום;2;5;ויהי ערב ויהי בקר יום שלישי
(135878, -76, 4);10;י;674;(1, 1, 14, 70, 674);174;(1, 1, 14, 15, 174);ולימים;5;15;ויאמר אלהים יהי מארת ברקיע השמים להבדיל בין היום ובין הלילה והיו לאתת ולמועדים ולימים ושנים
(135878, -76, 4);5;ה;750;(1, 1, 16, 33, 750);193;(1, 1, 16, 9, 193);הגדל;1;9;ויעש אלהים את שני המארת הגדלים את המאור הגדל לממשלת היום ואת המאור הקטן לממשלת הלילה ואת הכוכבים
