(n,d,k);LetterGematriaNumberValue;Letter;LetterPositionIndex;LetterCoordinatesD5K;WordNumber;WordCoordinatesDWTK;Found in Word in Text;LetterPositionIndex In Word;WordNumberInVerse;Found In Verse
(122220, -67, 4);5;ה;12;(1, 1, 1, 12, 12);3;(1, 1, 1, 3, 3);אלהים;3;3;בראשית ברא אלהים את השמים ואת הארץ
(122220, -67, 4);10;י;79;(1, 1, 2, 51, 79);21;(1, 1, 2, 14, 21);המים;3;14;והארץ היתה תהו ובהו וחשך על פני תהום ורוח אלהים מרחפת על פני המים
(122220, -67, 4);8;ח;146;(1, 1, 4, 43, 146);39;(1, 1, 4, 12, 39);החשך;2;12;וירא אלהים את האור כי טוב ויבדל אלהים בין האור ובין החשך
(122220, -67, 4);10;י;213;(1, 1, 6, 16, 213);56;(1, 1, 6, 4, 56);רקיע;3;4;ויאמר אלהים יהי רקיע בתוך המים ויהי מבדיל בין מים למים
(122220, -67, 4);10;י;280;(1, 1, 7, 39, 280);73;(1, 1, 7, 10, 73);לרקיע;4;10;ויעש אלהים את הרקיע ויבדל בין המים אשר מתחת לרקיע ובין המים אשר מעל לרקיע ויהי כן
(122220, -67, 4);10;י;347;(1, 1, 9, 2, 347);91;(1, 1, 9, 1, 91);ויאמר;2;1;ויאמר אלהים יקוו המים מתחת השמים אל מקום אחד ותראה היבשה ויהי כן
(122220, -67, 4);200;ר;414;(1, 1, 10, 17, 414);107;(1, 1, 10, 4, 107);ארץ;2;4;ויקרא אלהים ליבשה ארץ ולמקוה המים קרא ימים וירא אלהים כי טוב
(122220, -67, 4);80;פ;481;(1, 1, 11, 35, 481);125;(1, 1, 11, 10, 125);פרי;1;10;ויאמר אלהים תדשא הארץ דשא עשב מזריע זרע עץ פרי עשה פרי למינו אשר זרעו בו על הארץ ויהי כן
(122220, -67, 4);70;ע;548;(1, 1, 12, 33, 548);144;(1, 1, 12, 9, 144);עשה;1;9;ותוצא הארץ דשא עשב מזריע זרע למינהו ועץ עשה פרי אשר זרעו בו למינהו וירא אלהים כי טוב
(122220, -67, 4);10;י;615;(1, 1, 14, 11, 615);162;(1, 1, 14, 3, 162);יהי;1;3;ויאמר אלהים יהי מארת ברקיע השמים להבדיל בין היום ובין הלילה והיו לאתת ולמועדים ולימים ושנים
(122220, -67, 4);5;ה;682;(1, 1, 15, 2, 682);176;(1, 1, 15, 1, 176);והיו;2;1;והיו למאורת ברקיע השמים להאיר על הארץ ויהי כן
(122220, -67, 4);200;ר;749;(1, 1, 16, 32, 749);192;(1, 1, 16, 8, 192);המאור;5;8;ויעש אלהים את שני המארת הגדלים את המאור הגדל לממשלת היום ואת המאור הקטן לממשלת הלילה ואת הכוכבים
(122220, -67, 4);40;מ;816;(1, 1, 17, 20, 816);207;(1, 1, 17, 5, 207);השמים;3;5;ויתן אתם אלהים ברקיע השמים להאיר על הארץ
(122220, -67, 4);5;ה;883;(1, 1, 19, 3, 883);223;(1, 1, 19, 1, 223);ויהי;3;1;ויהי ערב ויהי בקר יום רביעי
(122220, -67, 4);10;י;950;(1, 1, 20, 48, 950);241;(1, 1, 20, 13, 241);פני;3;13;ויאמר אלהים ישרצו המים שרץ נפש חיה ועוף יעופף על הארץ על פני רקיע השמים
(122220, -67, 4);40;ם;1017;(1, 1, 21, 58, 1017);257;(1, 1, 21, 14, 257);למינהם;6;14;ויברא אלהים את התנינם הגדלים ואת כל נפש החיה הרמשת אשר שרצו המים למינהם ואת כל עוף כנף למינהו וירא אלהים כי טוב
(122220, -67, 4);2;ב;1084;(1, 1, 22, 36, 1084);276;(1, 1, 22, 10, 276);בימים;1;10;ויברך אתם אלהים לאמר פרו ורבו ומלאו את המים בימים והעוף ירב בארץ
(122220, -67, 4);5;ה;1151;(1, 1, 24, 29, 1151);292;(1, 1, 24, 7, 292);למינה;5;7;ויאמר אלהים תוצא הארץ נפש חיה למינה בהמה ורמש וחיתו ארץ למינה ויהי כן
(122220, -67, 4);20;כ;1218;(1, 1, 25, 40, 1218);310;(1, 1, 25, 11, 310);כל;1;11;ויעש אלהים את חית הארץ למינה ואת הבהמה למינה ואת כל רמש האדמה למינהו וירא אלהים כי טוב
(122220, -67, 4);3;ג;1285;(1, 1, 26, 38, 1285);325;(1, 1, 26, 8, 325);בדגת;3;8;ויאמר אלהים נעשה אדם בצלמנו כדמותנו וירדו בדגת הים ובעוף השמים ובבהמה ובכל הארץ ובכל הרמש הרמש על הארץ
(122220, -67, 4);6;ו;1352;(1, 1, 27, 21, 1352);341;(1, 1, 27, 5, 341);בצלמו;5;5;ויברא אלהים את האדם בצלמו בצלם אלהים ברא אתו זכר ונקבה ברא אתם
