(n,d,k);LetterGematriaNumberValue;Letter;LetterPositionIndex;LetterCoordinatesD5K;WordNumber;WordCoordinatesDWTK;Found in Word in Text;LetterPositionIndex In Word;WordNumberInVerse;Found In Verse
(20315, 86, 4);40;מ;19;(1, 1, 1, 19, 19);5;(1, 1, 1, 5, 5);השמים;3;5;בראשית ברא אלהים את השמים ואת הארץ
(20315, 86, 4);10;י;105;(1, 1, 4, 2, 105);28;(1, 1, 4, 1, 28);וירא;2;1;וירא אלהים את האור כי טוב ויבדל אלהים בין האור ובין החשך
(20315, 86, 4);200;ר;191;(1, 1, 5, 43, 191);50;(1, 1, 5, 11, 50);בקר;3;11;ויקרא אלהים לאור יום ולחשך קרא לילה ויהי ערב ויהי בקר יום אחד
(20315, 86, 4);30;ל;277;(1, 1, 7, 36, 277);73;(1, 1, 7, 10, 73);לרקיע;1;10;ויעש אלהים את הרקיע ויבדל בין המים אשר מתחת לרקיע ובין המים אשר מעל לרקיע ויהי כן
(20315, 86, 4);40;ם;363;(1, 1, 9, 18, 363);94;(1, 1, 9, 4, 94);המים;4;4;ויאמר אלהים יקוו המים מתחת השמים אל מקום אחד ותראה היבשה ויהי כן
(20315, 86, 4);1;א;449;(1, 1, 11, 3, 449);116;(1, 1, 11, 1, 116);ויאמר;3;1;ויאמר אלהים תדשא הארץ דשא עשב מזריע זרע עץ פרי עשה פרי למינו אשר זרעו בו על הארץ ויהי כן
(20315, 86, 4);70;ע;535;(1, 1, 12, 20, 535);140;(1, 1, 12, 5, 140);מזריע;5;5;ותוצא הארץ דשא עשב מזריע זרע למינהו ועץ עשה פרי אשר זרעו בו למינהו וירא אלהים כי טוב
(20315, 86, 4);400;ת;621;(1, 1, 14, 17, 621);163;(1, 1, 14, 4, 163);מארת;4;4;ויאמר אלהים יהי מארת ברקיע השמים להבדיל בין היום ובין הלילה והיו לאתת ולמועדים ולימים ושנים
(20315, 86, 4);30;ל;707;(1, 1, 15, 27, 707);181;(1, 1, 15, 6, 181);על;2;6;והיו למאורת ברקיע השמים להאיר על הארץ ויהי כן
(20315, 86, 4);20;כ;793;(1, 1, 16, 76, 793);202;(1, 1, 16, 18, 202);הכוכבים;4;18;ויעש אלהים את שני המארת הגדלים את המאור הגדל לממשלת היום ואת המאור הקטן לממשלת הלילה ואת הכוכבים
(20315, 86, 4);6;ו;879;(1, 1, 18, 50, 879);222;(1, 1, 18, 12, 222);טוב;2;12;ולמשל ביום ובלילה ולהבדיל בין האור ובין החשך וירא אלהים כי טוב
(20315, 86, 4);1;א;965;(1, 1, 21, 6, 965);245;(1, 1, 21, 2, 245);אלהים;1;2;ויברא אלהים את התנינם הגדלים ואת כל נפש החיה הרמשת אשר שרצו המים למינהם ואת כל עוף כנף למינהו וירא אלהים כי טוב
(20315, 86, 4);2;ב;1051;(1, 1, 22, 3, 1051);267;(1, 1, 22, 1, 267);ויברך;3;1;ויברך אתם אלהים לאמר פרו ורבו ומלאו את המים בימים והעוף ירב בארץ
