(n,d,k);LetterGematriaNumberValue;Letter;LetterPositionIndex;LetterCoordinatesD5K;WordNumber;WordCoordinatesDWTK;Found in Word in Text;LetterPositionIndex In Word;WordNumberInVerse;Found In Verse
(96938, 17, 4);300;ש;4;(1, 1, 1, 4, 4);1;(1, 1, 1, 1, 1);בראשית;4;1;בראשית ברא אלהים את השמים ואת הארץ
(96938, 17, 4);40;ם;21;(1, 1, 1, 21, 21);5;(1, 1, 1, 5, 5);השמים;5;5;בראשית ברא אלהים את השמים ואת הארץ
(96938, 17, 4);400;ת;38;(1, 1, 2, 10, 38);10;(1, 1, 2, 3, 10);תהו;1;3;והארץ היתה תהו ובהו וחשך על פני תהום ורוח אלהים מרחפת על פני המים
(96938, 17, 4);5;ה;55;(1, 1, 2, 27, 55);15;(1, 1, 2, 8, 15);תהום;2;8;והארץ היתה תהו ובהו וחשך על פני תהום ורוח אלהים מרחפת על פני המים
(96938, 17, 4);70;ע;72;(1, 1, 2, 44, 72);19;(1, 1, 2, 12, 19);על;1;12;והארץ היתה תהו ובהו וחשך על פני תהום ורוח אלהים מרחפת על פני המים
(96938, 17, 4);10;י;89;(1, 1, 3, 9, 89);23;(1, 1, 3, 2, 23);אלהים;4;2;ויאמר אלהים יהי אור ויהי אור
(96938, 17, 4);200;ר;106;(1, 1, 4, 3, 106);28;(1, 1, 4, 1, 28);וירא;3;1;וירא אלהים את האור כי טוב ויבדל אלהים בין האור ובין החשך
(96938, 17, 4);2;ב;123;(1, 1, 4, 20, 123);33;(1, 1, 4, 6, 33);טוב;3;6;וירא אלהים את האור כי טוב ויבדל אלהים בין האור ובין החשך
(96938, 17, 4);200;ר;140;(1, 1, 4, 37, 140);37;(1, 1, 4, 10, 37);האור;4;10;וירא אלהים את האור כי טוב ויבדל אלהים בין האור ובין החשך
(96938, 17, 4);10;י;157;(1, 1, 5, 9, 157);41;(1, 1, 5, 2, 41);אלהים;4;2;ויקרא אלהים לאור יום ולחשך קרא לילה ויהי ערב ויהי בקר יום אחד
(96938, 17, 4);30;ל;174;(1, 1, 5, 26, 174);46;(1, 1, 5, 7, 46);לילה;1;7;ויקרא אלהים לאור יום ולחשך קרא לילה ויהי ערב ויהי בקר יום אחד
(96938, 17, 4);200;ר;191;(1, 1, 5, 43, 191);50;(1, 1, 5, 11, 50);בקר;3;11;ויקרא אלהים לאור יום ולחשך קרא לילה ויהי ערב ויהי בקר יום אחד
(96938, 17, 4);10;י;208;(1, 1, 6, 11, 208);55;(1, 1, 6, 3, 55);יהי;1;3;ויאמר אלהים יהי רקיע בתוך המים ויהי מבדיל בין מים למים
(96938, 17, 4);5;ה;225;(1, 1, 6, 28, 225);59;(1, 1, 6, 7, 59);ויהי;3;7;ויאמר אלהים יהי רקיע בתוך המים ויהי מבדיל בין מים למים
