(n,d,k);LetterGematriaNumberValue;Letter;LetterPositionIndex;LetterCoordinatesD5K;WordNumber;WordCoordinatesDWTK;Found in Word in Text;LetterPositionIndex In Word;WordNumberInVerse;Found In Verse
(223799, -28, 4);1;א;23;(1, 1, 1, 23, 23);6;(1, 1, 1, 6, 6);ואת;2;6;בראשית ברא אלהים את השמים ואת הארץ
(223799, -28, 4);80;פ;51;(1, 1, 2, 23, 51);14;(1, 1, 2, 7, 14);פני;1;7;והארץ היתה תהו ובהו וחשך על פני תהום ורוח אלהים מרחפת על פני המים
(223799, -28, 4);10;י;79;(1, 1, 2, 51, 79);21;(1, 1, 2, 14, 21);המים;3;14;והארץ היתה תהו ובהו וחשך על פני תהום ורוח אלהים מרחפת על פני המים
(223799, -28, 4);1;א;107;(1, 1, 4, 4, 107);28;(1, 1, 4, 1, 28);וירא;4;1;וירא אלהים את האור כי טוב ויבדל אלהים בין האור ובין החשך
(223799, -28, 4);10;י;135;(1, 1, 4, 32, 135);36;(1, 1, 4, 9, 36);בין;2;9;וירא אלהים את האור כי טוב ויבדל אלהים בין האור ובין החשך
(223799, -28, 4);10;י;163;(1, 1, 5, 15, 163);43;(1, 1, 5, 4, 43);יום;1;4;ויקרא אלהים לאור יום ולחשך קרא לילה ויהי ערב ויהי בקר יום אחד
(223799, -28, 4);200;ר;191;(1, 1, 5, 43, 191);50;(1, 1, 5, 11, 50);בקר;3;11;ויקרא אלהים לאור יום ולחשך קרא לילה ויהי ערב ויהי בקר יום אחד
(223799, -28, 4);5;ה;219;(1, 1, 6, 22, 219);58;(1, 1, 6, 6, 58);המים;1;6;ויאמר אלהים יהי רקיע בתוך המים ויהי מבדיל בין מים למים
(223799, -28, 4);30;ל;247;(1, 1, 7, 6, 247);65;(1, 1, 7, 2, 65);אלהים;2;2;ויעש אלהים את הרקיע ויבדל בין המים אשר מתחת לרקיע ובין המים אשר מעל לרקיע ויהי כן
(223799, -28, 4);8;ח;275;(1, 1, 7, 34, 275);72;(1, 1, 7, 9, 72);מתחת;3;9;ויעש אלהים את הרקיע ויבדל בין המים אשר מתחת לרקיע ובין המים אשר מעל לרקיע ויהי כן
(223799, -28, 4);5;ה;303;(1, 1, 7, 62, 303);79;(1, 1, 7, 16, 79);ויהי;3;16;ויעש אלהים את הרקיע ויבדל בין המים אשר מתחת לרקיע ובין המים אשר מעל לרקיע ויהי כן
(223799, -28, 4);200;ר;331;(1, 1, 8, 25, 331);86;(1, 1, 8, 6, 86);ערב;2;6;ויקרא אלהים לרקיע שמים ויהי ערב ויהי בקר יום שני
(223799, -28, 4);6;ו;359;(1, 1, 9, 14, 359);93;(1, 1, 9, 3, 93);יקוו;4;3;ויאמר אלהים יקוו המים מתחת השמים אל מקום אחד ותראה היבשה ויהי כן
(223799, -28, 4);5;ה;387;(1, 1, 9, 42, 387);101;(1, 1, 9, 11, 101);היבשה;1;11;ויאמר אלהים יקוו המים מתחת השמים אל מקום אחד ותראה היבשה ויהי כן
