(n,d,k);LetterGematriaNumberValue;Letter;LetterPositionIndex;LetterCoordinatesD5K;WordNumber;WordCoordinatesDWTK;Found in Word in Text;LetterPositionIndex In Word;WordNumberInVerse;Found In Verse
(233941, 38, 4);10;י;13;(1, 1, 1, 13, 13);3;(1, 1, 1, 3, 3);אלהים;4;3;בראשית ברא אלהים את השמים ואת הארץ
(233941, 38, 4);80;פ;51;(1, 1, 2, 23, 51);14;(1, 1, 2, 7, 14);פני;1;7;והארץ היתה תהו ובהו וחשך על פני תהום ורוח אלהים מרחפת על פני המים
(233941, 38, 4);10;י;89;(1, 1, 3, 9, 89);23;(1, 1, 3, 2, 23);אלהים;4;2;ויאמר אלהים יהי אור ויהי אור
(233941, 38, 4);4;ד;127;(1, 1, 4, 24, 127);34;(1, 1, 4, 7, 34);ויבדל;4;7;וירא אלהים את האור כי טוב ויבדל אלהים בין האור ובין החשך
(233941, 38, 4);40;ם;165;(1, 1, 5, 17, 165);43;(1, 1, 5, 4, 43);יום;3;4;ויקרא אלהים לאור יום ולחשך קרא לילה ויהי ערב ויהי בקר יום אחד
(233941, 38, 4);1;א;203;(1, 1, 6, 6, 203);54;(1, 1, 6, 2, 54);אלהים;1;2;ויאמר אלהים יהי רקיע בתוך המים ויהי מבדיל בין מים למים
(233941, 38, 4);40;ם;241;(1, 1, 6, 44, 241);63;(1, 1, 6, 11, 63);למים;4;11;ויאמר אלהים יהי רקיע בתוך המים ויהי מבדיל בין מים למים
(233941, 38, 4);100;ק;279;(1, 1, 7, 38, 279);73;(1, 1, 7, 10, 73);לרקיע;3;10;ויעש אלהים את הרקיע ויבדל בין המים אשר מתחת לרקיע ובין המים אשר מעל לרקיע ויהי כן
(233941, 38, 4);30;ל;317;(1, 1, 8, 11, 317);83;(1, 1, 8, 3, 83);לרקיע;1;3;ויקרא אלהים לרקיע שמים ויהי ערב ויהי בקר יום שני
(233941, 38, 4);40;ם;355;(1, 1, 9, 10, 355);92;(1, 1, 9, 2, 92);אלהים;5;2;ויאמר אלהים יקוו המים מתחת השמים אל מקום אחד ותראה היבשה ויהי כן
(233941, 38, 4);10;י;393;(1, 1, 9, 48, 393);102;(1, 1, 9, 12, 102);ויהי;2;12;ויאמר אלהים יקוו המים מתחת השמים אל מקום אחד ותראה היבשה ויהי כן
(233941, 38, 4);10;י;431;(1, 1, 10, 34, 431);111;(1, 1, 10, 8, 111);ימים;3;8;ויקרא אלהים ליבשה ארץ ולמקוה המים קרא ימים וירא אלהים כי טוב
(233941, 38, 4);300;ש;469;(1, 1, 11, 23, 469);121;(1, 1, 11, 6, 121);עשב;2;6;ויאמר אלהים תדשא הארץ דשא עשב מזריע זרע עץ פרי עשה פרי למינו אשר זרעו בו על הארץ ויהי כן
(233941, 38, 4);1;א;507;(1, 1, 11, 61, 507);133;(1, 1, 11, 18, 133);הארץ;2;18;ויאמר אלהים תדשא הארץ דשא עשב מזריע זרע עץ פרי עשה פרי למינו אשר זרעו בו על הארץ ויהי כן
(233941, 38, 4);6;ו;545;(1, 1, 12, 30, 545);143;(1, 1, 12, 8, 143);ועץ;1;8;ותוצא הארץ דשא עשב מזריע זרע למינהו ועץ עשה פרי אשר זרעו בו למינהו וירא אלהים כי טוב
(233941, 38, 4);6;ו;583;(1, 1, 13, 1, 583);154;(1, 1, 13, 1, 154);ויהי;1;1;ויהי ערב ויהי בקר יום שלישי
(233941, 38, 4);400;ת;621;(1, 1, 14, 17, 621);163;(1, 1, 14, 4, 163);מארת;4;4;ויאמר אלהים יהי מארת ברקיע השמים להבדיל בין היום ובין הלילה והיו לאתת ולמועדים ולימים ושנים
(233941, 38, 4);1;א;659;(1, 1, 14, 55, 659);172;(1, 1, 14, 13, 172);לאתת;2;13;ויאמר אלהים יהי מארת ברקיע השמים להבדיל בין היום ובין הלילה והיו לאתת ולמועדים ולימים ושנים
(233941, 38, 4);300;ש;697;(1, 1, 15, 17, 697);179;(1, 1, 15, 4, 179);השמים;2;4;והיו למאורת ברקיע השמים להאיר על הארץ ויהי כן
(233941, 38, 4);200;ר;735;(1, 1, 16, 18, 735);189;(1, 1, 16, 5, 189);המארת;4;5;ויעש אלהים את שני המארת הגדלים את המאור הגדל לממשלת היום ואת המאור הקטן לממשלת הלילה ואת הכוכבים
(233941, 38, 4);100;ק;773;(1, 1, 16, 56, 773);198;(1, 1, 16, 14, 198);הקטן;2;14;ויעש אלהים את שני המארת הגדלים את המאור הגדל לממשלת היום ואת המאור הקטן לממשלת הלילה ואת הכוכבים
(233941, 38, 4);100;ק;811;(1, 1, 17, 15, 811);206;(1, 1, 17, 4, 206);ברקיע;3;4;ויתן אתם אלהים ברקיע השמים להאיר על הארץ
(233941, 38, 4);4;ד;849;(1, 1, 18, 20, 849);214;(1, 1, 18, 4, 214);ולהבדיל;5;4;ולמשל ביום ובלילה ולהבדיל בין האור ובין החשך וירא אלהים כי טוב
(233941, 38, 4);2;ב;887;(1, 1, 19, 7, 887);224;(1, 1, 19, 2, 224);ערב;3;2;ויהי ערב ויהי בקר יום רביעי
(233941, 38, 4);50;נ;925;(1, 1, 20, 23, 925);234;(1, 1, 20, 6, 234);נפש;1;6;ויאמר אלהים ישרצו המים שרץ נפש חיה ועוף יעופף על הארץ על פני רקיע השמים
(233941, 38, 4);200;ר;963;(1, 1, 21, 4, 963);244;(1, 1, 21, 1, 244);ויברא;4;1;ויברא אלהים את התנינם הגדלים ואת כל נפש החיה הרמשת אשר שרצו המים למינהם ואת כל עוף כנף למינהו וירא אלהים כי טוב
(233941, 38, 4);1;א;1001;(1, 1, 21, 42, 1001);254;(1, 1, 21, 11, 254);אשר;1;11;ויברא אלהים את התנינם הגדלים ואת כל נפש החיה הרמשת אשר שרצו המים למינהם ואת כל עוף כנף למינהו וירא אלהים כי טוב
(233941, 38, 4);1;א;1039;(1, 1, 21, 80, 1039);264;(1, 1, 21, 21, 264);אלהים;1;21;ויברא אלהים את התנינם הגדלים ואת כל נפש החיה הרמשת אשר שרצו המים למינהם ואת כל עוף כנף למינהו וירא אלהים כי טוב
(233941, 38, 4);6;ו;1077;(1, 1, 22, 29, 1077);273;(1, 1, 22, 7, 273);ומלאו;5;7;ויברך אתם אלהים לאמר פרו ורבו ומלאו את המים בימים והעוף ירב בארץ
(233941, 38, 4);10;י;1115;(1, 1, 23, 15, 1115);284;(1, 1, 23, 5, 284);יום;1;5;ויהי ערב ויהי בקר יום חמישי
(233941, 38, 4);5;ה;1153;(1, 1, 24, 31, 1153);293;(1, 1, 24, 8, 293);בהמה;2;8;ויאמר אלהים תוצא הארץ נפש חיה למינה בהמה ורמש וחיתו ארץ למינה ויהי כן
(233941, 38, 4);10;י;1191;(1, 1, 25, 13, 1191);303;(1, 1, 25, 4, 303);חית;2;4;ויעש אלהים את חית הארץ למינה ואת הבהמה למינה ואת כל רמש האדמה למינהו וירא אלהים כי טוב
(233941, 38, 4);40;מ;1229;(1, 1, 25, 51, 1229);313;(1, 1, 25, 14, 313);למינהו;2;14;ויעש אלהים את חית הארץ למינה ואת הבהמה למינה ואת כל רמש האדמה למינהו וירא אלהים כי טוב
(233941, 38, 4);30;ל;1267;(1, 1, 26, 20, 1267);322;(1, 1, 26, 5, 322);בצלמנו;3;5;ויאמר אלהים נעשה אדם בצלמנו כדמותנו וירדו בדגת הים ובעוף השמים ובבהמה ובכל הארץ ובכל הרמש הרמש על הארץ
(233941, 38, 4);5;ה;1305;(1, 1, 26, 58, 1305);329;(1, 1, 26, 12, 329);ובבהמה;6;12;ויאמר אלהים נעשה אדם בצלמנו כדמותנו וירדו בדגת הים ובעוף השמים ובבהמה ובכל הארץ ובכל הרמש הרמש על הארץ
(233941, 38, 4);400;ת;1343;(1, 1, 27, 12, 1343);339;(1, 1, 27, 3, 339);את;2;3;ויברא אלהים את האדם בצלמו בצלם אלהים ברא אתו זכר ונקבה ברא אתם
(233941, 38, 4);40;ם;1381;(1, 1, 27, 50, 1381);349;(1, 1, 27, 13, 349);אתם;3;13;ויברא אלהים את האדם בצלמו בצלם אלהים ברא אתו זכר ונקבה ברא אתם
(233941, 38, 4);6;ו;1419;(1, 1, 28, 38, 1419);358;(1, 1, 28, 9, 358);ומלאו;5;9;ויברך אתם אלהים ויאמר להם אלהים פרו ורבו ומלאו את הארץ וכבשה ורדו בדגת הים ובעוף השמים ובכל חיה הרמשת על הארץ
(233941, 38, 4);10;י;1457;(1, 1, 28, 76, 1457);368;(1, 1, 28, 19, 368);חיה;2;19;ויברך אתם אלהים ויאמר להם אלהים פרו ורבו ומלאו את הארץ וכבשה ורדו בדגת הים ובעוף השמים ובכל חיה הרמשת על הארץ
(233941, 38, 4);300;ש;1495;(1, 1, 29, 26, 1495);379;(1, 1, 29, 8, 379);עשב;2;8;ויאמר אלהים הנה נתתי לכם את כל עשב זרע זרע אשר על פני כל הארץ ואת כל העץ אשר בו פרי עץ זרע זרע לכם יהיה לאכלה
(233941, 38, 4);70;ע;1533;(1, 1, 29, 64, 1533);393;(1, 1, 29, 22, 393);עץ;1;22;ויאמר אלהים הנה נתתי לכם את כל עשב זרע זרע אשר על פני כל הארץ ואת כל העץ אשר בו פרי עץ זרע זרע לכם יהיה לאכלה
(233941, 38, 4);5;ה;1571;(1, 1, 30, 19, 1571);404;(1, 1, 30, 6, 404);השמים;1;6;ולכל חית הארץ ולכל עוף השמים ולכל רומש על הארץ אשר בו נפש חיה את כל ירק עשב לאכלה ויהי כן
(233941, 38, 4);300;ש;1609;(1, 1, 30, 57, 1609);416;(1, 1, 30, 18, 416);עשב;2;18;ולכל חית הארץ ולכל עוף השמים ולכל רומש על הארץ אשר בו נפש חיה את כל ירק עשב לאכלה ויהי כן
(233941, 38, 4);2;ב;1647;(1, 1, 31, 26, 1647);427;(1, 1, 31, 8, 427);טוב;3;8;וירא אלהים את כל אשר עשה והנה טוב מאד ויהי ערב ויהי בקר יום הששי
(233941, 38, 4);200;ר;1685;(1, 2, 1, 14, 1685);437;(1, 2, 1, 3, 437);והארץ;4;3;ויכלו השמים והארץ וכל צבאם
(233941, 38, 4);300;ש;1723;(1, 2, 2, 30, 1723);446;(1, 2, 2, 7, 446);עשה;2;7;ויכל אלהים ביום השביעי מלאכתו אשר עשה וישבת ביום השביעי מכל מלאכתו אשר עשה
