(n,d,k);LetterGematriaNumberValue;Letter;LetterPositionIndex;LetterCoordinatesD5K;WordNumber;WordCoordinatesDWTK;Found in Word in Text;LetterPositionIndex In Word;WordNumberInVerse;Found In Verse
(238095, -53, 4);40;מ;19;(1, 1, 1, 19, 19);5;(1, 1, 1, 5, 5);השמים;3;5;בראשית ברא אלהים את השמים ואת הארץ
(238095, -53, 4);70;ע;72;(1, 1, 2, 44, 72);19;(1, 1, 2, 12, 19);על;1;12;והארץ היתה תהו ובהו וחשך על פני תהום ורוח אלהים מרחפת על פני המים
(238095, -53, 4);10;י;125;(1, 1, 4, 22, 125);34;(1, 1, 4, 7, 34);ויבדל;2;7;וירא אלהים את האור כי טוב ויבדל אלהים בין האור ובין החשך
(238095, -53, 4);6;ו;178;(1, 1, 5, 30, 178);47;(1, 1, 5, 8, 47);ויהי;1;8;ויקרא אלהים לאור יום ולחשך קרא לילה ויהי ערב ויהי בקר יום אחד
(238095, -53, 4);30;ל;231;(1, 1, 6, 34, 231);60;(1, 1, 6, 8, 60);מבדיל;5;8;ויאמר אלהים יהי רקיע בתוך המים ויהי מבדיל בין מים למים
(238095, -53, 4);10;י;284;(1, 1, 7, 43, 284);74;(1, 1, 7, 11, 74);ובין;3;11;ויעש אלהים את הרקיע ויבדל בין המים אשר מתחת לרקיע ובין המים אשר מעל לרקיע ויהי כן
(238095, -53, 4);2;ב;337;(1, 1, 8, 31, 337);88;(1, 1, 8, 8, 88);בקר;1;8;ויקרא אלהים לרקיע שמים ויהי ערב ויהי בקר יום שני
(238095, -53, 4);300;ש;390;(1, 1, 9, 45, 390);101;(1, 1, 9, 11, 101);היבשה;4;11;ויאמר אלהים יקוו המים מתחת השמים אל מקום אחד ותראה היבשה ויהי כן
(238095, -53, 4);10;י;443;(1, 1, 10, 46, 443);114;(1, 1, 10, 11, 114);כי;2;11;ויקרא אלהים ליבשה ארץ ולמקוה המים קרא ימים וירא אלהים כי טוב
(238095, -53, 4);300;ש;496;(1, 1, 11, 50, 496);129;(1, 1, 11, 14, 129);אשר;2;14;ויאמר אלהים תדשא הארץ דשא עשב מזריע זרע עץ פרי עשה פרי למינו אשר זרעו בו על הארץ ויהי כן
(238095, -53, 4);300;ש;549;(1, 1, 12, 34, 549);144;(1, 1, 12, 9, 144);עשה;2;9;ותוצא הארץ דשא עשב מזריע זרע למינהו ועץ עשה פרי אשר זרעו בו למינהו וירא אלהים כי טוב
(238095, -53, 4);10;י;602;(1, 1, 13, 20, 602);159;(1, 1, 13, 6, 159);שלישי;3;6;ויהי ערב ויהי בקר יום שלישי
(238095, -53, 4);5;ה;655;(1, 1, 14, 51, 655);171;(1, 1, 14, 12, 171);והיו;2;12;ויאמר אלהים יהי מארת ברקיע השמים להבדיל בין היום ובין הלילה והיו לאתת ולמועדים ולימים ושנים
(238095, -53, 4);5;ה;708;(1, 1, 15, 28, 708);182;(1, 1, 15, 7, 182);הארץ;1;7;והיו למאורת ברקיע השמים להאיר על הארץ ויהי כן
(238095, -53, 4);10;י;761;(1, 1, 16, 44, 761);195;(1, 1, 16, 11, 195);היום;2;11;ויעש אלהים את שני המארת הגדלים את המאור הגדל לממשלת היום ואת המאור הקטן לממשלת הלילה ואת הכוכבים
(238095, -53, 4);5;ה;814;(1, 1, 17, 18, 814);207;(1, 1, 17, 5, 207);השמים;1;5;ויתן אתם אלהים ברקיע השמים להאיר על הארץ
(238095, -53, 4);6;ו;867;(1, 1, 18, 38, 867);219;(1, 1, 18, 9, 219);וירא;1;9;ולמשל ביום ובלילה ולהבדיל בין האור ובין החשך וירא אלהים כי טוב
(238095, -53, 4);10;י;920;(1, 1, 20, 18, 920);232;(1, 1, 20, 4, 232);המים;3;4;ויאמר אלהים ישרצו המים שרץ נפש חיה ועוף יעופף על הארץ על פני רקיע השמים
(238095, -53, 4);400;ת;973;(1, 1, 21, 14, 973);247;(1, 1, 21, 4, 247);התנינם;2;4;ויברא אלהים את התנינם הגדלים ואת כל נפש החיה הרמשת אשר שרצו המים למינהם ואת כל עוף כנף למינהו וירא אלהים כי טוב
(238095, -53, 4);20;כ;1026;(1, 1, 21, 67, 1026);261;(1, 1, 21, 18, 261);כנף;1;18;ויברא אלהים את התנינם הגדלים ואת כל נפש החיה הרמשת אשר שרצו המים למינהם ואת כל עוף כנף למינהו וירא אלהים כי טוב
(238095, -53, 4);400;ת;1079;(1, 1, 22, 31, 1079);274;(1, 1, 22, 8, 274);את;2;8;ויברך אתם אלהים לאמר פרו ורבו ומלאו את המים בימים והעוף ירב בארץ
(238095, -53, 4);40;ם;1132;(1, 1, 24, 10, 1132);287;(1, 1, 24, 2, 287);אלהים;5;2;ויאמר אלהים תוצא הארץ נפש חיה למינה בהמה ורמש וחיתו ארץ למינה ויהי כן
(238095, -53, 4);5;ה;1185;(1, 1, 25, 7, 1185);301;(1, 1, 25, 2, 301);אלהים;3;2;ויעש אלהים את חית הארץ למינה ואת הבהמה למינה ואת כל רמש האדמה למינהו וירא אלהים כי טוב
(238095, -53, 4);1;א;1238;(1, 1, 25, 60, 1238);315;(1, 1, 25, 16, 315);אלהים;1;16;ויעש אלהים את חית הארץ למינה ואת הבהמה למינה ואת כל רמש האדמה למינהו וירא אלהים כי טוב
(238095, -53, 4);2;ב;1291;(1, 1, 26, 44, 1291);327;(1, 1, 26, 10, 327);ובעוף;2;10;ויאמר אלהים נעשה אדם בצלמנו כדמותנו וירדו בדגת הים ובעוף השמים ובבהמה ובכל הארץ ובכל הרמש הרמש על הארץ
(238095, -53, 4);5;ה;1344;(1, 1, 27, 13, 1344);340;(1, 1, 27, 4, 340);האדם;1;4;ויברא אלהים את האדם בצלמו בצלם אלהים ברא אתו זכר ונקבה ברא אתם
(238095, -53, 4);1;א;1397;(1, 1, 28, 16, 1397);353;(1, 1, 28, 4, 353);ויאמר;3;4;ויברך אתם אלהים ויאמר להם אלהים פרו ורבו ומלאו את הארץ וכבשה ורדו בדגת הים ובעוף השמים ובכל חיה הרמשת על הארץ
(238095, -53, 4);10;י;1450;(1, 1, 28, 69, 1450);366;(1, 1, 28, 17, 366);השמים;4;17;ויברך אתם אלהים ויאמר להם אלהים פרו ורבו ומלאו את הארץ וכבשה ורדו בדגת הים ובעוף השמים ובכל חיה הרמשת על הארץ
(238095, -53, 4);1;א;1503;(1, 1, 29, 34, 1503);382;(1, 1, 29, 11, 382);אשר;1;11;ויאמר אלהים הנה נתתי לכם את כל עשב זרע זרע אשר על פני כל הארץ ואת כל העץ אשר בו פרי עץ זרע זרע לכם יהיה לאכלה
(238095, -53, 4);30;ל;1556;(1, 1, 30, 4, 1556);399;(1, 1, 30, 1, 399);ולכל;4;1;ולכל חית הארץ ולכל עוף השמים ולכל רומש על הארץ אשר בו נפש חיה את כל ירק עשב לאכלה ויהי כן
(238095, -53, 4);300;ש;1609;(1, 1, 30, 57, 1609);416;(1, 1, 30, 18, 416);עשב;2;18;ולכל חית הארץ ולכל עוף השמים ולכל רומש על הארץ אשר בו נפש חיה את כל ירק עשב לאכלה ויהי כן
(238095, -53, 4);2;ב;1662;(1, 1, 31, 41, 1662);432;(1, 1, 31, 13, 432);בקר;1;13;וירא אלהים את כל אשר עשה והנה טוב מאד ויהי ערב ויהי בקר יום הששי
(238095, -53, 4);1;א;1715;(1, 2, 2, 22, 1715);444;(1, 2, 2, 5, 444);מלאכתו;3;5;ויכל אלהים ביום השביעי מלאכתו אשר עשה וישבת ביום השביעי מכל מלאכתו אשר עשה
(238095, -53, 4);6;ו;1768;(1, 2, 3, 14, 1768);457;(1, 2, 3, 4, 457);יום;2;4;ויברך אלהים את יום השביעי ויקדש אתו כי בו שבת מכל מלאכתו אשר ברא אלהים לעשות
(238095, -53, 4);30;ל;1821;(1, 2, 4, 6, 1821);471;(1, 2, 4, 2, 471);תולדות;3;2;אלה תולדות השמים והארץ בהבראם ביום עשות יהוה אלהים ארץ ושמים
(238095, -53, 4);4;ד;1874;(1, 2, 5, 9, 1874);483;(1, 2, 5, 3, 483);השדה;3;3;וכל שיח השדה טרם יהיה בארץ וכל עשב השדה טרם יצמח כי לא המטיר יהוה אלהים על הארץ ואדם אין לעבד את האדמה
(238095, -53, 4);90;ץ;1927;(1, 2, 5, 62, 1927);498;(1, 2, 5, 18, 498);הארץ;4;18;וכל שיח השדה טרם יהיה בארץ וכל עשב השדה טרם יצמח כי לא המטיר יהוה אלהים על הארץ ואדם אין לעבד את האדמה
(238095, -53, 4);200;ר;1980;(1, 2, 7, 5, 1980);513;(1, 2, 7, 1, 513);וייצר;5;1;וייצר יהוה אלהים את האדם עפר מן האדמה ויפח באפיו נשמת חיים ויהי האדם לנפש חיה
(238095, -53, 4);80;פ;2033;(1, 2, 7, 58, 2033);527;(1, 2, 7, 15, 527);לנפש;3;15;וייצר יהוה אלהים את האדם עפר מן האדמה ויפח באפיו נשמת חיים ויהי האדם לנפש חיה
(238095, -53, 4);6;ו;2086;(1, 2, 9, 8, 2086);542;(1, 2, 9, 2, 542);יהוה;3;2;ויצמח יהוה אלהים מן האדמה כל עץ נחמד למראה וטוב למאכל ועץ החיים בתוך הגן ועץ הדעת טוב ורע
(238095, -53, 4);90;ץ;2139;(1, 2, 9, 61, 2139);556;(1, 2, 9, 16, 556);ועץ;3;16;ויצמח יהוה אלהים מן האדמה כל עץ נחמד למראה וטוב למאכל ועץ החיים בתוך הגן ועץ הדעת טוב ורע
