(n,d,k);LetterGematriaNumberValue;Letter;LetterPositionIndex;LetterCoordinatesD5K;WordNumber;WordCoordinatesDWTK;Found in Word in Text;LetterPositionIndex In Word;WordNumberInVerse;Found In Verse
(52598, 52, 4);1;א;26;(1, 1, 1, 26, 26);7;(1, 1, 1, 7, 7);הארץ;2;7;בראשית ברא אלהים את השמים ואת הארץ
(52598, 52, 4);40;מ;78;(1, 1, 2, 50, 78);21;(1, 1, 2, 14, 21);המים;2;14;והארץ היתה תהו ובהו וחשך על פני תהום ורוח אלהים מרחפת על פני המים
(52598, 52, 4);30;ל;130;(1, 1, 4, 27, 130);35;(1, 1, 4, 8, 35);אלהים;2;8;וירא אלהים את האור כי טוב ויבדל אלהים בין האור ובין החשך
(52598, 52, 4);70;ע;182;(1, 1, 5, 34, 182);48;(1, 1, 5, 9, 48);ערב;1;9;ויקרא אלהים לאור יום ולחשך קרא לילה ויהי ערב ויהי בקר יום אחד
(52598, 52, 4);50;ן;234;(1, 1, 6, 37, 234);61;(1, 1, 6, 9, 61);בין;3;9;ויאמר אלהים יהי רקיע בתוך המים ויהי מבדיל בין מים למים
(52598, 52, 4);5;ה;286;(1, 1, 7, 45, 286);75;(1, 1, 7, 12, 75);המים;1;12;ויעש אלהים את הרקיע ויבדל בין המים אשר מתחת לרקיע ובין המים אשר מעל לרקיע ויהי כן
(52598, 52, 4);100;ק;338;(1, 1, 8, 32, 338);88;(1, 1, 8, 8, 88);בקר;2;8;ויקרא אלהים לרקיע שמים ויהי ערב ויהי בקר יום שני
(52598, 52, 4);300;ש;390;(1, 1, 9, 45, 390);101;(1, 1, 9, 11, 101);היבשה;4;11;ויאמר אלהים יקוו המים מתחת השמים אל מקום אחד ותראה היבשה ויהי כן
(52598, 52, 4);20;כ;442;(1, 1, 10, 45, 442);114;(1, 1, 10, 11, 114);כי;1;11;ויקרא אלהים ליבשה ארץ ולמקוה המים קרא ימים וירא אלהים כי טוב
(52598, 52, 4);6;ו;494;(1, 1, 11, 48, 494);128;(1, 1, 11, 13, 128);למינו;5;13;ויאמר אלהים תדשא הארץ דשא עשב מזריע זרע עץ פרי עשה פרי למינו אשר זרעו בו על הארץ ויהי כן
