(n,d,k);LetterGematriaNumberValue;Letter;LetterPositionIndex;LetterCoordinatesD5K;WordNumber;WordCoordinatesDWTK;Found in Word in Text;LetterPositionIndex In Word;WordNumberInVerse;Found In Verse
(277250, 72, 4);30;ל;50;(1, 1, 2, 22, 50);13;(1, 1, 2, 6, 13);על;2;6;והארץ היתה תהו ובהו וחשך על פני תהום ורוח אלהים מרחפת על פני המים
(277250, 72, 4);6;ו;122;(1, 1, 4, 19, 122);33;(1, 1, 4, 6, 33);טוב;2;6;וירא אלהים את האור כי טוב ויבדל אלהים בין האור ובין החשך
(277250, 72, 4);40;ם;194;(1, 1, 5, 46, 194);51;(1, 1, 5, 12, 51);יום;3;12;ויקרא אלהים לאור יום ולחשך קרא לילה ויהי ערב ויהי בקר יום אחד
(277250, 72, 4);5;ה;266;(1, 1, 7, 25, 266);70;(1, 1, 7, 7, 70);המים;1;7;ויעש אלהים את הרקיע ויבדל בין המים אשר מתחת לרקיע ובין המים אשר מעל לרקיע ויהי כן
(277250, 72, 4);100;ק;338;(1, 1, 8, 32, 338);88;(1, 1, 8, 8, 88);בקר;2;8;ויקרא אלהים לרקיע שמים ויהי ערב ויהי בקר יום שני
(277250, 72, 4);2;ב;410;(1, 1, 10, 13, 410);106;(1, 1, 10, 3, 106);ליבשה;3;3;ויקרא אלהים ליבשה ארץ ולמקוה המים קרא ימים וירא אלהים כי טוב
(277250, 72, 4);200;ר;482;(1, 1, 11, 36, 482);125;(1, 1, 11, 10, 125);פרי;2;10;ויאמר אלהים תדשא הארץ דשא עשב מזריע זרע עץ פרי עשה פרי למינו אשר זרעו בו על הארץ ויהי כן
(277250, 72, 4);1;א;554;(1, 1, 12, 39, 554);146;(1, 1, 12, 11, 146);אשר;1;11;ותוצא הארץ דשא עשב מזריע זרע למינהו ועץ עשה פרי אשר זרעו בו למינהו וירא אלהים כי טוב
(277250, 72, 4);70;ע;626;(1, 1, 14, 22, 626);164;(1, 1, 14, 5, 164);ברקיע;5;5;ויאמר אלהים יהי מארת ברקיע השמים להבדיל בין היום ובין הלילה והיו לאתת ולמועדים ולימים ושנים
(277250, 72, 4);40;מ;698;(1, 1, 15, 18, 698);179;(1, 1, 15, 4, 179);השמים;3;4;והיו למאורת ברקיע השמים להאיר על הארץ ויהי כן
(277250, 72, 4);6;ו;770;(1, 1, 16, 53, 770);197;(1, 1, 16, 13, 197);המאור;4;13;ויעש אלהים את שני המארת הגדלים את המאור הגדל לממשלת היום ואת המאור הקטן לממשלת הלילה ואת הכוכבים
(277250, 72, 4);10;י;842;(1, 1, 18, 13, 842);213;(1, 1, 18, 3, 213);ובלילה;4;3;ולמשל ביום ובלילה ולהבדיל בין האור ובין החשך וירא אלהים כי טוב
(277250, 72, 4);300;ש;914;(1, 1, 20, 12, 914);231;(1, 1, 20, 3, 231);ישרצו;2;3;ויאמר אלהים ישרצו המים שרץ נפש חיה ועוף יעופף על הארץ על פני רקיע השמים
(277250, 72, 4);400;ת;986;(1, 1, 21, 27, 986);249;(1, 1, 21, 6, 249);ואת;3;6;ויברא אלהים את התנינם הגדלים ואת כל נפש החיה הרמשת אשר שרצו המים למינהם ואת כל עוף כנף למינהו וירא אלהים כי טוב
(277250, 72, 4);30;ל;1058;(1, 1, 22, 10, 1058);269;(1, 1, 22, 3, 269);אלהים;2;3;ויברך אתם אלהים לאמר פרו ורבו ומלאו את המים בימים והעוף ירב בארץ
(277250, 72, 4);5;ה;1130;(1, 1, 24, 8, 1130);287;(1, 1, 24, 2, 287);אלהים;3;2;ויאמר אלהים תוצא הארץ נפש חיה למינה בהמה ורמש וחיתו ארץ למינה ויהי כן
(277250, 72, 4);6;ו;1202;(1, 1, 25, 24, 1202);306;(1, 1, 25, 7, 306);ואת;1;7;ויעש אלהים את חית הארץ למינה ואת הבהמה למינה ואת כל רמש האדמה למינהו וירא אלהים כי טוב
(277250, 72, 4);6;ו;1274;(1, 1, 26, 27, 1274);323;(1, 1, 26, 6, 323);כדמותנו;4;6;ויאמר אלהים נעשה אדם בצלמנו כדמותנו וירדו בדגת הים ובעוף השמים ובבהמה ובכל הארץ ובכל הרמש הרמש על הארץ
(277250, 72, 4);4;ד;1346;(1, 1, 27, 15, 1346);340;(1, 1, 27, 4, 340);האדם;3;4;ויברא אלהים את האדם בצלמו בצלם אלהים ברא אתו זכר ונקבה ברא אתם
(277250, 72, 4);1;א;1418;(1, 1, 28, 37, 1418);358;(1, 1, 28, 9, 358);ומלאו;4;9;ויברך אתם אלהים ויאמר להם אלהים פרו ורבו ומלאו את הארץ וכבשה ורדו בדגת הים ובעוף השמים ובכל חיה הרמשת על הארץ
(277250, 72, 4);1;א;1490;(1, 1, 29, 21, 1490);377;(1, 1, 29, 6, 377);את;1;6;ויאמר אלהים הנה נתתי לכם את כל עשב זרע זרע אשר על פני כל הארץ ואת כל העץ אשר בו פרי עץ זרע זרע לכם יהיה לאכלה
(277250, 72, 4);200;ר;1562;(1, 1, 30, 10, 1562);401;(1, 1, 30, 3, 401);הארץ;3;3;ולכל חית הארץ ולכל עוף השמים ולכל רומש על הארץ אשר בו נפש חיה את כל ירק עשב לאכלה ויהי כן
(277250, 72, 4);30;ל;1634;(1, 1, 31, 13, 1634);423;(1, 1, 31, 4, 423);כל;2;4;וירא אלהים את כל אשר עשה והנה טוב מאד ויהי ערב ויהי בקר יום הששי
(277250, 72, 4);40;ם;1706;(1, 2, 2, 13, 1706);442;(1, 2, 2, 3, 442);ביום;4;3;ויכל אלהים ביום השביעי מלאכתו אשר עשה וישבת ביום השביעי מכל מלאכתו אשר עשה
(277250, 72, 4);100;ק;1778;(1, 2, 3, 24, 1778);459;(1, 2, 3, 6, 459);ויקדש;3;6;ויברך אלהים את יום השביעי ויקדש אתו כי בו שבת מכל מלאכתו אשר ברא אלהים לעשות
(277250, 72, 4);5;ה;1850;(1, 2, 4, 35, 1850);477;(1, 2, 4, 8, 477);יהוה;2;8;אלה תולדות השמים והארץ בהבראם ביום עשות יהוה אלהים ארץ ושמים
(277250, 72, 4);70;ע;1922;(1, 2, 5, 57, 1922);497;(1, 2, 5, 17, 497);על;1;17;וכל שיח השדה טרם יהיה בארץ וכל עשב השדה טרם יצמח כי לא המטיר יהוה אלהים על הארץ ואדם אין לעבד את האדמה
(277250, 72, 4);4;ד;1994;(1, 2, 7, 19, 1994);517;(1, 2, 7, 5, 517);האדם;3;5;וייצר יהוה אלהים את האדם עפר מן האדמה ויפח באפיו נשמת חיים ויהי האדם לנפש חיה
(277250, 72, 4);40;ם;2066;(1, 2, 8, 29, 2066);536;(1, 2, 8, 8, 536);שם;2;8;ויטע יהוה אלהים גן בעדן מקדם וישם שם את האדם אשר יצר
(277250, 72, 4);70;ע;2138;(1, 2, 9, 60, 2138);556;(1, 2, 9, 16, 556);ועץ;2;16;ויצמח יהוה אלהים מן האדמה כל עץ נחמד למראה וטוב למאכל ועץ החיים בתוך הגן ועץ הדעת טוב ורע
(277250, 72, 4);60;ס;2210;(1, 2, 11, 16, 2210);575;(1, 2, 11, 5, 575);הסבב;2;5;שם האחד פישון הוא הסבב את כל ארץ החוילה אשר שם הזהב
(277250, 72, 4);6;ו;2282;(1, 2, 13, 18, 2282);595;(1, 2, 13, 5, 595);הוא;2;5;ושם הנהר השני גיחון הוא הסובב את כל ארץ כוש
(277250, 72, 4);6;ו;2354;(1, 2, 15, 7, 2354);614;(1, 2, 15, 2, 614);יהוה;3;2;ויקח יהוה אלהים את האדם וינחהו בגן עדן לעבדה ולשמרה
(277250, 72, 4);20;כ;2426;(1, 2, 16, 37, 2426);633;(1, 2, 16, 11, 633);תאכל;3;11;ויצו יהוה אלהים על האדם לאמר מכל עץ הגן אכל תאכל
(277250, 72, 4);4;ד;2498;(1, 2, 18, 26, 2498);653;(1, 2, 18, 7, 653);האדם;3;7;ויאמר יהוה אלהים לא טוב היות האדם לבדו אעשה לו עזר כנגדו
(277250, 72, 4);30;ל;2570;(1, 2, 19, 53, 2570);674;(1, 2, 19, 16, 674);לראות;1;16;ויצר יהוה אלהים מן האדמה כל חית השדה ואת כל עוף השמים ויבא אל האדם לראות מה יקרא לו וכל אשר יקרא לו האדם נפש חיה הוא שמו
(277250, 72, 4);6;ו;2642;(1, 2, 20, 32, 2642);694;(1, 2, 20, 8, 694);ולכל;1;8;ויקרא האדם שמות לכל הבהמה ולעוף השמים ולכל חית השדה ולאדם לא מצא עזר כנגדו
(277250, 72, 4);6;ו;2714;(1, 2, 21, 44, 2714);712;(1, 2, 21, 11, 712);ויסגר;1;11;ויפל יהוה אלהים תרדמה על האדם ויישן ויקח אחת מצלעתיו ויסגר בשר תחתנה
(277250, 72, 4);80;פ;2786;(1, 2, 23, 14, 2786);731;(1, 2, 23, 4, 731);הפעם;2;4;ויאמר האדם זאת הפעם עצם מעצמי ובשר מבשרי לזאת יקרא אשה כי מאיש לקחה זאת
(277250, 72, 4);1;א;2858;(1, 2, 24, 29, 2858);752;(1, 2, 24, 10, 752);באשתו;2;10;על כן יעזב איש את אביו ואת אמו ודבק באשתו והיו לבשר אחד
(277250, 72, 4);300;ש;2930;(1, 3, 1, 24, 2930);769;(1, 3, 1, 7, 769);אשר;2;7;והנחש היה ערום מכל חית השדה אשר עשה יהוה אלהים ויאמר אל האשה אף כי אמר אלהים לא תאכלו מכל עץ הגן
(277250, 72, 4);90;ץ;3002;(1, 3, 2, 21, 3002);790;(1, 3, 2, 6, 790);עץ;2;6;ותאמר האשה אל הנחש מפרי עץ הגן נאכל
(277250, 72, 4);5;ה;3074;(1, 3, 4, 12, 3074);811;(1, 3, 4, 4, 811);האשה;1;4;ויאמר הנחש אל האשה לא מות תמתון
(277250, 72, 4);70;ע;3146;(1, 3, 5, 59, 3146);828;(1, 3, 5, 14, 828);ורע;3;14;כי ידע אלהים כי ביום אכלכם ממנו ונפקחו עיניכם והייתם כאלהים ידעי טוב ורע
(277250, 72, 4);30;ל;3218;(1, 3, 6, 72, 3218);847;(1, 3, 6, 19, 847);לאישה;1;19;ותרא האשה כי טוב העץ למאכל וכי תאוה הוא לעינים ונחמד העץ להשכיל ותקח מפריו ותאכל ותתן גם לאישה עמה ויאכל
(277250, 72, 4);70;ע;3290;(1, 3, 8, 5, 3290);863;(1, 3, 8, 1, 863);וישמעו;5;1;וישמעו את קול יהוה אלהים מתהלך בגן לרוח היום ויתחבא האדם ואשתו מפני יהוה אלהים בתוך עץ הגן
(277250, 72, 4);200;ר;3362;(1, 3, 9, 4, 3362);881;(1, 3, 9, 1, 881);ויקרא;4;1;ויקרא יהוה אלהים אל האדם ויאמר לו איכה
(277250, 72, 4);10;י;3434;(1, 3, 11, 7, 3434);900;(1, 3, 11, 2, 900);מי;2;2;ויאמר מי הגיד לך כי עירם אתה המן העץ אשר צויתיך לבלתי אכל ממנו אכלת
(277250, 72, 4);6;ו;3506;(1, 3, 12, 26, 3506);920;(1, 3, 12, 7, 920);הוא;2;7;ויאמר האדם האשה אשר נתתה עמדי הוא נתנה לי מן העץ ואכל
(277250, 72, 4);10;י;3578;(1, 3, 14, 6, 3578);939;(1, 3, 14, 2, 939);יהוה;1;2;ויאמר יהוה אלהים אל הנחש כי עשית זאת ארור אתה מכל הבהמה ומכל חית השדה על גחנך תלך ועפר תאכל כל ימי חייך
(277250, 72, 4);8;ח;3650;(1, 3, 14, 78, 3650);960;(1, 3, 14, 23, 960);חייך;1;23;ויאמר יהוה אלהים אל הנחש כי עשית זאת ארור אתה מכל הבהמה ומכל חית השדה על גחנך תלך ועפר תאכל כל ימי חייך
(277250, 72, 4);40;מ;3722;(1, 3, 16, 8, 3722);978;(1, 3, 16, 3, 978);אמר;2;3;אל האשה אמר הרבה ארבה עצבונך והרנך בעצב תלדי בנים ואל אישך תשוקתך והוא ימשל בך
(277250, 72, 4);6;ו;3794;(1, 3, 17, 17, 3794);996;(1, 3, 17, 5, 996);לקול;3;5;ולאדם אמר כי שמעת לקול אשתך ותאכל מן העץ אשר צויתיך לאמר לא תאכל ממנו ארורה האדמה בעבורך בעצבון תאכלנה כל ימי חייך
(277250, 72, 4);8;ח;3866;(1, 3, 17, 89, 3866);1014;(1, 3, 17, 23, 1014);חייך;1;23;ולאדם אמר כי שמעת לקול אשתך ותאכל מן העץ אשר צויתיך לאמר לא תאכל ממנו ארורה האדמה בעבורך בעצבון תאכלנה כל ימי חייך
(277250, 72, 4);20;כ;3938;(1, 3, 19, 39, 3938);1034;(1, 3, 19, 12, 1034);כי;1;12;בזעת אפיך תאכל לחם עד שובך אל האדמה כי ממנה לקחת כי עפר אתה ואל עפר תשוב
(277250, 72, 4);400;ת;4010;(1, 3, 21, 22, 4010);1055;(1, 3, 21, 5, 1055);ולאשתו;5;5;ויעש יהוה אלהים לאדם ולאשתו כתנות עור וילבשם
(277250, 72, 4);100;ק;4082;(1, 3, 22, 57, 4082);1074;(1, 3, 22, 16, 1074);ולקח;3;16;ויאמר יהוה אלהים הן האדם היה כאחד ממנו לדעת טוב ורע ועתה פן ישלח ידו ולקח גם מעץ החיים ואכל וחי לעלם
(277250, 72, 4);5;ה;4154;(1, 3, 24, 8, 4154);1094;(1, 3, 24, 3, 1094);האדם;1;3;ויגרש את האדם וישכן מקדם לגן עדן את הכרבים ואת להט החרב המתהפכת לשמר את דרך עץ החיים
(277250, 72, 4);5;ה;4226;(1, 4, 1, 13, 4226);1113;(1, 4, 1, 4, 1113);חוה;3;4;והאדם ידע את חוה אשתו ותהר ותלד את קין ותאמר קניתי איש את יהוה
(277250, 72, 4);50;ן;4298;(1, 4, 2, 36, 4298);1134;(1, 4, 2, 11, 1134);וקין;4;11;ותסף ללדת את אחיו את הבל ויהי הבל רעה צאן וקין היה עבד אדמה
(277250, 72, 4);8;ח;4370;(1, 4, 4, 26, 4370);1153;(1, 4, 4, 7, 1153);ומחלבהן;3;7;והבל הביא גם הוא מבכרות צאנו ומחלבהן וישע יהוה אל הבל ואל מנחתו
(277250, 72, 4);6;ו;4442;(1, 4, 6, 8, 4442);1172;(1, 4, 6, 2, 1172);יהוה;3;2;ויאמר יהוה אל קין למה חרה לך ולמה נפלו פניך
(277250, 72, 4);6;ו;4514;(1, 4, 7, 46, 4514);1192;(1, 4, 7, 12, 1192);תשוקתו;6;12;הלוא אם תיטיב שאת ואם לא תיטיב לפתח חטאת רבץ ואליך תשוקתו ואתה תמשל בו
(277250, 72, 4);6;ו;4586;(1, 4, 9, 8, 4586);1211;(1, 4, 9, 2, 1211);יהוה;3;2;ויאמר יהוה אל קין אי הבל אחיך ויאמר לא ידעתי השמר אחי אנכי
(277250, 72, 4);4;ד;4658;(1, 4, 10, 34, 4658);1232;(1, 4, 10, 10, 1232);האדמה;3;10;ויאמר מה עשית קול דמי אחיך צעקים אלי מן האדמה
(277250, 72, 4);5;ה;4730;(1, 4, 12, 23, 4730);1254;(1, 4, 12, 8, 1254);כחה;3;8;כי תעבד את האדמה לא תסף תת כחה לך נע ונד תהיה בארץ
(277250, 72, 4);20;ך;4802;(1, 4, 14, 30, 4802);1274;(1, 4, 14, 8, 1274);ומפניך;6;8;הן גרשת אתי היום מעל פני האדמה ומפניך אסתר והייתי נע ונד בארץ והיה כל מצאי יהרגני
(277250, 72, 4);5;ה;4874;(1, 4, 15, 37, 4874);1294;(1, 4, 15, 11, 1294);יהוה;2;11;ויאמר לו יהוה לכן כל הרג קין שבעתים יקם וישם יהוה לקין אות לבלתי הכות אתו כל מצאו
(277250, 72, 4);300;ש;4946;(1, 4, 17, 11, 4946);1314;(1, 4, 17, 4, 1314);אשתו;2;4;וידע קין את אשתו ותהר ותלד את חנוך ויהי בנה עיר ויקרא שם העיר כשם בנו חנוך
