(n,d,k);LetterGematriaNumberValue;Letter;LetterPositionIndex;LetterCoordinatesD5K;WordNumber;WordCoordinatesDWTK;Found in Word in Text;LetterPositionIndex In Word;WordNumberInVerse;Found In Verse
(224118, -61, 4);300;ש;4;(1, 1, 1, 4, 4);1;(1, 1, 1, 1, 1);בראשית;4;1;בראשית ברא אלהים את השמים ואת הארץ
(224118, -61, 4);10;י;65;(1, 1, 2, 37, 65);17;(1, 1, 2, 10, 17);אלהים;4;10;והארץ היתה תהו ובהו וחשך על פני תהום ורוח אלהים מרחפת על פני המים
(224118, -61, 4);2;ב;126;(1, 1, 4, 23, 126);34;(1, 1, 4, 7, 34);ויבדל;3;7;וירא אלהים את האור כי טוב ויבדל אלהים בין האור ובין החשך
(224118, -61, 4);5;ה;187;(1, 1, 5, 39, 187);49;(1, 1, 5, 10, 49);ויהי;3;10;ויקרא אלהים לאור יום ולחשך קרא לילה ויהי ערב ויהי בקר יום אחד
(224118, -61, 4);5;ה;248;(1, 1, 7, 7, 248);65;(1, 1, 7, 2, 65);אלהים;3;2;ויעש אלהים את הרקיע ויבדל בין המים אשר מתחת לרקיע ובין המים אשר מעל לרקיע ויהי כן
(224118, -61, 4);100;ק;309;(1, 1, 8, 3, 309);81;(1, 1, 8, 1, 81);ויקרא;3;1;ויקרא אלהים לרקיע שמים ויהי ערב ויהי בקר יום שני
(224118, -61, 4);40;מ;370;(1, 1, 9, 25, 370);96;(1, 1, 9, 6, 96);השמים;3;6;ויאמר אלהים יקוו המים מתחת השמים אל מקום אחד ותראה היבשה ויהי כן
(224118, -61, 4);10;י;431;(1, 1, 10, 34, 431);111;(1, 1, 10, 8, 111);ימים;3;8;ויקרא אלהים ליבשה ארץ ולמקוה המים קרא ימים וירא אלהים כי טוב
(224118, -61, 4);10;י;492;(1, 1, 11, 46, 492);128;(1, 1, 11, 13, 128);למינו;3;13;ויאמר אלהים תדשא הארץ דשא עשב מזריע זרע עץ פרי עשה פרי למינו אשר זרעו בו על הארץ ויהי כן
(224118, -61, 4);10;י;553;(1, 1, 12, 38, 553);145;(1, 1, 12, 10, 145);פרי;3;10;ותוצא הארץ דשא עשב מזריע זרע למינהו ועץ עשה פרי אשר זרעו בו למינהו וירא אלהים כי טוב
(224118, -61, 4);40;ם;614;(1, 1, 14, 10, 614);161;(1, 1, 14, 2, 161);אלהים;5;2;ויאמר אלהים יהי מארת ברקיע השמים להבדיל בין היום ובין הלילה והיו לאתת ולמועדים ולימים ושנים
(224118, -61, 4);40;ם;675;(1, 1, 14, 71, 675);174;(1, 1, 14, 15, 174);ולימים;6;15;ויאמר אלהים יהי מארת ברקיע השמים להבדיל בין היום ובין הלילה והיו לאתת ולמועדים ולימים ושנים
(224118, -61, 4);400;ת;736;(1, 1, 16, 19, 736);189;(1, 1, 16, 5, 189);המארת;5;5;ויעש אלהים את שני המארת הגדלים את המאור הגדל לממשלת היום ואת המאור הקטן לממשלת הלילה ואת הכוכבים
(224118, -61, 4);6;ו;797;(1, 1, 17, 1, 797);203;(1, 1, 17, 1, 203);ויתן;1;1;ויתן אתם אלהים ברקיע השמים להאיר על הארץ
(224118, -61, 4);200;ר;858;(1, 1, 18, 29, 858);216;(1, 1, 18, 6, 216);האור;4;6;ולמשל ביום ובלילה ולהבדיל בין האור ובין החשך וירא אלהים כי טוב
(224118, -61, 4);40;מ;919;(1, 1, 20, 17, 919);232;(1, 1, 20, 4, 232);המים;2;4;ויאמר אלהים ישרצו המים שרץ נפש חיה ועוף יעופף על הארץ על פני רקיע השמים
(224118, -61, 4);4;ד;980;(1, 1, 21, 21, 980);248;(1, 1, 21, 5, 248);הגדלים;3;5;ויברא אלהים את התנינם הגדלים ואת כל נפש החיה הרמשת אשר שרצו המים למינהם ואת כל עוף כנף למינהו וירא אלהים כי טוב
(224118, -61, 4);5;ה;1041;(1, 1, 21, 82, 1041);264;(1, 1, 21, 21, 264);אלהים;3;21;ויברא אלהים את התנינם הגדלים ואת כל נפש החיה הרמשת אשר שרצו המים למינהם ואת כל עוף כנף למינהו וירא אלהים כי טוב
(224118, -61, 4);10;י;1102;(1, 1, 23, 2, 1102);280;(1, 1, 23, 1, 280);ויהי;2;1;ויהי ערב ויהי בקר יום חמישי
(224118, -61, 4);400;ת;1163;(1, 1, 24, 41, 1163);295;(1, 1, 24, 10, 295);וחיתו;4;10;ויאמר אלהים תוצא הארץ נפש חיה למינה בהמה ורמש וחיתו ארץ למינה ויהי כן
(224118, -61, 4);1;א;1224;(1, 1, 25, 46, 1224);312;(1, 1, 25, 13, 312);האדמה;2;13;ויעש אלהים את חית הארץ למינה ואת הבהמה למינה ואת כל רמש האדמה למינהו וירא אלהים כי טוב
(224118, -61, 4);3;ג;1285;(1, 1, 26, 38, 1285);325;(1, 1, 26, 8, 325);בדגת;3;8;ויאמר אלהים נעשה אדם בצלמנו כדמותנו וירדו בדגת הים ובעוף השמים ובבהמה ובכל הארץ ובכל הרמש הרמש על הארץ
(224118, -61, 4);4;ד;1346;(1, 1, 27, 15, 1346);340;(1, 1, 27, 4, 340);האדם;3;4;ויברא אלהים את האדם בצלמו בצלם אלהים ברא אתו זכר ונקבה ברא אתם
(224118, -61, 4);40;ם;1407;(1, 1, 28, 26, 1407);355;(1, 1, 28, 6, 355);אלהים;5;6;ויברך אתם אלהים ויאמר להם אלהים פרו ורבו ומלאו את הארץ וכבשה ורדו בדגת הים ובעוף השמים ובכל חיה הרמשת על הארץ
(224118, -61, 4);200;ר;1468;(1, 1, 28, 87, 1468);371;(1, 1, 28, 22, 371);הארץ;3;22;ויברך אתם אלהים ויאמר להם אלהים פרו ורבו ומלאו את הארץ וכבשה ורדו בדגת הים ובעוף השמים ובכל חיה הרמשת על הארץ
(224118, -61, 4);6;ו;1529;(1, 1, 29, 60, 1529);391;(1, 1, 29, 20, 391);בו;2;20;ויאמר אלהים הנה נתתי לכם את כל עשב זרע זרע אשר על פני כל הארץ ואת כל העץ אשר בו פרי עץ זרע זרע לכם יהיה לאכלה
