(n,d,k);LetterGematriaNumberValue;Letter;LetterPositionIndex;LetterCoordinatesD5K;WordNumber;WordCoordinatesDWTK;Found in Word in Text;LetterPositionIndex In Word;WordNumberInVerse;Found In Verse
(115274, 83, 4);80;פ;70;(1, 1, 2, 42, 70);18;(1, 1, 2, 11, 18);מרחפת;4;11;והארץ היתה תהו ובהו וחשך על פני תהום ורוח אלהים מרחפת על פני המים
(115274, 83, 4);1;א;153;(1, 1, 5, 5, 153);40;(1, 1, 5, 1, 40);ויקרא;5;1;ויקרא אלהים לאור יום ולחשך קרא לילה ויהי ערב ויהי בקר יום אחד
(115274, 83, 4);10;י;236;(1, 1, 6, 39, 236);62;(1, 1, 6, 10, 62);מים;2;10;ויאמר אלהים יהי רקיע בתוך המים ויהי מבדיל בין מים למים
(115274, 83, 4);100;ק;319;(1, 1, 8, 13, 319);83;(1, 1, 8, 3, 83);לרקיע;3;3;ויקרא אלהים לרקיע שמים ויהי ערב ויהי בקר יום שני
(115274, 83, 4);1;א;402;(1, 1, 10, 5, 402);104;(1, 1, 10, 1, 104);ויקרא;5;1;ויקרא אלהים ליבשה ארץ ולמקוה המים קרא ימים וירא אלהים כי טוב
(115274, 83, 4);300;ש;485;(1, 1, 11, 39, 485);126;(1, 1, 11, 11, 126);עשה;2;11;ויאמר אלהים תדשא הארץ דשא עשב מזריע זרע עץ פרי עשה פרי למינו אשר זרעו בו על הארץ ויהי כן
(115274, 83, 4);6;ו;568;(1, 1, 12, 53, 568);149;(1, 1, 12, 14, 149);למינהו;6;14;ותוצא הארץ דשא עשב מזריע זרע למינהו ועץ עשה פרי אשר זרעו בו למינהו וירא אלהים כי טוב
(115274, 83, 4);10;י;651;(1, 1, 14, 47, 651);170;(1, 1, 14, 11, 170);הלילה;3;11;ויאמר אלהים יהי מארת ברקיע השמים להבדיל בין היום ובין הלילה והיו לאתת ולמועדים ולימים ושנים
(115274, 83, 4);1;א;734;(1, 1, 16, 17, 734);189;(1, 1, 16, 5, 189);המארת;3;5;ויעש אלהים את שני המארת הגדלים את המאור הגדל לממשלת היום ואת המאור הקטן לממשלת הלילה ואת הכוכבים
(115274, 83, 4);10;י;817;(1, 1, 17, 21, 817);207;(1, 1, 17, 5, 207);השמים;4;5;ויתן אתם אלהים ברקיע השמים להאיר על הארץ
(115274, 83, 4);10;י;900;(1, 1, 19, 20, 900);228;(1, 1, 19, 6, 228);רביעי;3;6;ויהי ערב ויהי בקר יום רביעי
(115274, 83, 4);40;ם;983;(1, 1, 21, 24, 983);248;(1, 1, 21, 5, 248);הגדלים;6;5;ויברא אלהים את התנינם הגדלים ואת כל נפש החיה הרמשת אשר שרצו המים למינהם ואת כל עוף כנף למינהו וירא אלהים כי טוב
(115274, 83, 4);80;פ;1066;(1, 1, 22, 18, 1066);271;(1, 1, 22, 5, 271);פרו;1;5;ויברך אתם אלהים לאמר פרו ורבו ומלאו את המים בימים והעוף ירב בארץ
(115274, 83, 4);10;י;1149;(1, 1, 24, 27, 1149);292;(1, 1, 24, 7, 292);למינה;3;7;ויאמר אלהים תוצא הארץ נפש חיה למינה בהמה ורמש וחיתו ארץ למינה ויהי כן
(115274, 83, 4);5;ה;1232;(1, 1, 25, 54, 1232);313;(1, 1, 25, 14, 313);למינהו;5;14;ויעש אלהים את חית הארץ למינה ואת הבהמה למינה ואת כל רמש האדמה למינהו וירא אלהים כי טוב
(115274, 83, 4);2;ב;1315;(1, 1, 26, 68, 1315);332;(1, 1, 26, 15, 332);ובכל;2;15;ויאמר אלהים נעשה אדם בצלמנו כדמותנו וירדו בדגת הים ובעוף השמים ובבהמה ובכל הארץ ובכל הרמש הרמש על הארץ
(115274, 83, 4);40;מ;1398;(1, 1, 28, 17, 1398);353;(1, 1, 28, 4, 353);ויאמר;4;4;ויברך אתם אלהים ויאמר להם אלהים פרו ורבו ומלאו את הארץ וכבשה ורדו בדגת הים ובעוף השמים ובכל חיה הרמשת על הארץ
(115274, 83, 4);50;נ;1481;(1, 1, 29, 12, 1481);374;(1, 1, 29, 3, 374);הנה;2;3;ויאמר אלהים הנה נתתי לכם את כל עשב זרע זרע אשר על פני כל הארץ ואת כל העץ אשר בו פרי עץ זרע זרע לכם יהיה לאכלה
(115274, 83, 4);6;ו;1564;(1, 1, 30, 12, 1564);402;(1, 1, 30, 4, 402);ולכל;1;4;ולכל חית הארץ ולכל עוף השמים ולכל רומש על הארץ אשר בו נפש חיה את כל ירק עשב לאכלה ויהי כן
(115274, 83, 4);2;ב;1647;(1, 1, 31, 26, 1647);427;(1, 1, 31, 8, 427);טוב;3;8;וירא אלהים את כל אשר עשה והנה טוב מאד ויהי ערב ויהי בקר יום הששי
(115274, 83, 4);2;ב;1730;(1, 2, 2, 37, 1730);448;(1, 2, 2, 9, 448);ביום;1;9;ויכל אלהים ביום השביעי מלאכתו אשר עשה וישבת ביום השביעי מכל מלאכתו אשר עשה
(115274, 83, 4);300;ש;1813;(1, 2, 3, 59, 1813);469;(1, 2, 3, 16, 469);לעשות;3;16;ויברך אלהים את יום השביעי ויקדש אתו כי בו שבת מכל מלאכתו אשר ברא אלהים לעשות
(115274, 83, 4);5;ה;1896;(1, 2, 5, 31, 1896);489;(1, 2, 5, 9, 489);השדה;4;9;וכל שיח השדה טרם יהיה בארץ וכל עשב השדה טרם יצמח כי לא המטיר יהוה אלהים על הארץ ואדם אין לעבד את האדמה
(115274, 83, 4);90;צ;1979;(1, 2, 7, 4, 1979);513;(1, 2, 7, 1, 513);וייצר;4;1;וייצר יהוה אלהים את האדם עפר מן האדמה ויפח באפיו נשמת חיים ויהי האדם לנפש חיה
(115274, 83, 4);10;י;2062;(1, 2, 8, 25, 2062);535;(1, 2, 8, 7, 535);וישם;2;7;ויטע יהוה אלהים גן בעדן מקדם וישם שם את האדם אשר יצר
(115274, 83, 4);6;ו;2145;(1, 2, 9, 67, 2145);558;(1, 2, 9, 18, 558);טוב;2;18;ויצמח יהוה אלהים מן האדמה כל עץ נחמד למראה וטוב למאכל ועץ החיים בתוך הגן ועץ הדעת טוב ורע
(115274, 83, 4);200;ר;2228;(1, 2, 11, 34, 2228);580;(1, 2, 11, 10, 580);אשר;3;10;שם האחד פישון הוא הסבב את כל ארץ החוילה אשר שם הזהב
(115274, 83, 4);10;י;2311;(1, 2, 14, 13, 2311);603;(1, 2, 14, 3, 603);השלישי;6;3;ושם הנהר השלישי חדקל הוא ההלך קדמת אשור והנהר הרביעי הוא פרת
(115274, 83, 4);10;י;2394;(1, 2, 16, 5, 2394);624;(1, 2, 16, 2, 624);יהוה;1;2;ויצו יהוה אלהים על האדם לאמר מכל עץ הגן אכל תאכל
(115274, 83, 4);200;ר;2477;(1, 2, 18, 5, 2477);647;(1, 2, 18, 1, 647);ויאמר;5;1;ויאמר יהוה אלהים לא טוב היות האדם לבדו אעשה לו עזר כנגדו
(115274, 83, 4);6;ו;2560;(1, 2, 19, 43, 2560);671;(1, 2, 19, 13, 671);ויבא;1;13;ויצר יהוה אלהים מן האדמה כל חית השדה ואת כל עוף השמים ויבא אל האדם לראות מה יקרא לו וכל אשר יקרא לו האדם נפש חיה הוא שמו
(115274, 83, 4);30;ל;2643;(1, 2, 20, 33, 2643);694;(1, 2, 20, 8, 694);ולכל;2;8;ויקרא האדם שמות לכל הבהמה ולעוף השמים ולכל חית השדה ולאדם לא מצא עזר כנגדו
(115274, 83, 4);5;ה;2726;(1, 2, 21, 56, 2726);714;(1, 2, 21, 13, 714);תחתנה;5;13;ויפל יהוה אלהים תרדמה על האדם ויישן ויקח אחת מצלעתיו ויסגר בשר תחתנה
(115274, 83, 4);400;ת;2809;(1, 2, 23, 37, 2809);736;(1, 2, 23, 9, 736);לזאת;4;9;ויאמר האדם זאת הפעם עצם מעצמי ובשר מבשרי לזאת יקרא אשה כי מאיש לקחה זאת
(115274, 83, 4);40;ם;2892;(1, 2, 25, 20, 2892);759;(1, 2, 25, 4, 759);האדם;4;4;ויהיו שניהם ערומים האדם ואשתו ולא יתבששו
(115274, 83, 4);20;כ;2975;(1, 3, 1, 69, 2975);782;(1, 3, 1, 20, 782);מכל;2;20;והנחש היה ערום מכל חית השדה אשר עשה יהוה אלהים ויאמר אל האשה אף כי אמר אלהים לא תאכלו מכל עץ הגן
(115274, 83, 4);400;ת;3058;(1, 3, 3, 49, 3058);807;(1, 3, 3, 15, 807);תמתון;1;15;ומפרי העץ אשר בתוך הגן אמר אלהים לא תאכלו ממנו ולא תגעו בו פן תמתון
(115274, 83, 4);9;ט;3141;(1, 3, 5, 54, 3141);827;(1, 3, 5, 13, 827);טוב;1;13;כי ידע אלהים כי ביום אכלכם ממנו ונפקחו עיניכם והייתם כאלהים ידעי טוב ורע
(115274, 83, 4);40;מ;3224;(1, 3, 6, 78, 3224);848;(1, 3, 6, 20, 848);עמה;2;20;ותרא האשה כי טוב העץ למאכל וכי תאוה הוא לעינים ונחמד העץ להשכיל ותקח מפריו ותאכל ותתן גם לאישה עמה ויאכל
(115274, 83, 4);400;ת;3307;(1, 3, 8, 22, 3307);868;(1, 3, 8, 6, 868);מתהלך;2;6;וישמעו את קול יהוה אלהים מתהלך בגן לרוח היום ויתחבא האדם ואשתו מפני יהוה אלהים בתוך עץ הגן
(115274, 83, 4);6;ו;3390;(1, 3, 10, 1, 3390);889;(1, 3, 10, 1, 889);ויאמר;1;1;ויאמר את קלך שמעתי בגן ואירא כי עירם אנכי ואחבא
(115274, 83, 4);40;מ;3473;(1, 3, 11, 46, 3473);912;(1, 3, 11, 14, 912);ממנו;1;14;ויאמר מי הגיד לך כי עירם אתה המן העץ אשר צויתיך לבלתי אכל ממנו אכלת
(115274, 83, 4);1;א;3556;(1, 3, 13, 34, 3556);934;(1, 3, 13, 9, 934);האשה;2;9;ויאמר יהוה אלהים לאשה מה זאת עשית ותאמר האשה הנחש השיאני ואכל
