(n,d,k);LetterGematriaNumberValue;Letter;LetterPositionIndex;LetterCoordinatesD5K;WordNumber;WordCoordinatesDWTK;Found in Word in Text;LetterPositionIndex In Word;WordNumberInVerse;Found In Verse
(217817, -34, 4);10;י;13;(1, 1, 1, 13, 13);3;(1, 1, 1, 3, 3);אלהים;4;3;בראשית ברא אלהים את השמים ואת הארץ
(217817, -34, 4);300;ש;47;(1, 1, 2, 19, 47);12;(1, 1, 2, 5, 12);וחשך;3;5;והארץ היתה תהו ובהו וחשך על פני תהום ורוח אלהים מרחפת על פני המים
(217817, -34, 4);6;ו;81;(1, 1, 3, 1, 81);22;(1, 1, 3, 1, 22);ויאמר;1;1;ויאמר אלהים יהי אור ויהי אור
(217817, -34, 4);5;ה;115;(1, 1, 4, 12, 115);31;(1, 1, 4, 4, 31);האור;1;4;וירא אלהים את האור כי טוב ויבדל אלהים בין האור ובין החשך
(217817, -34, 4);6;ו;149;(1, 1, 5, 1, 149);40;(1, 1, 5, 1, 40);ויקרא;1;1;ויקרא אלהים לאור יום ולחשך קרא לילה ויהי ערב ויהי בקר יום אחד
(217817, -34, 4);200;ר;183;(1, 1, 5, 35, 183);48;(1, 1, 5, 9, 48);ערב;2;9;ויקרא אלהים לאור יום ולחשך קרא לילה ויהי ערב ויהי בקר יום אחד
(217817, -34, 4);6;ו;217;(1, 1, 6, 20, 217);57;(1, 1, 6, 5, 57);בתוך;3;5;ויאמר אלהים יהי רקיע בתוך המים ויהי מבדיל בין מים למים
(217817, -34, 4);1;א;251;(1, 1, 7, 10, 251);66;(1, 1, 7, 3, 66);את;1;3;ויעש אלהים את הרקיע ויבדל בין המים אשר מתחת לרקיע ובין המים אשר מעל לרקיע ויהי כן
(217817, -34, 4);50;ן;285;(1, 1, 7, 44, 285);74;(1, 1, 7, 11, 74);ובין;4;11;ויעש אלהים את הרקיע ויבדל בין המים אשר מתחת לרקיע ובין המים אשר מעל לרקיע ויהי כן
(217817, -34, 4);100;ק;319;(1, 1, 8, 13, 319);83;(1, 1, 8, 3, 83);לרקיע;3;3;ויקרא אלהים לרקיע שמים ויהי ערב ויהי בקר יום שני
