(n,d,k);LetterGematriaNumberValue;Letter;LetterPositionIndex;LetterCoordinatesD5K;WordNumber;WordCoordinatesDWTK;Found in Word in Text;LetterPositionIndex In Word;WordNumberInVerse;Found In Verse
(267414, 79, 4);40;מ;78;(1, 1, 2, 50, 78);21;(1, 1, 2, 14, 21);המים;2;14;והארץ היתה תהו ובהו וחשך על פני תהום ורוח אלהים מרחפת על פני המים
(267414, 79, 4);10;י;157;(1, 1, 5, 9, 157);41;(1, 1, 5, 2, 41);אלהים;4;2;ויקרא אלהים לאור יום ולחשך קרא לילה ויהי ערב ויהי בקר יום אחד
(267414, 79, 4);10;י;236;(1, 1, 6, 39, 236);62;(1, 1, 6, 10, 62);מים;2;10;ויאמר אלהים יהי רקיע בתוך המים ויהי מבדיל בין מים למים
(267414, 79, 4);10;י;315;(1, 1, 8, 9, 315);82;(1, 1, 8, 2, 82);אלהים;4;2;ויקרא אלהים לרקיע שמים ויהי ערב ויהי בקר יום שני
(267414, 79, 4);5;ה;394;(1, 1, 9, 49, 394);102;(1, 1, 9, 12, 102);ויהי;3;12;ויאמר אלהים יקוו המים מתחת השמים אל מקום אחד ותראה היבשה ויהי כן
(267414, 79, 4);200;ר;473;(1, 1, 11, 27, 473);122;(1, 1, 11, 7, 122);מזריע;3;7;ויאמר אלהים תדשא הארץ דשא עשב מזריע זרע עץ פרי עשה פרי למינו אשר זרעו בו על הארץ ויהי כן
(267414, 79, 4);200;ר;552;(1, 1, 12, 37, 552);145;(1, 1, 12, 10, 145);פרי;2;10;ותוצא הארץ דשא עשב מזריע זרע למינהו ועץ עשה פרי אשר זרעו בו למינהו וירא אלהים כי טוב
(267414, 79, 4);40;ם;631;(1, 1, 14, 27, 631);165;(1, 1, 14, 6, 165);השמים;5;6;ויאמר אלהים יהי מארת ברקיע השמים להבדיל בין היום ובין הלילה והיו לאתת ולמועדים ולימים ושנים
(267414, 79, 4);200;ר;710;(1, 1, 15, 30, 710);182;(1, 1, 15, 7, 182);הארץ;3;7;והיו למאורת ברקיע השמים להאיר על הארץ ויהי כן
(267414, 79, 4);400;ת;789;(1, 1, 16, 72, 789);201;(1, 1, 16, 17, 201);ואת;3;17;ויעש אלהים את שני המארת הגדלים את המאור הגדל לממשלת היום ואת המאור הקטן לממשלת הלילה ואת הכוכבים
(267414, 79, 4);10;י;868;(1, 1, 18, 39, 868);219;(1, 1, 18, 9, 219);וירא;2;9;ולמשל ביום ובלילה ולהבדיל בין האור ובין החשך וירא אלהים כי טוב
(267414, 79, 4);30;ל;947;(1, 1, 20, 45, 947);240;(1, 1, 20, 12, 240);על;2;12;ויאמר אלהים ישרצו המים שרץ נפש חיה ועוף יעופף על הארץ על פני רקיע השמים
(267414, 79, 4);20;כ;1026;(1, 1, 21, 67, 1026);261;(1, 1, 21, 18, 261);כנף;1;18;ויברא אלהים את התנינם הגדלים ואת כל נפש החיה הרמשת אשר שרצו המים למינהם ואת כל עוף כנף למינהו וירא אלהים כי טוב
(267414, 79, 4);70;ע;1105;(1, 1, 23, 5, 1105);281;(1, 1, 23, 2, 281);ערב;1;2;ויהי ערב ויהי בקר יום חמישי
(267414, 79, 4);30;ל;1184;(1, 1, 25, 6, 1184);301;(1, 1, 25, 2, 301);אלהים;2;2;ויעש אלהים את חית הארץ למינה ואת הבהמה למינה ואת כל רמש האדמה למינהו וירא אלהים כי טוב
(267414, 79, 4);4;ד;1263;(1, 1, 26, 16, 1263);321;(1, 1, 26, 4, 321);אדם;2;4;ויאמר אלהים נעשה אדם בצלמנו כדמותנו וירדו בדגת הים ובעוף השמים ובבהמה ובכל הארץ ובכל הרמש הרמש על הארץ
(267414, 79, 4);1;א;1342;(1, 1, 27, 11, 1342);339;(1, 1, 27, 3, 339);את;1;3;ויברא אלהים את האדם בצלמו בצלם אלהים ברא אתו זכר ונקבה ברא אתם
(267414, 79, 4);400;ת;1421;(1, 1, 28, 40, 1421);359;(1, 1, 28, 10, 359);את;2;10;ויברך אתם אלהים ויאמר להם אלהים פרו ורבו ומלאו את הארץ וכבשה ורדו בדגת הים ובעוף השמים ובכל חיה הרמשת על הארץ
(267414, 79, 4);7;ז;1500;(1, 1, 29, 31, 1500);381;(1, 1, 29, 10, 381);זרע;1;10;ויאמר אלהים הנה נתתי לכם את כל עשב זרע זרע אשר על פני כל הארץ ואת כל העץ אשר בו פרי עץ זרע זרע לכם יהיה לאכלה
(267414, 79, 4);30;ל;1579;(1, 1, 30, 27, 1579);405;(1, 1, 30, 7, 405);ולכל;4;7;ולכל חית הארץ ולכל עוף השמים ולכל רומש על הארץ אשר בו נפש חיה את כל ירק עשב לאכלה ויהי כן
(267414, 79, 4);6;ו;1658;(1, 1, 31, 37, 1658);431;(1, 1, 31, 12, 431);ויהי;1;12;וירא אלהים את כל אשר עשה והנה טוב מאד ויהי ערב ויהי בקר יום הששי
(267414, 79, 4);10;י;1737;(1, 2, 2, 44, 1737);449;(1, 2, 2, 10, 449);השביעי;4;10;ויכל אלהים ביום השביעי מלאכתו אשר עשה וישבת ביום השביעי מכל מלאכתו אשר עשה
(267414, 79, 4);1;א;1816;(1, 2, 4, 1, 1816);470;(1, 2, 4, 1, 470);אלה;1;1;אלה תולדות השמים והארץ בהבראם ביום עשות יהוה אלהים ארץ ושמים
(267414, 79, 4);4;ד;1895;(1, 2, 5, 30, 1895);489;(1, 2, 5, 9, 489);השדה;3;9;וכל שיח השדה טרם יהיה בארץ וכל עשב השדה טרם יצמח כי לא המטיר יהוה אלהים על הארץ ואדם אין לעבד את האדמה
(267414, 79, 4);40;מ;1974;(1, 2, 6, 29, 1974);512;(1, 2, 6, 9, 512);האדמה;4;9;ואד יעלה מן הארץ והשקה את כל פני האדמה
(267414, 79, 4);2;ב;2053;(1, 2, 8, 16, 2053);533;(1, 2, 8, 5, 533);בעדן;1;5;ויטע יהוה אלהים גן בעדן מקדם וישם שם את האדם אשר יצר
(267414, 79, 4);6;ו;2132;(1, 2, 9, 54, 2132);554;(1, 2, 9, 14, 554);בתוך;3;14;ויצמח יהוה אלהים מן האדמה כל עץ נחמד למראה וטוב למאכל ועץ החיים בתוך הגן ועץ הדעת טוב ורע
(267414, 79, 4);2;ב;2211;(1, 2, 11, 17, 2211);575;(1, 2, 11, 5, 575);הסבב;3;5;שם האחד פישון הוא הסבב את כל ארץ החוילה אשר שם הזהב
