(n,d,k);LetterGematriaNumberValue;Letter;LetterPositionIndex;LetterCoordinatesD5K;WordNumber;WordCoordinatesDWTK;Found in Word in Text;LetterPositionIndex In Word;WordNumberInVerse;Found In Verse
(109602, 25, 4);200;ר;2;(1, 1, 1, 2, 2);1;(1, 1, 1, 1, 1);בראשית;2;1;בראשית ברא אלהים את השמים ואת הארץ
(109602, 25, 4);200;ר;27;(1, 1, 1, 27, 27);7;(1, 1, 1, 7, 7);הארץ;3;7;בראשית ברא אלהים את השמים ואת הארץ
(109602, 25, 4);50;נ;52;(1, 1, 2, 24, 52);14;(1, 1, 2, 7, 14);פני;2;7;והארץ היתה תהו ובהו וחשך על פני תהום ורוח אלהים מרחפת על פני המים
(109602, 25, 4);5;ה;77;(1, 1, 2, 49, 77);21;(1, 1, 2, 14, 21);המים;1;14;והארץ היתה תהו ובהו וחשך על פני תהום ורוח אלהים מרחפת על פני המים
(109602, 25, 4);6;ו;102;(1, 1, 3, 22, 102);27;(1, 1, 3, 6, 27);אור;2;6;ויאמר אלהים יהי אור ויהי אור
(109602, 25, 4);4;ד;127;(1, 1, 4, 24, 127);34;(1, 1, 4, 7, 34);ויבדל;4;7;וירא אלהים את האור כי טוב ויבדל אלהים בין האור ובין החשך
(109602, 25, 4);200;ר;152;(1, 1, 5, 4, 152);40;(1, 1, 5, 1, 40);ויקרא;4;1;ויקרא אלהים לאור יום ולחשך קרא לילה ויהי ערב ויהי בקר יום אחד
(109602, 25, 4);5;ה;177;(1, 1, 5, 29, 177);46;(1, 1, 5, 7, 46);לילה;4;7;ויקרא אלהים לאור יום ולחשך קרא לילה ויהי ערב ויהי בקר יום אחד
(109602, 25, 4);200;ר;202;(1, 1, 6, 5, 202);53;(1, 1, 6, 1, 53);ויאמר;5;1;ויאמר אלהים יהי רקיע בתוך המים ויהי מבדיל בין מים למים
(109602, 25, 4);40;מ;227;(1, 1, 6, 30, 227);60;(1, 1, 6, 8, 60);מבדיל;1;8;ויאמר אלהים יהי רקיע בתוך המים ויהי מבדיל בין מים למים
(109602, 25, 4);400;ת;252;(1, 1, 7, 11, 252);66;(1, 1, 7, 3, 66);את;2;3;ויעש אלהים את הרקיע ויבדל בין המים אשר מתחת לרקיע ובין המים אשר מעל לרקיע ויהי כן
(109602, 25, 4);30;ל;277;(1, 1, 7, 36, 277);73;(1, 1, 7, 10, 73);לרקיע;1;10;ויעש אלהים את הרקיע ויבדל בין המים אשר מתחת לרקיע ובין המים אשר מעל לרקיע ויהי כן
