(n,d,k);LetterGematriaNumberValue;Letter;LetterPositionIndex;LetterCoordinatesD5K;WordNumber;WordCoordinatesDWTK;Found in Word in Text;LetterPositionIndex In Word;WordNumberInVerse;Found In Verse
(261730, 34, 4);200;ר;32;(1, 1, 2, 4, 32);8;(1, 1, 2, 1, 8);והארץ;4;1;והארץ היתה תהו ובהו וחשך על פני תהום ורוח אלהים מרחפת על פני המים
(261730, 34, 4);40;ם;66;(1, 1, 2, 38, 66);17;(1, 1, 2, 10, 17);אלהים;5;10;והארץ היתה תהו ובהו וחשך על פני תהום ורוח אלהים מרחפת על פני המים
(261730, 34, 4);10;י;100;(1, 1, 3, 20, 100);26;(1, 1, 3, 5, 26);ויהי;4;5;ויאמר אלהים יהי אור ויהי אור
(261730, 34, 4);2;ב;134;(1, 1, 4, 31, 134);36;(1, 1, 4, 9, 36);בין;1;9;וירא אלהים את האור כי טוב ויבדל אלהים בין האור ובין החשך
(261730, 34, 4);8;ח;168;(1, 1, 5, 20, 168);44;(1, 1, 5, 5, 44);ולחשך;3;5;ויקרא אלהים לאור יום ולחשך קרא לילה ויהי ערב ויהי בקר יום אחד
(261730, 34, 4);200;ר;202;(1, 1, 6, 5, 202);53;(1, 1, 6, 1, 53);ויאמר;5;1;ויאמר אלהים יהי רקיע בתוך המים ויהי מבדיל בין מים למים
(261730, 34, 4);10;י;236;(1, 1, 6, 39, 236);62;(1, 1, 6, 10, 62);מים;2;10;ויאמר אלהים יהי רקיע בתוך המים ויהי מבדיל בין מים למים
(261730, 34, 4);1;א;270;(1, 1, 7, 29, 270);71;(1, 1, 7, 8, 71);אשר;1;8;ויעש אלהים את הרקיע ויבדל בין המים אשר מתחת לרקיע ובין המים אשר מעל לרקיע ויהי כן
(261730, 34, 4);10;י;304;(1, 1, 7, 63, 304);79;(1, 1, 7, 16, 79);ויהי;4;16;ויעש אלהים את הרקיע ויבדל בין המים אשר מתחת לרקיע ובין המים אשר מעל לרקיע ויהי כן
(261730, 34, 4);100;ק;338;(1, 1, 8, 32, 338);88;(1, 1, 8, 8, 88);בקר;2;8;ויקרא אלהים לרקיע שמים ויהי ערב ויהי בקר יום שני
(261730, 34, 4);40;ם;372;(1, 1, 9, 27, 372);96;(1, 1, 9, 6, 96);השמים;5;6;ויאמר אלהים יקוו המים מתחת השמים אל מקום אחד ותראה היבשה ויהי כן
(261730, 34, 4);10;י;406;(1, 1, 10, 9, 406);105;(1, 1, 10, 2, 105);אלהים;4;2;ויקרא אלהים ליבשה ארץ ולמקוה המים קרא ימים וירא אלהים כי טוב
(261730, 34, 4);10;י;440;(1, 1, 10, 43, 440);113;(1, 1, 10, 10, 113);אלהים;4;10;ויקרא אלהים ליבשה ארץ ולמקוה המים קרא ימים וירא אלהים כי טוב
(261730, 34, 4);10;י;474;(1, 1, 11, 28, 474);122;(1, 1, 11, 7, 122);מזריע;4;7;ויאמר אלהים תדשא הארץ דשא עשב מזריע זרע עץ פרי עשה פרי למינו אשר זרעו בו על הארץ ויהי כן
(261730, 34, 4);200;ר;508;(1, 1, 11, 62, 508);133;(1, 1, 11, 18, 133);הארץ;3;18;ויאמר אלהים תדשא הארץ דשא עשב מזריע זרע עץ פרי עשה פרי למינו אשר זרעו בו על הארץ ויהי כן
(261730, 34, 4);50;נ;542;(1, 1, 12, 27, 542);142;(1, 1, 12, 7, 142);למינהו;4;7;ותוצא הארץ דשא עשב מזריע זרע למינהו ועץ עשה פרי אשר זרעו בו למינהו וירא אלהים כי טוב
(261730, 34, 4);10;י;576;(1, 1, 12, 61, 576);151;(1, 1, 12, 16, 151);אלהים;4;16;ותוצא הארץ דשא עשב מזריע זרע למינהו ועץ עשה פרי אשר זרעו בו למינהו וירא אלהים כי טוב
(261730, 34, 4);1;א;610;(1, 1, 14, 6, 610);161;(1, 1, 14, 2, 161);אלהים;1;2;ויאמר אלהים יהי מארת ברקיע השמים להבדיל בין היום ובין הלילה והיו לאתת ולמועדים ולימים ושנים
(261730, 34, 4);40;ם;644;(1, 1, 14, 40, 644);168;(1, 1, 14, 9, 168);היום;4;9;ויאמר אלהים יהי מארת ברקיע השמים להבדיל בין היום ובין הלילה והיו לאתת ולמועדים ולימים ושנים
(261730, 34, 4);50;נ;678;(1, 1, 14, 74, 678);175;(1, 1, 14, 16, 175);ושנים;3;16;ויאמר אלהים יהי מארת ברקיע השמים להבדיל בין היום ובין הלילה והיו לאתת ולמועדים ולימים ושנים
(261730, 34, 4);6;ו;712;(1, 1, 15, 32, 712);183;(1, 1, 15, 8, 183);ויהי;1;8;והיו למאורת ברקיע השמים להאיר על הארץ ויהי כן
(261730, 34, 4);40;מ;746;(1, 1, 16, 29, 746);192;(1, 1, 16, 8, 192);המאור;2;8;ויעש אלהים את שני המארת הגדלים את המאור הגדל לממשלת היום ואת המאור הקטן לממשלת הלילה ואת הכוכבים
(261730, 34, 4);30;ל;780;(1, 1, 16, 63, 780);199;(1, 1, 16, 15, 199);לממשלת;5;15;ויעש אלהים את שני המארת הגדלים את המאור הגדל לממשלת היום ואת המאור הקטן לממשלת הלילה ואת הכוכבים
(261730, 34, 4);5;ה;814;(1, 1, 17, 18, 814);207;(1, 1, 17, 5, 207);השמים;1;5;ויתן אתם אלהים ברקיע השמים להאיר על הארץ
(261730, 34, 4);2;ב;848;(1, 1, 18, 19, 848);214;(1, 1, 18, 4, 214);ולהבדיל;4;4;ולמשל ביום ובלילה ולהבדיל בין האור ובין החשך וירא אלהים כי טוב
(261730, 34, 4);10;י;882;(1, 1, 19, 2, 882);223;(1, 1, 19, 1, 223);ויהי;2;1;ויהי ערב ויהי בקר יום רביעי
(261730, 34, 4);90;צ;916;(1, 1, 20, 14, 916);231;(1, 1, 20, 3, 231);ישרצו;4;3;ויאמר אלהים ישרצו המים שרץ נפש חיה ועוף יעופף על הארץ על פני רקיע השמים
(261730, 34, 4);10;י;950;(1, 1, 20, 48, 950);241;(1, 1, 20, 13, 241);פני;3;13;ויאמר אלהים ישרצו המים שרץ נפש חיה ועוף יעופף על הארץ על פני רקיע השמים
(261730, 34, 4);6;ו;984;(1, 1, 21, 25, 984);249;(1, 1, 21, 6, 249);ואת;1;6;ויברא אלהים את התנינם הגדלים ואת כל נפש החיה הרמשת אשר שרצו המים למינהם ואת כל עוף כנף למינהו וירא אלהים כי טוב
(261730, 34, 4);6;ו;1018;(1, 1, 21, 59, 1018);258;(1, 1, 21, 15, 258);ואת;1;15;ויברא אלהים את התנינם הגדלים ואת כל נפש החיה הרמשת אשר שרצו המים למינהם ואת כל עוף כנף למינהו וירא אלהים כי טוב
(261730, 34, 4);200;ר;1052;(1, 1, 22, 4, 1052);267;(1, 1, 22, 1, 267);ויברך;4;1;ויברך אתם אלהים לאמר פרו ורבו ומלאו את המים בימים והעוף ירב בארץ
(261730, 34, 4);40;מ;1086;(1, 1, 22, 38, 1086);276;(1, 1, 22, 10, 276);בימים;3;10;ויברך אתם אלהים לאמר פרו ורבו ומלאו את המים בימים והעוף ירב בארץ
(261730, 34, 4);10;י;1120;(1, 1, 23, 20, 1120);285;(1, 1, 23, 6, 285);חמישי;3;6;ויהי ערב ויהי בקר יום חמישי
(261730, 34, 4);40;מ;1154;(1, 1, 24, 32, 1154);293;(1, 1, 24, 8, 293);בהמה;3;8;ויאמר אלהים תוצא הארץ נפש חיה למינה בהמה ורמש וחיתו ארץ למינה ויהי כן
(261730, 34, 4);1;א;1188;(1, 1, 25, 10, 1188);302;(1, 1, 25, 3, 302);את;1;3;ויעש אלהים את חית הארץ למינה ואת הבהמה למינה ואת כל רמש האדמה למינהו וירא אלהים כי טוב
(261730, 34, 4);300;ש;1222;(1, 1, 25, 44, 1222);311;(1, 1, 25, 12, 311);רמש;3;12;ויעש אלהים את חית הארץ למינה ואת הבהמה למינה ואת כל רמש האדמה למינהו וירא אלהים כי טוב
(261730, 34, 4);10;י;1256;(1, 1, 26, 9, 1256);319;(1, 1, 26, 2, 319);אלהים;4;2;ויאמר אלהים נעשה אדם בצלמנו כדמותנו וירדו בדגת הים ובעוף השמים ובבהמה ובכל הארץ ובכל הרמש הרמש על הארץ
(261730, 34, 4);6;ו;1290;(1, 1, 26, 43, 1290);327;(1, 1, 26, 10, 327);ובעוף;1;10;ויאמר אלהים נעשה אדם בצלמנו כדמותנו וירדו בדגת הים ובעוף השמים ובבהמה ובכל הארץ ובכל הרמש הרמש על הארץ
(261730, 34, 4);40;מ;1324;(1, 1, 26, 77, 1324);334;(1, 1, 26, 17, 334);הרמש;3;17;ויאמר אלהים נעשה אדם בצלמנו כדמותנו וירדו בדגת הים ובעוף השמים ובבהמה ובכל הארץ ובכל הרמש הרמש על הארץ
(261730, 34, 4);30;ל;1358;(1, 1, 27, 27, 1358);343;(1, 1, 27, 7, 343);אלהים;2;7;ויברא אלהים את האדם בצלמו בצלם אלהים ברא אתו זכר ונקבה ברא אתם
(261730, 34, 4);5;ה;1392;(1, 1, 28, 11, 1392);352;(1, 1, 28, 3, 352);אלהים;3;3;ויברך אתם אלהים ויאמר להם אלהים פרו ורבו ומלאו את הארץ וכבשה ורדו בדגת הים ובעוף השמים ובכל חיה הרמשת על הארץ
(261730, 34, 4);6;ו;1426;(1, 1, 28, 45, 1426);361;(1, 1, 28, 12, 361);וכבשה;1;12;ויברך אתם אלהים ויאמר להם אלהים פרו ורבו ומלאו את הארץ וכבשה ורדו בדגת הים ובעוף השמים ובכל חיה הרמשת על הארץ
(261730, 34, 4);200;ר;1460;(1, 1, 28, 79, 1460);369;(1, 1, 28, 20, 369);הרמשת;2;20;ויברך אתם אלהים ויאמר להם אלהים פרו ורבו ומלאו את הארץ וכבשה ורדו בדגת הים ובעוף השמים ובכל חיה הרמשת על הארץ
(261730, 34, 4);70;ע;1494;(1, 1, 29, 25, 1494);379;(1, 1, 29, 8, 379);עשב;1;8;ויאמר אלהים הנה נתתי לכם את כל עשב זרע זרע אשר על פני כל הארץ ואת כל העץ אשר בו פרי עץ זרע זרע לכם יהיה לאכלה
